DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND45510,IND45511,IND45512,IND45513,IND45514,IND45515,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5106,IND5114,IND5118,IND5126,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5309,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND63786,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM112,SYM157,SYM1994,SYM246,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1495684800,1.0,63.9158,38.4363,692.082,82.5252,38.746786893361914,63.91265126116829,1.95917,0.3305644315682839,4.99717,4.687336999999999,0.0,0.011499999999998067,0.0,0.00929999999999609,0.0,-0.6366999999999976,0.0,-0.8533000000000044,0.0,0.2920000000000016,0.0,-55.65000000000009,0.0,0.1899000000000015,-0.2431599999999996,0.0,0.0,38.5227,-0.08639999999999759,0.0,50.5,0.007621573616102717,0.3403151300481291,0.03316420244088514,0.5031355495140082,0.7612730475259479,0.8577696117184799,0.018222957309957155,0.1511451592610672,60.4038,0.013500000000000068,0.0,82.5252,82.6862,82.4525,82.4525,0.2336999999999989,0.2336999999999989,0.22401666666666387,80.2355,80.2355,75.5605,75.5605,4.674999999999997,4.674999999999997,4.60578333333333,9.791899999999998,9.791899999999998,9.602699999999999,-0.1699999999999875,0.0,82.2342,83.7995,82.0503,83.5878,82.2323,83.7278,1.5652999999999935,1.5375000000000085,1.495500000000007,82.4525,82.6862,-0.9668000000000063,-0.9526000000000039,0.0,0.0,-1.070999999999998,0.0,9.791899999999998,104.71680423211566,0.040758262672017063,0.3242250365699265,0.33037256208830457,1.0,1.0,8.4,16.5,16.5,-141.6,1498.79,0.09999999999999432,0.0,189.411,34.007216666666665,857.3933333333334,1502.871666666667,24.451758333333338,-141.6,33.91656666666666,0.46737894232178595,0.8393724666850868,0.8488548407389328,0.904465988621379,0.9817770426900428,0.6596848699518709,0.1334333190330367,0.14223038828152013,0.8579711816153354,0.9923784263838973,0.004092173997347959,0.9668357975591149,0.09363140305295037,0.47702408058615486,0.007177705605766615,0.012282802826197689,0.829347575923642,7.60317,82.73595555555553,34.1102,34.1102,24.3183,64.5525,64.5525,38.5227,-141.6833333333333,0.28016135517280727,0.9347578846435719,0.01435541121153323,24.3183,,-83.08400000000006,0.0,34.1102,82.5252,7.60317,64.5525,189.241,72.0402,38.746786893361914,-111.85648391321206,63.91265126116829,69.91699730350201,58.276300832442175,54.819758500376665,62.5252447204329,660.908251617313,1.9589783516467847,37.72297224354379,0.23872695247405204,0.007177705605766615,0.4968644504859918,0.9923784263838973,0.9817770426900428,0.14223038828152013,0.9668357975591149,0.8488548407389328,0.46737894232178595,0.6596848699518709,76.33415321508596,,,,0.2967158678606707,0.47329906379491626,1.1668444032634318,1.1021704156889787,0.5316556573182795,0.5881971447412703,0.9519630826356331,0.8489667687852249,0.27960146430982497,0.6346732898166617
1495685400,1.0,63.711,38.3247,694.006,81.7947,38.65295369379763,63.414586625347816,1.947,0.336491432479627,4.97717,-0.019999999999999574,0.0,0.0,1.0,-0.058099999999996044,0.0,-0.20479999999999876,0.0,-0.3329999999999984,0.0,0.061899999999997846,0.0,0.2999999999999545,0.0,0.0765000000000029,-0.04534000000000038,0.0,0.0,38.4363,-0.11160000000000281,0.0,50.5,0.007949365314174228,0.3493660435064255,0.055784925337300284,0.34639204331282847,0.780182726913479,0.8307763939150179,0.018257205333715665,0.10694130964808901,60.3457,-0.012170000000000014,0.0,81.7947,81.962,81.7358,81.7358,0.22620000000000573,0.22620000000000573,0.23106666666666342,80.4425,80.4425,75.742,75.742,4.700499999999991,4.700499999999991,4.617149999999995,9.806500000000003,9.806500000000003,9.675666666666665,0.6759999999999877,0.0,81.7947,83.7995,81.7358,83.5878,81.962,83.7278,2.004799999999989,1.8520000000000039,1.7657999999999987,81.7358,81.962,-0.716700000000003,-0.7241999999999962,0.0,0.0,-0.7304999999999922,0.0,9.806500000000003,106.32473708088877,0.05471808706996585,0.3344691662572774,0.3242250365699265,1.0,1.0,10.0,20.0,20.0,-167.7,1499.09,-26.099999999999994,0.0,189.241,34.01349999999999,823.4411666666666,1539.6475,24.388133333333332,-167.7,34.072399999999995,0.4387500824663002,0.8548248185921646,0.893058690351911,0.904465988621379,0.9817427946662843,0.6506339564935745,0.06833121805154002,0.16922360608498205,0.8579711816153354,0.9920506346858258,0.006739223711414027,0.9442150746626997,0.08416978362403785,0.4540268531259244,0.0023197737399015053,0.012282802826197689,0.829347575923642,7.55783,82.74205555555555,34.1867,34.1867,24.3802,63.9158,63.9158,38.4363,-145.29999999999998,0.28016135517280727,0.8775001649326004,0.004639547479803011,24.3802,,1.9239999999999782,0.0,34.1867,81.7947,7.55783,63.9158,189.917,71.7072,38.65295369379763,-119.097185185223,63.414586625347816,69.641958070442,58.18663764263084,54.352351050005396,62.49298249251489,652.7229871934886,1.9540475344669292,37.68837013278056,0.219817273086521,0.0023197737399015053,0.6536079566871715,0.9920506346858258,0.9817427946662843,0.16922360608498205,0.9442150746626997,0.893058690351911,0.4387500824663002,0.6506339564935745,47.12826014575776,,,,0.4054803117306891,0.41787038619114936,0.763742466214256,0.9581973560955968,0.34308829544405267,0.35949355643929104,1.1887569109812186,0.6344182487239324,0.3327367408614012,0.960316848331051
1495686000,1.0,63.0268,38.249,588.836,81.038,38.54031107202206,63.21956951719118,1.83883,0.3398051547135794,-1.54933,-6.5265,0.0,-0.12349999999999994,1.0,-0.16750000000000398,0.0,-0.684199999999997,0.0,-0.8161999999999949,0.0,-0.6123999999999974,0.0,-78.6099999999999,0.0,-0.3207000000000022,-0.23116000000000003,0.0,0.0,38.3247,-0.07569999999999766,0.0,50.3765,0.009132660381247049,0.3551071057005616,0.2573913104227177,0.5942200104983133,0.7337360398748434,0.7891095930540764,0.01740076977320426,0.5668078724323984,60.1782,-0.1081700000000001,0.0,81.038,81.1685,80.9855,80.9855,0.18299999999999272,0.18299999999999272,0.2183666666666634,80.5958,80.5958,75.8863,75.8863,4.709499999999991,4.709499999999991,4.637966666666661,10.098199999999999,10.098199999999999,9.792233333333332,-0.5430000000000064,0.0,81.038,83.7995,80.9855,83.5878,81.1685,83.7278,2.761499999999998,2.6022999999999996,2.5593000000000075,80.9855,81.1685,-0.7502999999999957,-0.7935000000000088,0.0,0.0,-0.7567000000000093,0.0,10.098199999999999,98.5410493526648,0.054284688678485585,0.3221527754945342,0.3344691662572774,1.0,1.0,9.0,18.4,18.4,-151.4,1420.48,16.299999999999983,0.0,189.917,33.96594999999999,756.9879999999999,1553.8274999999999,24.324183333333337,-151.4,34.0543,0.28518892354050435,0.8548248185921646,0.43319212756760156,0.904465988621379,0.9825992302267957,0.6448928942994384,0.04214895879131536,0.2108904069459237,0.8579711816153354,0.990867339618753,0.006739223711414027,0.7426086895772823,0.1142608863296474,0.4736104548218144,0.004857968373737881,0.012282802826197689,0.829347575923642,7.32667,82.64425555555555,33.866,33.866,23.7678,63.711,63.711,38.3247,-146.75,0.28016135517280727,0.5703778470810087,0.009715936747475762,23.7678,,-105.16999999999996,0.0,33.866,81.038,7.32667,63.711,189.374,70.891,38.54031107202206,-114.63018628922805,63.21956951719118,68.73445317343108,57.94746632114115,53.44971518180145,62.44255379030706,597.5540182169539,1.908673972267814,37.647429655713466,0.2662639601251567,0.004857968373737881,0.40577998950168664,0.990867339618753,0.9825992302267957,0.2108904069459237,0.7426086895772823,0.43319212756760156,0.28518892354050435,0.6448928942994384,47.12826014575776,,,,0.37199849347797925,0.31553194594153033,0.6472915456703002,0.605537953236524,0.5515738824485844,0.41455099977404997,1.1804899732579193,0.8038098365561239,0.9126166163494371,0.8453741758431592
1495686600,1.0,62.42,38.1855,590.497,80.382,38.481590549179955,62.80650141093418,1.938,0.34710331514185144,2.16683,3.7161600000000004,0.0,-0.210799999999999,1.0,-0.29119999999999635,0.0,-0.6067999999999998,0.0,-0.7940000000000111,0.0,-0.06080000000000041,0.0,2.230000000000018,0.0,-0.12519999999999953,-0.0978399999999997,0.0,0.0,38.249,-0.06350000000000477,0.0,50.1657,0.013497858236234062,0.36336919848499827,0.5072138390974156,0.6936328161578864,0.737162025559037,0.763069718137268,0.018487401317394347,0.2218296336052853,59.887,0.09916999999999998,0.0,80.382,80.5353,80.3262,80.3262,0.2091000000000065,0.2091000000000065,0.2138666666666656,80.6777,80.6777,75.9,75.9,4.777699999999996,4.777699999999996,4.673566666666661,10.0338,10.0338,9.877816666666666,0.09399999999999409,0.0,80.382,83.7995,80.3262,83.5878,80.5353,83.7278,3.4174999999999898,3.2616000000000014,3.1924999999999955,80.3262,80.5353,-0.6593000000000018,-0.633199999999988,0.0,0.0,-0.6559999999999917,0.0,10.0338,103.20136958414913,0.04479576916319792,0.3166989136799968,0.3221527754945342,1.0,1.0,8.2,16.2,16.2,-147.5,1422.71,3.9000000000000057,0.0,189.374,33.92386666666667,709.3476666666667,1543.9749999999997,24.300783333333335,-147.5,33.93116666666666,0.5415609578869608,0.8548248185921646,0.7781703663947147,0.8999179537539559,0.9815125986826057,0.6366308015150017,0.028119036409883308,0.23693028186273202,0.8579711816153354,0.9865021417637659,0.00786741738965635,0.4927861609025844,0.1749834739680924,0.5117215505197571,0.00477402381509897,0.012282802826197689,0.829347575923642,7.22883,82.48028888888888,33.7408,33.7408,23.707,63.0268,63.0268,38.249,-148.71666666666667,0.28016135517280727,0.9168780842260784,0.00954804763019794,23.707,,1.6609999999999445,0.0,33.7408,80.382,7.22883,63.0268,189.468,70.097,38.481590549179955,-109.99190739100374,62.80650141093418,68.06263270759365,57.74231897341307,52.8398014602915,62.45888318390087,572.179422016794,1.9196504928569857,37.63439853765833,0.26283797444096296,0.00477402381509897,0.3063671838421136,0.9865021417637659,0.9815125986826057,0.23693028186273202,0.4927861609025844,0.7781703663947147,0.5415609578869608,0.6366308015150017,33.00007418444151,,,,0.3476910600222074,0.23285567100187543,0.3901227302950908,0.8699201964130827,0.6952788399994271,0.6466485947056173,1.04681069641567,1.0080253499539822,0.8865645167354558,0.5939665439412573
1495687200,,62.4578,38.1167,676.636,79.832,38.41520055426144,62.47795455164384,1.942,0.3536718401520276,2.56783,0.4009999999999998,0.0,-0.16799999999999926,1.0,-0.2897999999999996,0.0,0.03779999999999717,0.0,0.20420000000000016,0.0,-0.15020000000000167,0.0,64.21000000000004,0.0,0.030400000000000205,0.29434000000000005,0.0,0.0,38.1855,-0.06879999999999598,0.0,49.9977,0.0064229778315277875,,0.5009869131679381,0.4959235843334677,0.739605159853483,,,0.15458627296990346,59.5972,0.0040000000000000036,0.0,79.832,,79.793,,0.27079999999999416,0.27079999999999416,0.22371666666666573,80.7575,,75.9467,,4.810799999999986,4.810799999999986,4.712649999999994,10.214400000000001,,9.973133333333333,0.32200000000000273,0.0,79.832,83.5962,79.793,83.4193,80.0638,83.6388,,,,79.793,80.0638,-0.5331999999999937,-0.471500000000006,0.0,0.0,-0.5500000000000114,0.0,10.214400000000001,104.60110208253158,0.050950330778116136,0.31938888187132963,,1.0,1.0,9.1,17.9,,-151.6,1486.92,-4.099999999999994,0.0,189.468,33.932533333333325,669.5371666666666,1548.1299999999997,24.262075,-151.6,33.79266666666666,0.43212125130735235,,0.8454137270300965,0.8820077279486664,0.9807261462685777,0.627414793090114,0.024775256113616,0.2626658724047167,0.8579711816153354,0.9935770221684722,,0.49901308683206197,,,0.00462212798838839,,,7.52317,82.21337777777777,33.7712,33.7712,23.5568,62.42,62.42,38.1855,-150.24999999999997,,0.8642425026147047,0.00924425597677678,23.5568,,86.13900000000001,0.0,33.7712,79.832,7.52317,62.42,189.79,70.3012,38.41520055426144,-113.18403332430103,62.47795455164384,67.74785897381503,57.548459558065076,52.38500735220502,62.47687846724295,646.872725553241,1.9556909797021746,37.60995255774475,0.2603948401465171,0.00462212798838839,0.5040764156665323,0.9935770221684722,0.9807261462685777,0.2626658724047167,0.49901308683206197,0.8454137270300965,0.43212125130735235,0.627414793090114,33.00007418444151,,,,0.34616284528722413,0.40178816053742417,0.6815095174896388,0.7557415521604335,0.7233075141990268,0.629763856319745,0.7135889057675755,0.5705755133527759,1.0089219468293256,0.38838301972922784
1495687800,1.0,62.3393,38.0968,667.357,79.3642,38.35080529273287,62.49770152811566,1.9765,0.36130367528888907,6.33833,3.7705,0.0,-0.14520000000000266,1.0,-0.25039999999999907,0.0,-0.11849999999999739,0.0,-0.029699999999991178,0.0,-0.025800000000000267,0.0,-7.460000000000036,0.0,-0.044899999999998386,-0.07750000000000057,0.0,0.0,38.1167,-0.019899999999999807,0.0,49.8525,0.004632847074613089,0.3634773804903215,0.5529242454697438,0.5723527698770445,0.6809012752192147,0.7285071077583092,0.01981601653214382,0.10349493666303622,59.3468,0.034499999999999975,0.0,79.3642,79.5455,79.3208,79.3208,0.22469999999999857,0.22469999999999857,0.22458333333333275,80.8873,80.8873,76.0712,76.0712,4.816099999999992,4.816099999999992,4.748266666666659,10.195300000000003,10.195300000000003,10.02335,-0.22399999999998954,0.0,79.3642,82.5252,79.3208,82.4525,79.5455,82.6862,3.1610000000000014,3.131699999999995,3.1406999999999954,79.3208,79.5455,-0.47220000000000084,-0.5182999999999964,0.0,0.0,-0.4677999999999969,0.0,10.195300000000003,106.54944900465807,0.04748249653825646,0.32383734373442885,0.31938888187132963,1.0,1.0,9.4,19.1,19.1,-164.2,1479.46,-12.599999999999994,0.0,189.79,33.9002,651.569,1540.7358333333332,24.18943333333333,-164.2,33.7461,0.5541214950941552,0.8881927985919174,0.8965050633369638,0.8956434700907006,0.9801839834678562,0.6365226195096785,0.023370769580039252,0.27149289224169076,0.8579711816153354,0.9953671529253869,0.00786741738965635,0.4470757545302561,0.440088012481633,0.5550484647862854,0.002389545093939609,0.012252615241796464,0.779541669038704,7.44567,81.77567777777777,33.7263,33.7263,23.531,62.4578,62.4578,38.1167,-154.0,0.28016135517280727,0.8917570098116896,0.004779090187879218,23.531,,-9.278999999999996,0.0,33.7263,79.3642,7.44567,62.4578,189.566,70.2715,38.35080529273287,-115.56973582881432,62.49770152811566,67.5223446161431,57.329503838686655,52.09851199296347,62.48904877875549,626.3354773151617,1.9495398769924457,37.56398473768666,0.3190987247807852,0.002389545093939609,0.4276472301229555,0.9953671529253869,0.9801839834678562,0.27149289224169076,0.4470757545302561,0.8965050633369638,0.5541214950941552,0.6365226195096785,33.00007418444151,,,,0.29359423811549346,0.3031578075657201,0.7403898573085156,0.5717093565095747,0.5751688465535194,0.5017180872196975,0.6573035323176034,0.714425432851455,0.9105125387180808,0.1860980743601972
1495688400,1.0,62.2725,38.0338,674.227,78.9587,38.33364381802201,62.436954650972524,2.028,0.363321662651292,3.83083,-2.5075,0.0,-0.08769999999999811,1.0,-0.20929999999999893,0.0,-0.06680000000000064,0.0,-0.013500000000007617,0.0,0.23070000000000235,0.0,6.269999999999982,0.0,0.06649999999999778,0.01083000000000034,0.0,0.0,38.0968,-0.06300000000000239,0.0,49.7648,0.00468126631383825,0.36317905515017324,0.5924624441345634,0.5774227173865472,0.743767423386126,0.720786048498564,0.019959670226696313,0.07596559577537221,59.1375,0.0515000000000001,0.0,78.9587,79.1803,78.903,78.903,0.27729999999999677,0.27729999999999677,0.23184999999999906,81.0168,81.0168,76.1865,76.1865,4.830300000000008,4.830300000000008,4.7741499999999935,10.031099999999999,10.031099999999999,10.063216666666666,-0.08400000000000318,0.0,78.9587,81.7947,78.903,81.7358,79.1803,81.962,2.8360000000000127,2.8327999999999918,2.7817000000000007,78.903,79.1803,-0.4177999999999997,-0.3652000000000015,0.0,0.0,-0.4055000000000035,0.0,10.031099999999999,107.64212495489072,0.04166203983101991,0.31507808453138286,0.32383734373442885,1.0,1.0,8.7,17.1,17.1,-153.5,1485.73,10.699999999999989,0.0,189.566,33.847300000000004,648.5931666666665,1533.7649999999999,24.094299999999997,-153.5,33.76343333333333,0.7356865590540413,0.8881927985919174,0.9240344042246278,0.9007795470002191,0.9800403297733037,0.6368209448498268,0.020440145578318525,0.279213951501436,0.8579711816153354,0.9953187336861617,0.00786741738965635,0.40753755586543666,0.5056571076150462,0.5761552305091715,0.004116335740696832,0.011402834225115007,0.779541669038704,7.4565,81.2545,33.7928,33.7928,23.7617,62.3393,62.3393,38.0968,-155.98333333333332,0.26800695031317523,0.5286268818919173,0.008232671481393663,23.7617,,6.8700000000000045,0.0,33.7928,78.9587,7.4565,62.3393,189.482,70.258,38.33364381802201,-111.95995783925576,62.436954650972524,67.50286643428929,57.10709157720933,51.94226149367107,62.492476814915854,626.35980131621,1.9501596162125296,37.50173761526874,0.25623257661387405,0.004116335740696832,0.4225772826134528,0.9953187336861617,0.9800403297733037,0.279213951501436,0.40753755586543666,0.9240344042246278,0.7356865590540413,0.6368209448498268,33.00007418444151,,,,0.3799885139309777,0.389485515137139,0.7650294479103271,0.48986855271575397,0.43451412737699296,0.35767898938739023,0.48934025310444684,0.8696069047972801,1.2053351407833686,0.31968750107840666
1495689000,1.0,62.1963,38.066,671.853,78.571,38.266331322892434,62.40280544379431,2.00817,0.363321662651292,7.19017,3.35934,0.0,-0.1280000000000001,0.0,-0.19519999999999982,0.0,-0.07620000000000005,0.0,0.00750000000000739,0.0,0.08949999999999747,0.0,-2.4600000000000364,0.0,-0.009099999999996555,0.020669999999999966,0.0,0.0,38.0338,0.032200000000003115,0.0,49.6368,0.004055400862920111,0.3522880864447484,0.6232802350003792,0.5938794673592176,0.599798912329971,0.7191950328725016,0.019121221240330666,0.12180521222689744,58.9423,-0.019830000000000236,0.0,78.571,78.7772,78.4947,78.4947,0.28249999999999886,0.28249999999999886,0.24123333333333125,81.1405,81.1405,76.3165,76.3165,4.823999999999998,4.823999999999998,4.794733333333328,9.932500000000005,9.932500000000005,10.084216666666666,-0.4230000000000018,0.0,78.571,81.038,78.4947,80.9855,78.7772,81.1685,2.4669999999999987,2.4908000000000072,2.391300000000001,78.4947,78.7772,-0.4083000000000112,-0.4031000000000091,0.0,0.0,-0.38769999999999527,0.0,9.932500000000005,105.865337621663,0.054609966070050565,0.3280301772791145,0.31507808453138286,1.0,1.0,9.7,19.7,19.7,-153.2,1483.27,0.30000000000001137,0.0,189.482,33.78013333333334,644.901,1521.5649999999998,24.016875,-153.2,33.7676,0.6711605937766127,0.8881927985919174,0.8781947877731026,0.9007795470002191,0.9808787787596693,0.6477119135552516,0.02027643489972833,0.2808049671274983,0.8579711816153354,0.9959445991370799,0.00786741738965635,0.37671976499962084,0.5414966438766617,0.58976527986605,0.004941395911964507,0.011402834225115007,0.779541669038704,7.47717,80.67355555555555,33.7837,33.7837,23.8512,62.2725,62.2725,38.0338,-153.56666666666666,0.26800695031317523,0.6576788124467745,0.009882791823929014,23.8512,,-2.3740000000000236,0.0,33.7837,78.571,7.47717,62.2725,189.059,70.2655,38.266331322892434,-117.42493595159368,62.40280544379431,67.44516780403428,56.852609515011295,51.75216412874159,62.496774570201744,634.6298184973814,1.949670963871009,37.44830117174308,0.400201087670029,0.004941395911964507,0.40612053264078246,0.9959445991370799,0.9808787787596693,0.2808049671274983,0.37671976499962084,0.8781947877731026,0.6711605937766127,0.6477119135552516,33.00007418444151,,,,0.36023774369522715,0.22076055942389486,0.6878980888393864,0.41010800752780785,0.32461558988714834,0.24950753741694215,0.4596397226159973,0.6264420954830031,1.1654651080565823,0.20867464122016316
1495689600,1.0,62.5748,37.9932,830.339,,38.304030326042096,62.362464275131764,1.99083,0.363321662651292,-1.52667,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,49.537,0.0030036988088318894,0.3558746586697824,0.45195570655084794,0.37643049742815105,0.7589153626719928,0.770624803462126,0.020226995179747354,0.06340845385943317,58.7597,,0.0,78.712,78.7655,78.5835,78.5835,0.18200000000000216,,0.24106666666666615,81.3222,81.3222,76.5027,76.5027,4.819499999999991,,,9.532799999999998,9.532799999999998,9.989983333333335,,0.0,78.571,80.382,78.4947,80.3262,78.7655,80.5353,1.811000000000007,1.8315000000000055,1.7698000000000036,78.5835,78.7655,,,0.0,0.0,,0.0,,107.4503704150069,0.06741561618062089,0.25957049348864986,0.3280301772791145,1.0,1.0,12.6,24.1,24.1,-160.1,1584.46,,0.0,189.059,,,,,,,0.6855980083401927,0.8881927985919174,0.9365915461405668,0.9007795470002191,0.9797730048202526,0.6441253413302176,0.020160163941484593,0.229375196537874,0.8572767205969994,0.9969963011911681,0.00786741738965635,0.5480442934491521,0.5414966438766617,0.58976527986605,0.005607706852309148,0.01099562449313357,0.779541669038704,,80.13086666666666,,,,62.1963,62.1963,38.066,-155.01666666666665,0.26800695031317523,0.6288039833196146,0.011215413704618296,24.114,,,0.0,33.6468,78.712,7.9725,,189.435,70.7492,38.304030326042096,-126.57108801237251,62.362464275131764,67.95873615878504,56.74266565774302,52.1866294832242,62.48205603281854,772.7651350041618,1.9273483220291077,37.414052118092876,0.2410846373280072,0.005607706852309148,0.623569502571849,0.9969963011911681,0.9797730048202526,0.229375196537874,0.5480442934491521,0.9365915461405668,0.6855980083401927,0.6441253413302176,33.00007418444151,,,,0.22267214264911137,0.7052376234334007,0.639477557983361,0.8939841466878093,0.4611320010670533,0.29381595317808523,0.8451981666032833,0.8154425593564265,1.0986435228704723,0.3962474441541608
1495690200,1.0,62.8477,37.8722,797.073,79.104,38.23187561072009,62.56490528981575,2.0025,0.3634503349889907,0.204,1.73067,0.0,-0.1266999999999996,0.0,-0.05969999999999942,0.0,0.2728999999999999,0.0,0.4480999999999966,0.0,-0.019000000000001904,0.0,-20.309999999999945,0.0,-0.036999999999999034,-0.044500000000000206,0.0,0.0,37.9932,-0.12100000000000222,0.0,49.4103,0.0012990392246839955,0.3855205837681056,0.332756084814261,0.3456229499149722,0.8150585752945263,0.8137287950205895,0.020269568114246628,0.14213689765252902,58.7,0.011669999999999847,0.0,79.104,79.2128,78.9463,78.9463,0.26650000000000773,0.26650000000000773,0.25063333333333304,81.6428,81.6428,76.874,76.874,4.768799999999999,4.768799999999999,4.811583333333329,9.514800000000001,9.514800000000001,9.903483333333334,0.3650000000000091,0.0,78.571,79.832,78.4947,79.793,78.7655,80.0638,1.2609999999999957,1.2983000000000118,1.2982999999999976,78.9463,79.2128,0.3627999999999929,0.4472999999999985,0.0,0.0,0.3919999999999959,0.0,9.514800000000001,104.71266221962,0.0722646316851665,0.270776890458326,0.25957049348864986,1.0,1.0,11.8,24.200000000000003,24.200000000000003,-164.2,1564.15,-4.099999999999994,0.0,189.435,33.72176666666667,719.5808333333332,1510.195,23.932166666666667,-164.2,33.680099999999996,0.5786556825006266,0.8881927985919174,0.857863102347471,0.9007795470002191,0.9797304318857534,0.6144794162318944,0.020160163941484593,0.1862712049794105,0.8510213072676144,0.998700960775316,0.00786741738965635,0.667243915185739,0.5414966438766617,0.58976527986605,0.00439748063161403,0.010240850877572278,0.8052191674248695,7.928,79.75073333333333,33.6098,33.6098,24.095,62.5748,62.5748,37.9932,-157.8,0.20501879344643983,0.8426886349987468,0.00879496126322806,24.095,,-33.266000000000076,0.0,33.6098,79.104,7.928,62.5748,189.8,71.1973,38.23187561072009,-126.7239369842078,62.56490528981575,68.34684041666566,56.68827005973713,52.62024180344223,62.46571255648485,761.2002054997438,1.971186687384715,37.39540981116177,0.1849414247054737,0.00439748063161403,0.6543770500850278,0.998700960775316,0.9797304318857534,0.1862712049794105,0.667243915185739,0.857863102347471,0.5786556825006266,0.6144794162318944,33.00007418444151,,,,0.21387911976764615,0.708607046538597,0.634122963884467,0.7777510685645467,0.44275261403450533,0.6864457369425517,1.2392567135589256,0.6238450629288754,0.5279636581554887,0.6412930184989881
1495690800,1.0,63.0477,37.788,783.339,79.3525,38.095024773650266,62.71677945689765,1.9385,0.3703082503049948,0.237,0.033,0.0,-0.010300000000000864,0.0,0.0,1.0,0.19999999999999574,0.0,0.2669000000000068,0.0,-0.24220000000000041,0.0,-9.920000000000073,0.0,0.06069999999999709,0.031170000000000364,0.0,0.0,37.8722,-0.08420000000000272,0.0,49.4,0.001036082814593553,0.39165084053633603,0.25726415847778916,0.3229791194096894,0.7577506619925115,0.8295588659731294,0.01997205694089066,0.3714348999597046,58.7,-0.06400000000000006,0.0,79.3525,79.432,79.1688,79.1688,0.26319999999999766,0.26319999999999766,0.24936666666666696,81.967,81.967,77.2088,77.2088,4.758200000000002,4.758200000000002,4.802816666666665,9.817699999999999,9.817699999999999,9.837366666666668,-0.1740000000000066,0.0,78.571,79.3642,78.4947,79.3208,78.7655,79.5455,0.7931999999999988,0.8261000000000109,0.7800000000000011,79.1688,79.432,0.2225000000000108,0.21920000000000073,0.0,0.0,0.24850000000000705,0.0,9.817699999999999,100.94108719738297,0.08794886904036475,0.3104317455762775,0.270776890458326,1.0,1.0,11.2,22.299999999999997,22.299999999999997,-160.3,1554.23,3.8999999999999773,0.0,189.8,33.70498333333333,737.3646666666666,1502.8108333333332,23.913508333333333,-160.3,33.64236666666666,0.2984602433499958,0.8881927985919174,0.6285651000402954,0.9007795470002191,0.9800279430591093,0.608349159463664,0.019968960262342073,0.17044113402687058,0.8304720119295458,0.9989639171854064,0.00786741738965635,0.7427358415222108,0.5414966438766617,0.58976527986605,0.00445564799948544,0.010222890599991794,0.7754553070665963,7.95917,79.47937777777777,33.6705,33.6705,23.8528,62.8477,62.8477,37.8722,-159.25,0.20501879344643983,0.5969204866999916,0.00891129599897088,23.8528,,-13.733999999999924,0.0,33.6705,79.3525,7.95917,62.8477,189.626,71.4642,38.095024773650266,-122.57469424113759,62.71677945689765,68.57287506480063,56.63174823026752,52.85266444003591,62.45247917843944,776.0358261925963,1.9995045533416647,37.384146277447925,0.2422493380074885,0.00445564799948544,0.6770208805903106,0.9989639171854064,0.9800279430591093,0.17044113402687058,0.7427358415222108,0.6285651000402954,0.2984602433499958,0.608349159463664,33.00007418444151,,,,0.2987265423095739,0.5297268782156246,0.5498695354163885,0.6436969720246958,0.29760156218615413,0.9017143537119945,1.2565337835465429,0.8368271709295358,0.42710787216693924,0.5431225130830747
