DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1491722400,1.0,58.7292,32.2682,94.395,,,,3.117,0.8421797085319989,-2.18217,,,,,,,,,,,,,,,,,,,,,,41.1,71.6988,,,,,50.5805,,,,,14.276,,0.052721804442388,0.01301178154196077,,,,6.8,13.6,13.6,-119.8,1049.79,,,,29.242849999999997,29.242849999999997,122.238,122.238,29.0947,1050.01,1064.3100000000002,16.7502,16.64914,-115.85,-119.8,29.0947,,,,,,0.7879349938562878,,,,,,,,,0.008156720909740513,0.009331504879446288,,,,,,14.8187,,,-115.85,,,0.008156720909740513,14.8187,,,29.0947,72.177,4.36567,,189.448,61.3638,,-87.91588066369758,,,,,,,,30.586056502497563,,0.008156720909740513,,,,,,,,0.7879349938562878,,,0.2788048598851061,,,,,,,,0.746793872776937
1491723000,1.0,58.577,32.1417,76.9977,72.1683,32.33481883072484,,3.31417,0.809704721550017,-4.56967,-2.3875,0.0,-0.061700000000001864,1.0,0.016799999999996373,0.0,-0.15220000000000056,0.0,-0.17649999999999721,0.0,-0.11019999999999897,0.0,0.20000000000004547,0.0,-0.10289999999999822,-0.25666999999999973,0.0,0.0,32.2682,-0.12650000000000006,0.0,41.0383,71.8038,,,,,50.5973,0.19716999999999985,0.0,-0.008700000000004593,0.0,14.2833,86.98114401340267,0.09415186176685325,0.008170823717108686,0.01301178154196077,1.0,1.0,8.7,16.6,16.6,-113.2,1049.99,6.599999999999994,0.0,189.448,29.3645,29.354483333333327,109.768,111.34023333333332,29.0947,1050.0,1055.9791666666665,16.613950000000003,16.4532,-116.5,-113.2,29.229066666666668,0.824957737550991,0.643896388298336,0.29674589460350626,0.530621440603504,0.8264230515747335,0.788218728990114,0.864765787740103,0.3795077816007782,0.43458262503384176,,,,,,0.012981437355714933,0.010042233302327563,0.41201331801306823,4.109,71.8287,,,14.7085,,32.2682,-115.41666666666666,0.530621440603504,0.350084524898018,0.012981437355714933,14.7085,-17.3973,0.0,28.9918,72.1683,4.109,58.7292,189.544,61.1873,32.33481883072484,-93.90848581365799,,,50.02508978700957,42.12271772231769,,88.52228936898743,3.1973142147283347,30.445709036223704,0.18918068740960342,0.012981437355714933,,,0.8264230515747335,0.3795077816007782,,0.29674589460350626,0.824957737550991,0.788218728990114,,0.5331613172125712,0.6908684997526321,,,0.5286034265975267,0.4965828808387297,,0.7770516703393012,1.0065990244880443,0.4550126478927587
1491723600,1.0,58.404,31.9527,59.9037,72.0877,32.211344690205884,,3.497,0.8089848688915402,-5.34367,-0.774,0.0,0.040500000000001535,1.0,-0.0969999999999942,0.0,-0.1729999999999947,0.0,-0.2565000000000026,0.0,-0.17980000000000018,0.0,-0.03999999999996362,0.0,-0.07580000000000098,-0.262,0.0,0.0,32.1417,-0.18900000000000006,0.0,41.0788,71.9385,,,,,50.5003,0.18283000000000005,0.0,-0.080600000000004,0.0,14.3873,90.54222885591493,0.09137847673511827,0.00683095565448569,0.008170823717108686,1.0,1.0,5.3,10.399999999999999,10.399999999999999,-96.4,1049.95,16.799999999999997,0.0,189.544,29.21635,29.27531666666666,91.91185,96.31068333333333,28.9918,1049.97,1050.71,16.507,16.203066666666665,-116.5,-96.4,29.000833333333333,0.6694279491912802,0.6920421910287535,0.40450167039122176,0.5037349995286545,0.8016984918926723,0.7895437985314315,0.8611814366708532,0.4079245324235342,0.4283284535750997,,,,,,0.02173901594634347,0.012362650229074216,0.3807619876865723,3.847,71.95076666666667,,,14.5287,,32.1417,-112.83333333333333,0.5037349995286545,0.6611441016174395,0.02173901594634347,14.5287,-17.093999999999994,0.0,28.916,72.0877,3.847,58.577,189.43,60.9308,32.211344690205884,-80.94973772861431,,,50.02731570223875,42.09748284546622,,66.1610618127462,3.432751935400308,30.232020731154474,0.11676289952025044,0.02173901594634347,,,0.8016984918926723,0.4079245324235342,,0.40450167039122176,0.6694279491912802,0.7895437985314315,,0.8002940180873653,0.5854765757794645,,,0.5459387695699783,0.3737068738249245,,0.9114496397978028,0.5632546461829389,0.4347501854211521
1491724200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9848,,,,,,,,,,,,,0.005376607623177697,,,,5.6,,11.399999999999999,,,,,,28.9696,,76.11475,,28.8445,1049.9,,16.5222,,-109.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491724800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9848,,,,,,,,,,,,,0.002687755887355116,0.005376607623177697,1.0,1.0,6.1,,12.3,,,,,188.917,28.9539,,68.4507,,28.8445,1049.97,,15.8975,,-102.05000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491725400,1.0,58.0892,31.4315,58.9553,,,,3.5825,0.8032275727141218,-1.22633,,,,,,,,,,,,,,,,,,,,,,41.1955,71.96165,,,,,50.2782,,,,,13.3379,,0.1757215778025854,0.0037527883085754178,,,,7.2,13.9,13.9,-105.5,1049.8,,,,28.8445,28.81195,58.9553,76.67515,28.68685,1049.93,1049.90625,16.0607,16.0343625,-105.5,-105.5,28.5292,,,,,,0.7318436855336892,,,,,,,,,0.017806361482484497,0.013317828452164133,,,,,,15.1913,,,-112.65,,,0.017806361482484497,15.1913,,,28.5292,71.818,3.64583,,189.111,60.7253,,-89.14041554959914,,,,,,,,30.124933737896175,,0.017806361482484497,,,,,,,,0.7318436855336892,,,0.4378703073122317,,,,,,,,0.5640036472871558
1491726000,1.0,59.2117,31.3175,82.786,,,,3.37517,0.8098713646704567,4.23483,,,,,,,,,,,,,,,,,,,,,,40.963,71.9848,,,,,50.1498,,,,,12.6137,,0.13869740505961622,0.005282319411802186,,,,8.1,16.1,16.1,-113.2,1049.78,,,,28.50375,28.163,70.31025,82.786,28.163,1049.8400000000001,1049.8333333333333,15.184000000000001,15.706066666666667,-106.45,-113.2,28.163,,,,,,0.7412346203341231,,,,,,,,,0.013685505669100399,0.013685505669100399,,,,,,15.5493,,,-113.2,,,0.013685505669100399,15.5493,,,28.163,71.6573,3.96117,,189.398,62.4907,,-94.2726261087401,,,,,,,,29.94049934805082,,0.013685505669100399,,,,,,,,0.7412346203341231,,,0.39367524061758796,,,,,,,,0.7892115754408132
1491726600,1.0,59.7675,31.2123,104.853,71.4017,31.321088457951014,,3.18217,0.7885499963754434,1.509,-2.7258299999999998,0.0,-0.25430000000000064,0.0,-0.17499999999999716,0.0,0.5557999999999979,0.0,0.9155000000000015,0.0,0.2684999999999995,0.0,0.5099999999999909,0.0,0.03829999999999956,0.23615999999999993,0.0,0.0,31.3175,-0.10519999999999996,0.0,40.7087,71.9848,,,,,49.9748,-0.19299999999999962,0.0,-0.25560000000000116,0.0,12.3835,104.73401795379571,0.13119411625962218,0.007171240516718944,0.005282319411802186,1.0,1.0,9.6,18.299999999999997,18.299999999999997,-122.1,1050.29,-8.899999999999991,0.0,189.398,28.609099999999998,28.452375,59.429500000000004,76.6245,28.2013,1049.9450000000002,1049.962,15.3703,15.565130000000003,-102.6,-122.1,28.297833333333333,0.7166801103281025,0.5902658599122061,0.6264533561954256,0.5747442503076214,0.7749779995659143,0.7473405914584951,0.841224275943708,0.4063641901951331,0.4155464788169297,,,,,,0.010954195642529155,0.015142846610497241,0.24263065924684443,4.19733,71.940175,,,15.8178,,31.3175,-109.30000000000001,0.5747442503076214,0.566639779343795,0.010954195642529155,15.8178,22.066999999999993,0.0,28.2013,71.4017,4.19733,59.2117,189.398,63.4062,31.321088457951014,-99.25867955997978,,,49.59299219863197,41.71518306958666,,100.1136040118854,3.1077022208061402,29.788984696574918,0.24829705675934194,0.010954195642529155,,,0.7749779995659143,0.4063641901951331,,0.6264533561954256,0.7166801103281025,0.7473405914584951,,0.6519684812322856,0.9604182953530795,,,0.45125505166404134,0.2917028491931101,,0.7306793451863451,0.32446795261158895,1.2412832566561236
1491727200,1.0,59.1868,31.2,128.408,,,,2.94183,0.786624165206039,0.3185,,,,,,,,,,,,,,,,,,,,,,40.7,71.818,,,,,49.9,,,,,12.741500000000002,,0.08128042328042329,0.012276413125952923,,,,11.2,22.1,22.1,-122.1,1050.29,,,,28.65475,28.49083333333333,70.87065,90.04976666666666,28.47165,1049.915,1049.9642857142856,15.6418,15.697842857142854,-109.35,-122.1,28.47165,,,,,,0.7219753209928258,,,,,,,,,0.020450392039059493,0.017806361482484497,,,,,,16.0388,,,-113.6,,,0.020450392039059493,16.0388,,,28.7803,71.2995,4.536,,189.089,62.3887,,-107.36298304166598,,,,,,,,29.943023124188983,,0.020450392039059493,,,,,,,,0.7219753209928258,,,0.6717635786986093,,,,,,,,0.7469482571783369
1491727800,1.0,58.9277,31.2,90.401,,,,3.27367,0.7879349938562878,-2.91767,,,,,,,,,,,,,,,,,,,,,,40.6965,71.6573,,,,,49.9,,,,,12.6112,,0.1273526540976508,0.006898850717784705,,,,8.1,17.5,17.5,-118.3,1050.24,,,,28.657600000000002,28.657600000000002,86.5935,86.5935,29.1522,1049.8400000000001,1049.9366666666665,15.184000000000001,15.636333333333335,-115.75,-118.3,29.1522,,,,,,0.7195998696219839,,,,,,,,,0.012293832222071118,0.013685505669100399,,,,,,16.541,,,-115.75,,,0.012293832222071118,16.541,,,29.1522,71.2953,4.08783,,189.363,61.8025,,-98.87666793790066,,,,,,,,29.94593168230019,,0.012293832222071118,,,,,,,,0.7195998696219839,,,0.3437207800490993,,,,,,,,0.5543604779792807
1491728400,1.0,58.6648,31.1822,58.8575,71.1923,31.214907839763207,,3.60083,0.7880059276397444,4.61817,7.53584,0.0,0.06080000000000041,0.0,0.05750000000000455,0.0,-0.2629000000000019,0.0,-0.4510000000000005,0.0,0.31200000000000117,0.0,-0.21000000000003638,0.0,0.07029999999999959,-0.4760000000000004,0.0,0.0,31.2,-0.017799999999997596,0.0,40.7573,71.6573,,,,,49.9575,0.3271600000000001,0.0,-0.10299999999999443,0.0,12.369499999999999,107.90794453496322,0.1311598275666352,0.004781044902486049,0.006898850717784705,1.0,1.0,6.1,12.1,12.1,-101.1,1050.03,17.200000000000003,0.0,189.363,28.65475,28.674749999999996,86.5935,87.3768,29.1522,1049.97,1050.01,15.3703,15.578140000000003,-115.75,-101.1,29.051666666666666,0.519322422629216,0.8112496281795037,0.6233449408808771,0.6248991485381514,0.7854053157831579,0.7293979370246453,0.8303294894004114,0.4065382749439165,0.4078625580089902,,,,,,0.03336881541871835,0.020772548015880486,0.31171831529717625,3.61183,71.56056666666666,,,16.853,,31.2,-113.71666666666667,0.6248991485381514,0.961355154741568,0.03336881541871835,16.853,-31.543499999999995,0.0,29.2225,71.1923,3.61183,58.9277,188.412,61.3515,31.214907839763207,-88.2789231644768,,,49.54306244181164,41.73360494565067,,54.5441767551504,3.5827125531095487,29.875897939516804,0.37513957383501056,0.03336881541871835,,,0.7854053157831579,0.4065382749439165,,0.6233449408808771,0.519322422629216,0.7293979370246453,,0.4835568971261263,0.7974629724775643,,,0.46001408715809855,0.3042785740951254,,0.45220086115704816,0.39922500320056986,0.808452542604758
1491729000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.47630000000001,,,,,,,,,,,,,0.018789696037569623,,,,14.5,,31.9,,,,,,29.1522,,82.786,,29.2086,1049.79,,15.5493,,-118.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491729600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2974,,,,,,,,,,,,,0.009461979827652433,0.018789696037569623,1.0,1.0,6.4,,10.0,,,,,189.241,29.17785,,60.2976,,29.23425,1049.89,,16.0388,,-120.19999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491730200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2974,,,,,,,,,,,,,0.007017108928177568,,,,3.7,,7.7,,,,,,29.0026,,60.2976,,29.059,1049.8,,16.0388,,-120.19999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491730800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1923,,,,,,,,,,,,,0.006164271122385553,0.007017108928177568,1.0,1.0,3.4,,6.8,,,,,188.83,29.187649999999998,,27.830750000000002,,29.1718,1049.96,,16.2899,,-95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491731400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1117,,,,,,,,,,,,,-0.0037495170449880085,0.006164271122385553,1.0,1.0,4.5,,9.0,,,,,188.513,29.187649999999998,,17.218899999999998,,28.9257,1049.915,,16.697000000000003,,-89.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491732000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.81885,,,,,,,,,,,,,-0.0068141356826018264,,,,3.6,,7.300000000000001,,,,,,29.1875,,14.964900000000002,,29.1715,1049.79,,16.8781,,-86.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491732600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.31784999999999,,,,,,,,,,,,,-0.09896974917286819,-0.0068141356826018264,1.0,1.0,3.3,,6.699999999999999,,,,,188.615,29.127000000000002,,1.787,,29.127000000000002,1049.695,,17.2456,,-85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491733200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.40084999999999,,,,,,,,,,,,,-0.03938419881482674,-0.09896974917286819,1.0,1.0,5.6,,11.3,,,,,188.802,29.127000000000002,,-2.7165850000000002,,29.1715,1041.065,,17.5656,,-85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491733800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8373,,,,,,,,,,,,,-0.21880825086160677,-0.03938419881482674,1.0,1.0,3.7,,7.1,,,,,189.729,29.127000000000002,,-2.7165850000000002,,29.0825,1041.645,,18.102,,-87.94999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491734400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.692,,,,,,,,,,,,,-0.03817684134893624,-0.21880825086160677,1.0,1.0,2.2,,4.7,,,,,188.859,29.127000000000002,,-3.96967,,29.3192,1037.02,,18.597,,-87.94999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491735000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6485,,,,,,,,,,,,,-0.029006064711802806,,,,2.7,,5.800000000000001,,,,,,29.245350000000002,,-4.308835,,29.5812,1007.83,,19.0295,,-84.94999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491735600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7783,,,,,,,,,,,,,-0.012937208547366083,-0.029006064711802806,1.0,1.0,4.2,,8.3,,,,,188.722,29.308349999999997,,-4.308835,,29.399,998.6845000000001,,19.3189,,-87.94999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491736200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7783,,,,,,,,,,,,,-0.0019109274162766494,,,,4.5,,8.9,,,,,,29.5812,,-4.073,,29.6537,1007.83,,19.6083,,-90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491736800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.410250000000005,,,,,,,,,,,,,-0.08113402614267015,-0.0019109274162766494,1.0,1.0,3.2,,6.1,,,,,189.121,29.5812,,-3.51183,,29.61075,989.539,,19.823,,-87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491737400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0422,,,,,,,,,,,,,-0.007330719316969424,-0.08113402614267015,1.0,1.0,6.9,,12.7,,,,,188.956,29.538249999999998,,0.24475000000000025,,29.6562,968.987,,20.3921,,-88.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491738000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0308,,,,,,,,,,,,,-9.840341774053222E-4,,,,4.6,,9.899999999999999,,,,,,29.6537,,5.175235000000001,,29.9653,989.539,,21.0262,,-88.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491738600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7732,,,,,,,,,,,,,-0.0042218719775107645,-9.840341774053222E-4,1.0,1.0,4.9,,9.8,,,,,188.537,30.080750000000002,,13.0155,,30.696800000000003,998.6845000000001,,21.208750000000002,,-92.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491739200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8386,,,,,,,,,,,,,-0.0046918271400916535,-0.0042218719775107645,1.0,1.0,4.6,,8.399999999999999,,,,,189.349,30.4353,,12.1687,,30.6242,1001.2194999999999,,21.697000000000003,,-94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491739800,1.0,59.504,31.9287,87.9765,57.9138,,,3.28567,0.01043457669748146,-0.0301667,,,,,,,,,,,,,,,,,,,,,,39.326,55.904,,,,,44.813,,,,,8.174400000000002,82.49625770054237,0.2624770725999363,0.006344997777193514,-0.0046918271400916535,1.0,1.0,8.1,15.7,15.7,-116.5,1051.7,,,189.152,30.6242,30.8317,12.1687,87.9765,30.8317,1018.095,1051.7,22.043750000000003,22.6573,-99.3,-116.5,30.8317,0.8702433769224653,0.2595132461550693,0.1877536694957263,0.1877536694957263,0.8265217058278606,0.01043457669748146,0.8265217058278606,0.579247085489564,0.579247085489564,,,,,,0.07914772731555582,0.07914772731555582,,4.05083,57.9138,,,22.6573,,,-116.5,0.1877536694957263,0.2595132461550693,0.07914772731555582,22.6573,,,30.8317,57.9138,4.05083,,189.716,63.1935,,-106.83477893740536,,,44.33793626927331,39.54553494246676,,106.64301927409926,3.1401578605343103,35.98471365798449,,0.07914772731555582,,,0.8265217058278606,0.579247085489564,,0.1877536694957263,0.8702433769224653,0.01043457669748146,,,0.6472945307742631,,,1.03222270195896,1.025843517525498,,0.9629582773881658,0.5425869640219223,0.2537163888530335
1491740400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.904,,,,,,,,,,,,,0.004122833123315052,0.006344997777193514,1.0,1.0,8.8,,18.200000000000003,,,,,189.716,30.8317,,16.2618,,30.8317,1027.3249999999998,,22.201050000000002,,-106.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491741000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.9674,,,,,,,,,,,,,0.0027534892827510617,0.004122833123315052,1.0,1.0,7.8,,15.399999999999999,,,,,188.969,30.895000000000003,,23.50065,,31.335,1031.36,,22.3173,,-108.44999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491741600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0308,,,,,,,,,,,,,-0.004957047647376284,0.0027534892827510617,1.0,1.0,9.6,,18.9,,,,,189.055,31.14665,,28.03085,,31.82,1018.095,,22.2095,,-112.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491742200,1.0,58.8017,32.866,126.921,,,,2.805,0.014571255635626309,-1.98767,,,,,,,,,,,,,,,,,,,,,,40.5718,57.9138,,,,,46.8175,,,,,9.316199999999998,,0.1619656873812243,0.0082180261675743,,,,12.7,25.1,25.1,-151.9,1049.88,,,,31.335,31.689700000000002,37.9843,107.44875,32.18385,1032.04,1050.79,22.6573,22.9444,-113.9,-151.9,32.5477,,,,,,0.014571255635626309,,,,,,,,,0.008230300795010925,0.07914772731555582,,,,,,23.2315,,,-134.2,,,0.008230300795010925,23.2315,,,32.5477,63.2668,4.56217,,190.013,62.0967,,-126.72242609472039,,,,,,,,36.62600319283436,,0.008230300795010925,,,,,,,,0.014571255635626309,,,0.5335628358435167,,,,,,,,0.45927019212440406
1491742800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1513,,,,,,,,,,,,,-0.001545661382232223,0.0082180261675743,1.0,1.0,8.2,,16.7,,,,,190.013,31.88215,,34.3619,,32.5477,1030.71,,22.77525,,-116.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491743400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1513,,,,,,,,,,,,,0.032677799774681514,,,,10.7,,19.799999999999997,,,,,,32.18385,,49.77355,,32.759249999999994,1033.21,,22.8932,,-118.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491744000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5173,,,,,,,,,,,,,0.015095050072713688,0.032677799774681514,1.0,1.0,12.7,,25.1,,,,,189.221,32.759249999999994,,72.85340000000001,,33.1164,1044.18,,22.9518,,-126.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491744600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.2668,,,,,,,,,,,,,0.02250605575686032,0.015095050072713688,1.0,1.0,8.0,,15.1,,,,,189.187,33.083299999999994,,100.432,,33.1958,1045.645,,22.9588,,-132.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491745200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.265,,,,,,,,,,,,,0.014898812224981057,0.02250605575686032,1.0,1.0,8.9,,19.6,,,,,189.691,33.1958,,94.7368,,33.262,1048.0949999999998,,23.09865,,-130.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491745800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.265,,,,,,,,,,,,,-0.017942553228309736,0.014898812224981057,1.0,1.0,6.6,,13.5,,,,,189.447,33.228899999999996,,72.85340000000001,,33.521,1045.645,,23.4675,,-126.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491746400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5903,,,,,,,,,,,,,-0.010487505677561454,-0.017942553228309736,1.0,1.0,11.0,,22.4,,,,,189.196,33.239000000000004,,72.85340000000001,,33.521,1046.835,,23.58015,,-126.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491747000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7576,,,,,,,,,,,,,0.05227328014504357,,,,15.8,,31.4,,,,,,33.3915,,105.7284,,33.6138,1049.48,,23.60565,,-132.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491747600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5903,,,,,,,,,,,,,-0.00399024270264565,0.05227328014504357,1.0,1.0,10.9,,21.8,,,,,189.381,33.5674,,64.5988,,33.6138,1045.37,,23.7471,,-124.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491748200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2395,,,,,,,,,,,,,0.09266491339101184,-0.00399024270264565,1.0,1.0,11.8,,22.9,,,,,189.706,33.62605,,64.5988,,33.6383,1039.01,,23.86345,,-122.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491748800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.086,,,,,,,,,,,,,0.0043947094267179345,,,,9.6,,19.6,,,,,,34.1198,,116.6596,,34.6258,1049.88,,23.9017,,-140.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491749400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.324,,,,,,,,,,,,,0.13829340336906787,0.0043947094267179345,1.0,1.0,16.4,,32.3,,,,,189.524,34.6258,,66.8872,,34.67955,1049.06,,23.9755,,-146.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
