DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND45510,IND45511,IND45512,IND45513,IND45514,IND45515,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM112,SYM143,SYM1994,SYM246,SYM547,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1493955600,1.0,62.5028,35.2592,524.425,85.5905,35.46004742472168,63.45197342453554,1.76633,0.6075689050914719,-3.10283,-7.081659999999999,0.0,-0.09420000000000073,0.0,-0.10929999999999751,0.0,-1.701900000000002,0.0,-2.0349999999999966,0.0,-0.13250000000000028,0.0,-62.38999999999987,0.0,0.12869999999999848,-0.15283999999999942,0.0,0.0,35.3203,-0.06110000000000326,0.0,49.5058,85.9653,0.03258107920171338,0.5997566191916633,0.4509335596194213,0.9139100757132582,0.6715609060640935,0.7845586488410217,0.012202347450915418,0.9327046668835787,61.3937,-0.16417000000000015,0.0,85.5905,85.631,85.5742,85.5742,0.05679999999999552,0.05679999999999552,0.34301666666666364,88.7298,88.7298,83.8032,83.8032,4.926599999999993,4.926599999999993,4.808250000000001,10.27,10.27,9.859633333333331,-0.23099999999999454,0.0,85.5905,88.3213,85.5742,88.0735,85.3875,87.9783,2.730799999999988,2.499299999999991,2.5908000000000015,,,,,,,-1.9599999999999937,0.0,10.27,91.45805371683164,0.10933187208563173,0.34685441679004325,0.2366709359585314,1.0,1.0,8.2,16.9,16.9,-135.2,1357.2,-6.199999999999989,0.0,189.357,31.338099999999997,31.2861,1038.7765,910.8117499999998,31.0907,1606.52,1535.644,22.031,21.89507,-134.8,-135.2,31.02635,0.21309481668037716,0.7921155203941606,0.06729533311642133,0.9731610958164423,0.9877976525490846,0.40024338080833666,0.01623998451779904,0.2154413511589783,0.8804382236884828,0.9674189207982866,0.01629220341934337,0.5490664403805787,0.4634378603142226,0.6582770493504358,0.007563494721975045,0.015180022232936163,0.7912131583924102,7.12633,85.07408571428572,31.0907,31.0907,20.8207,64.2047,35.3203,-134.225,0.3871630327234742,0.4261896333607543,0.01512698944395009,20.8207,-114.14700000000005,0.0,31.0907,85.5905,7.12633,64.2047,189.126,69.9637,35.46004742472168,-105.67213248829717,63.45197342453554,68.50267738267975,57.866535157729324,52.35605086955282,62.39604381042182,573.4049421428771,1.8628413717160481,35.78154735360869,0.3284390939359065,0.007563494721975045,0.08608992428674181,0.9674189207982866,0.9877976525490846,0.2154413511589783,0.5490664403805787,0.06729533311642133,0.21309481668037716,0.40024338080833666,,,,,,0.11672632465081062,0.48734407007394165,1.0261474328604678,0.29284366073882695,0.6431179556077282,0.9059842265626512,0.2393851805880403,0.852146464408841,0.5136980659618835,0.1418988053323256
1493956200,1.0,61.4933,35.2078,338.395,84.5573,35.44587816430881,62.47006764535895,2.19517,0.6066302072418862,2.98517,6.088,0.0,-0.23060000000000258,0.0,-0.35249999999999915,0.0,-1.0095000000000027,0.0,-2.2240000000000038,0.0,-0.23749999999999716,0.0,-169.73000000000002,0.0,-0.16089999999999804,-1.2830000000000004,0.0,0.0,35.2592,-0.051400000000001,0.0,49.2752,85.9653,0.10730843591144201,0.581997796721784,0.925471580437685,0.9314008702216362,0.7123453788508805,0.43310955935931983,0.011533455442693463,0.15875916486753783,61.0412,0.4288400000000001,0.0,84.5573,84.6128,84.4853,84.4853,0.12749999999999773,0.12749999999999773,0.26796666666666386,88.3523,88.3523,83.3093,83.3093,5.043000000000006,5.043000000000006,4.831883333333335,10.346599999999999,10.346599999999999,10.031749999999999,0.25199999999998113,0.0,84.5573,88.3213,84.4853,88.0735,84.6128,87.9783,3.763999999999996,3.5882000000000005,3.3655000000000115,,,,,,,-1.033200000000008,0.0,10.346599999999999,106.3726051079745,0.11893115740510976,0.3076116884592028,0.34685441679004325,1.0,1.0,11.8,24.0,24.0,-151.8,1187.47,-16.600000000000023,0.0,189.126,31.1636,31.158625,803.2475,670.383,30.962,1606.52,1503.304,21.928350000000002,21.69744,-134.8,-151.8,30.994166666666665,0.6357255793100127,0.7921155203941606,0.8412408351324622,0.964850353300345,0.9884665445573065,0.41800220327821597,0.01623998451779904,0.5668904406406802,0.8540742402262935,0.892691564088558,0.025359354219268077,0.07452841956231508,0.5188298542849286,0.847493442080975,0.005990440060002939,0.015180022232936163,0.7166771245644836,5.84333,85.46541428571429,30.9298,,20.5832,62.5028,35.2592,-137.6,0.3871630327234742,0.7285488413799746,0.011980880120005878,20.5832,-186.02999999999997,0.0,30.9298,84.5573,5.84333,62.5028,189.378,67.7397,35.44587816430881,-119.4589458194551,62.47006764535895,66.73862108921715,57.2683127407939,49.631601153042624,62.58017959487761,318.1223207389807,2.1472426392301593,35.66441295954868,0.2876546211491196,0.005990440060002939,0.06859912977836377,0.892691564088558,0.9884665445573065,0.5668904406406802,0.07452841956231508,0.8412408351324622,0.6357255793100127,0.41800220327821597,,,,,,0.7434416510223041,0.6618364055270178,0.9862064699151147,0.7374586494730395,0.9113377493584198,0.6696989819030054,0.8314328036688409,0.9982134426671297,0.7227127799489005,0.49692912578511916
1493956800,1.0,62.0997,35.2153,185.928,83.6647,35.40348950443192,,2.54433,0.6024610300202194,-1.205,-4.19017,0.0,-0.34539999999999793,0.0,-0.43540000000000134,0.0,0.6064000000000007,0.0,-1.7353999999999985,0.0,-0.027000000000001023,0.0,-136.06999999999994,0.0,0.7160000000000011,-0.9645000000000001,0.0,0.0,35.2078,0.007500000000000284,0.0,48.9298,85.9653,,0.5737596354300154,,,0.6403152261990033,0.2828064863104932,0.011640863576691252,0.16896280156030974,60.6058,0.3491599999999999,0.0,83.6647,83.7498,83.6172,83.6172,0.1325999999999965,0.1325999999999965,0.19689999999999702,87.8902,87.8902,82.724,82.724,5.166199999999989,5.166199999999989,4.903916666666667,11.0896,11.0896,10.243766666666668,0.5030000000000143,0.0,83.6647,88.3213,83.6172,88.0735,83.7498,87.9783,4.656599999999997,4.456299999999999,4.228500000000011,,,,,,,-0.8926000000000016,0.0,11.0896,111.32581616021974,0.08385658036865397,0.02524530016034208,0.3076116884592028,1.0,1.0,12.0,25.8,25.8,-167.6,1051.4,-15.799999999999983,0.0,189.378,31.1636,31.157075,581.4984999999999,421.83000000000004,31.0907,1606.52,1464.882,21.768,21.53011,-143.5,-167.6,31.2221,0.5988136311288261,0.7975434282908577,0.8310371984396903,0.9197702455245743,0.9883591364233087,0.42624036456998465,0.01623998451779904,0.7171935136895068,0.8540742402262935,,,,,,0.0027517378771747232,0.015180022232936163,0.71087828204212,4.87883,85.62297142857143,,,20.5562,,35.2078,-145.89999999999998,0.3871630327234742,0.8023727377423477,0.0055034757543494465,20.5562,-152.46699999999998,0.0,31.6458,83.6647,4.87883,61.4933,189.881,66.0043,35.40348950443192,-122.86940784802579,,,56.77434979967273,48.55335774576159,,167.01247420671322,2.503919317652602,35.61573554787077,0.35968477380099667,0.0027517378771747232,,,0.9883591364233087,0.7171935136895068,,0.8310371984396903,0.5988136311288261,0.42624036456998465,,,,,,0.8143549086119529,0.4194779794435526,,,1.0829839740018765,0.9651932133736484,,0.5937404456880216,0.5964998902873928,0.3035176585710018
1493957400,1.0,62.1785,35.3,163.606,82.8497,35.40502710932835,,2.49433,0.6001093648469782,2.96333,4.16833,0.0,-0.3780000000000001,0.0,-0.45650000000000546,0.0,0.07880000000000109,0.0,-0.6244999999999976,0.0,-0.30989999999999895,0.0,-1.3100000000001728,0.0,0.04439999999999955,0.04050000000000065,0.0,0.0,35.2153,0.084699999999998,0.0,48.5518,85.9653,,0.5098604317856561,,,0.5100254027160354,0.3124248699093034,0.013010080311638972,0.5039102151366603,60.1493,-0.04999999999999982,0.0,82.8497,82.8908,82.8157,82.8157,0.07509999999999195,0.07509999999999195,0.15691666666666274,87.3778,87.3778,82.1212,82.1212,5.256599999999992,5.256599999999992,4.9865499999999985,11.4439,11.4439,10.471366666666665,-0.7669999999999959,0.0,82.8497,88.3213,82.8157,88.0735,82.8908,87.9783,5.471599999999995,5.257799999999989,5.087500000000006,,,,,,,-0.8149999999999977,0.0,11.4439,97.99175908231088,0.05135882325438626,0.010522348029692716,0.02524530016034208,1.0,1.0,7.6,14.899999999999999,14.899999999999999,-135.7,1050.09,31.900000000000006,0.0,189.881,31.1636,31.2637,431.40999999999997,370.1852,31.6458,1606.52,1430.759,21.634349999999998,21.346420000000002,-135.45,-135.7,31.42193333333333,0.5720369633984341,0.8157610716075437,0.49608978486333966,0.8862687713984703,0.986989919688361,0.49013956821434396,0.01623998451779904,0.6875751300906966,0.8540742402262935,,,,,,0.005750426477944296,0.015180022232936163,0.691953142457487,4.91933,85.49447142857142,,,20.2463,,35.2153,-143.85999999999999,0.44060524945026175,0.8559260732031317,0.011500852955888591,20.2463,-22.322000000000003,0.0,31.6902,82.8497,4.91933,62.0997,189.114,65.3798,35.40502710932835,-100.4054640175807,,,56.70173989378323,48.374087085378434,,166.95893770268438,2.4653577099053954,35.45170796860608,0.4899745972839647,0.005750426477944296,,,0.986989919688361,0.6875751300906966,,0.49608978486333966,0.5720369633984341,0.49013956821434396,,,,,,0.8188052386673971,0.760903054709385,,,1.4584865529865085,1.2023186813478892,,0.4159311834196789,0.6632809967747231,0.4974225022302473
1493958000,1.0,62.1035,35.3062,154.896,82.2003,35.49356231770719,,2.513,0.6001093648469782,1.34417,-1.61916,0.0,-0.35479999999999734,0.0,-0.4650999999999996,0.0,-0.07500000000000284,0.0,-0.3301000000000016,0.0,-0.3585000000000029,0.0,0.09000000000014552,0.0,0.15879999999999939,-0.03883000000000081,0.0,0.0,35.3,0.006199999999999761,0.0,48.197,85.5905,,0.45172241338472896,,,0.6359891575678533,0.3272353435963844,0.013680884935934667,0.703647346233129,59.6842,0.018669999999999742,0.0,82.2003,82.2678,82.173,82.173,0.09479999999999222,0.09479999999999222,0.11554999999999656,86.872,86.872,81.5508,81.5508,5.321200000000005,5.321200000000005,5.078383333333332,11.961200000000002,11.961200000000002,10.85335,-0.03200000000001069,0.0,82.2003,87.5505,82.173,87.3767,82.2678,87.344,5.350200000000001,5.203699999999998,5.0762,,,,,,,-0.6494,0.0,11.961200000000002,92.60824720986534,0.07599590205921525,0.003630337080869587,0.010522348029692716,1.0,1.0,5.5,9.9,9.9,-119.9,1050.18,15.799999999999983,0.0,189.114,31.36825,31.36125,262.1615,334.3036666666667,31.6902,1519.885,1376.491,21.260199999999998,21.13298,-135.45,-119.9,31.72833333333333,0.5320941170556163,0.8758974963745407,0.2963526537668711,0.8862687713984703,0.9863191150640653,0.548277586615271,0.01623998451779904,0.6727646564036156,0.8540742402262935,,,,,,0.008735038963288644,0.015871859931565105,0.691953142457487,4.8805,84.9566142857143,,,19.8878,,35.3,-139.86666666666665,0.5538444979107775,0.9358117658887675,0.017470077926577288,19.8878,-8.710000000000008,0.0,31.849,82.2003,4.8805,62.1785,189.082,65.0497,35.49356231770719,-89.28719803009022,,,56.524916585234024,48.08010037370709,,167.25940147531406,2.497225043936723,35.23690340707406,0.3640108424321466,0.008735038963288644,,,0.9863191150640653,0.6727646564036156,,0.2963526537668711,0.5320941170556163,0.548277586615271,,,,,,0.6899086956927,0.9512838598715581,,,1.5609937184296203,1.4397149616111524,,0.9714825731540437,0.6776582324896406,0.6664063390881275
1493958600,1.0,62.3698,35.3945,261.759,81.8318,35.50152905030471,,2.0205,0.6001093648469782,3.96667,2.6225,0.0,-0.46470000000000056,0.0,-0.46069999999999567,0.0,0.2663000000000011,0.0,0.29579999999999984,0.0,-0.0887999999999991,0.0,45.87999999999988,0.0,-1.7113000000000014,0.6126700000000005,0.0,0.0,35.3062,0.08830000000000382,0.0,47.7323,84.5573,,0.40180969104203224,,,0.5063834120208598,0.2743176292490016,0.013950297720033422,0.25933611629009967,59.2235,-0.4924999999999997,0.0,81.8318,81.9452,81.7807,81.7807,0.16450000000000387,0.16450000000000387,0.10854999999999629,86.4988,86.4988,81.1228,81.1228,5.376000000000005,5.376000000000005,5.181599999999998,10.3387,10.3387,10.908333333333333,0.40500000000000114,0.0,81.8318,85.5905,81.7807,85.5742,81.9452,85.631,3.7587000000000046,3.7935000000000088,3.6858000000000004,,,,,,,-0.3684999999999974,0.0,10.3387,104.26834152387318,0.04487918633503059,0.28279438588872435,0.003630337080869587,1.0,1.0,5.2,10.2,10.2,-134.2,1096.06,-14.299999999999983,0.0,189.082,31.36825,31.223866666666666,223.8435,271.50149999999996,31.6902,1388.395,1324.0790000000002,20.88695,20.908900000000003,-135.45,-134.2,31.225633333333334,0.2377605690909875,0.8758974963745407,0.7406638837099003,0.8862687713984703,0.9860497022799666,0.5981903089579678,0.015985002883787514,0.7256823707509984,0.8540742402262935,,,,,,0.0038533945743114153,0.015871859931565105,0.691953142457487,5.49317,84.03497142857141,,,19.799,,35.3062,-140.73333333333332,0.5538444979107775,0.475521138181975,0.0077067891486228305,19.799,106.86300000000003,0.0,30.1377,81.8318,5.49317,62.1035,189.487,65.3455,35.50152905030471,-89.74305119658197,,,56.059130632411076,47.339447309665374,,251.0436017053824,2.1060800530351447,35.0642253781884,0.4936165879791402,0.0038533945743114153,,,0.9860497022799666,0.7256823707509984,,0.7406638837099003,0.2377605690909875,0.5981903089579678,,,,,,0.7239568328240898,0.8689618671735101,,,1.8922988477674594,1.5579600513613043,,0.4038702485870555,0.42370965225256213,1.003595659759749
1493959200,1.0,62.8888,35.3748,343.54,81.5385,35.591400138994764,62.40741549619739,1.83317,0.6001093648469782,-4.44017,-8.40684,0.0,-0.43959999999999866,0.0,-0.4714999999999989,0.0,0.5190000000000055,0.0,0.8286999999999978,0.0,-0.1737000000000002,0.0,95.53999999999996,0.0,-0.5154999999999994,0.6464999999999996,0.0,0.0,35.3945,-0.019700000000000273,0.0,47.2927,83.6647,0.420310416147717,0.35718898581385927,0.010359779149774817,0.25386173809344315,0.6846785587302636,0.2772077016800075,,0.7363144748690535,58.752,-0.18733000000000022,0.0,81.5385,81.5385,81.4095,81.4095,0.1290000000000049,0.1290000000000049,0.12058333333333118,86.2173,86.2173,80.8003,80.8003,5.417000000000002,5.417000000000002,5.263333333333333,9.9969,9.9969,10.862816666666667,-0.3949999999999818,0.0,81.5385,84.5573,81.4095,84.4853,81.455,84.6128,3.018799999999999,3.075800000000001,3.1577999999999946,,,,,,,-0.2933000000000021,0.0,9.9969,95.46149185770258,0.03901838372420667,0.30077177920883474,0.28279438588872435,1.0,1.0,5.0,9.9,9.9,-119.8,1191.6,14.399999999999991,0.0,189.487,31.2878,30.979116666666663,223.8435,241.35399999999996,30.1377,1274.4,1275.367,20.70195,20.643200000000004,-134.95,-119.8,30.5363,0.2033616163886224,0.8758974963745407,0.26368552513094645,0.8461757651310483,,0.6428110141861407,,0.7227922983199925,0.8540742402262935,0.579689583852283,0.18555893097051077,0.9896402208502252,0.5695680648239871,0.9226554729674472,0.008715133087654111,0.017440219113125488,0.6985119687905721,6.13967,83.7229125,29.6222,,19.6253,62.3698,35.3945,-138.16666666666663,0.7118141283921101,0.4067232327772448,0.017430266175308223,19.6253,81.781,0.0,29.6222,81.5385,6.13967,62.3698,189.092,66.1742,35.591400138994764,-88.79309917260468,62.40741549619739,66.04896527672351,55.78539213017408,46.9396329391987,59.81799014287621,359.87285900799645,1.9418881939856285,34.811585974556074,0.3153214412697364,0.008715133087654111,0.7461382619065569,0.579689583852283,0.9854592665066626,0.7227922983199925,0.9896402208502252,0.26368552513094645,0.2033616163886224,0.6428110141861407,,,,,,0.45509488888125693,0.9383392444919036,1.4886132335878413,1.255647375927417,2.0898093042152417,1.4826264861735226,0.34365328553311786,0.8535192414263457,0.46957704918463317,0.7708904850630058
1493959800,1.0,63.322,35.2203,385.09,80.9565,35.574066939535314,62.65579739263708,1.78633,0.6001093648469782,-2.13167,2.3085,0.0,-0.3667000000000016,0.0,-0.47980000000000445,0.0,0.43319999999999936,0.0,0.6214999999999975,0.0,-0.10899999999999821,0.0,41.200000000000045,0.0,-0.37139999999999773,0.28666000000000036,0.0,0.0,35.3748,-0.15449999999999875,0.0,46.926,82.8497,0.3645175143248309,0.3400121649392439,0.005689222536166105,0.16722530477602804,0.8580461486337886,0.2906413333872342,0.016758687437366193,0.9013024595697801,58.2722,-0.04683999999999999,0.0,80.9565,81.055,80.857,80.857,0.1980000000000075,0.1980000000000075,0.1323333333333328,85.9787,85.9787,80.5048,80.5048,5.4739,5.4739,5.335149999999999,9.7345,9.7345,10.7608,-0.18300000000002115,0.0,80.9565,83.6647,80.857,83.6172,81.055,83.7498,2.708199999999991,2.7601999999999975,2.6947999999999865,,,,,,,-0.5819999999999936,0.0,9.7345,91.4630709874304,0.07336971490726434,0.27798231709503307,0.30077177920883474,1.0,1.0,5.2,10.3,10.3,-117.3,1232.8,2.5,0.0,189.092,30.891750000000002,30.69928333333333,223.8435,249.13649999999998,29.6222,1212.1999999999998,1230.659,20.5697,20.38225,-127.05,-117.3,29.670233333333332,0.21290089947772184,0.8758974963745407,0.09869754043022,0.8335881076128833,0.9832413125626338,0.6599878350607561,0.014910478251174308,0.7093586666127658,0.8125425572239878,0.6354824856751691,0.3784657397805524,0.9943107774638339,0.5695680648239871,0.9226554729674472,0.00947417213551341,0.01783964451268967,0.7851957637423346,6.42633,83.41553333333333,29.2508,,19.5163,62.8888,35.3748,-132.41666666666663,0.7775614710442351,0.4258017989554437,0.01894834427102682,19.5163,41.549999999999955,0.0,29.2508,80.9565,6.42633,62.8888,188.909,66.7957,35.574066939535314,-89.41854010860777,62.65579739263708,66.55265425328504,55.53577231807468,46.62963563044053,59.90242900437194,421.0333152414292,1.8847182265911135,34.504887709679956,0.14195385136621141,0.00947417213551341,0.832774695223972,0.6354824856751691,0.9832413125626338,0.7093586666127658,0.9943107774638339,0.09869754043022,0.21290089947772184,0.6599878350607561,,,,,,0.6145917104372811,0.9039086538519154,1.0254187637753023,1.3182283269835504,1.9848259078576873,1.4535112226076115,0.5694649215521489,0.42475219744497983,0.7731603698591895,0.18134752612612895
1493960400,1.0,63.2053,35.0592,401.043,80.3243,35.414544134323954,62.80705308140309,1.82117,0.5864375023392538,1.06033,3.192,0.0,-0.3608000000000047,0.0,-0.4720000000000013,0.0,-0.11670000000000158,0.0,0.5528000000000048,0.0,-0.22100000000000009,0.0,19.690000000000055,0.0,-0.2118000000000002,0.04783999999999988,0.0,0.0,35.2203,-0.16110000000000468,0.0,46.5652,82.2003,0.1070343854001421,0.30902484079733006,0.010999324883662398,0.2886742762429393,0.8624551327805712,0.26321684188792493,0.01709342640341238,0.8099703417351747,57.8002,0.03483999999999998,0.0,80.3243,80.4052,80.225,80.225,0.18019999999999925,0.18019999999999925,0.1402666666666666,85.745,85.745,80.235,80.235,5.510000000000005,5.510000000000005,5.392450000000001,9.7437,9.7437,10.536483333333333,0.8310000000000173,0.0,80.3243,82.8497,80.225,82.8157,80.4052,82.8908,2.5254000000000048,2.5907000000000124,2.485600000000005,,,,,,,-0.6322000000000116,0.0,9.7437,94.36849099560266,0.0437742598665157,0.30990053363169645,0.27798231709503307,1.0,1.0,4.4,8.8,8.8,-130.5,1252.49,-13.200000000000003,0.0,188.909,29.87995,30.264816666666665,302.6495,284.9889999999999,29.2508,1212.1999999999998,1188.8880000000001,20.40125,20.128330000000002,-125.2,-130.5,29.304000000000002,0.23644306511768964,0.8758974963745407,0.19002965826482537,0.7838946592344098,0.9829065735965876,0.6909751592026699,0.015354492578699808,0.7367831581120751,0.5209718317297453,0.8929656145998579,0.3784657397805524,0.9890006751163376,0.5695680648239871,0.9226554729674472,0.004069369658220836,0.01783964451268967,0.7851957637423346,6.47417,82.61262222222221,29.039,,19.2953,63.322,35.2203,-126.2333333333333,0.8328033711938261,0.4728861302353793,0.008138739316441672,19.2953,15.953000000000031,0.0,29.039,80.3243,6.47417,63.322,189.74,67.3485,35.414544134323954,-85.90540123425035,62.80705308140309,66.2693065558797,55.060138198674,46.11744452833932,60.31403385277876,424.9755355510428,1.9122738326532178,34.17161203050959,0.1375448672194288,0.004069369658220836,0.7113257237570607,0.8929656145998579,0.9829065735965876,0.7367831581120751,0.9890006751163376,0.19002965826482537,0.23644306511768964,0.6909751592026699,,,,,,0.732177462864175,0.7530979629011474,0.49574732428862417,1.2468465146934766,1.713952113853675,1.4546982166953757,0.8599480611129819,0.9143947855145869,0.9761140995735719,0.42235992684889895
1493961000,1.0,61.3942,34.8967,549.851,79.611,35.228583787904356,62.75194092672052,1.75983,0.581997796721784,-1.12833,-2.18866,0.0,-0.20189999999999486,0.0,-0.38999999999999346,0.0,-1.8111000000000033,0.0,0.05570000000000164,0.0,-0.34660000000000224,0.0,126.71000000000004,0.0,0.22829999999999728,0.7261600000000001,0.0,0.0,35.0592,-0.16249999999999432,0.0,46.3633,81.8318,0.0,0.31056740945125527,0.37662352306484237,0.9896071059371924,0.845581147416287,0.2538559549271504,0.017358349782712335,0.91051514084256,57.4102,-0.06133999999999995,0.0,79.611,79.7875,79.5523,79.5523,0.23519999999999186,0.23519999999999186,0.16694999999999993,85.4405,85.4405,79.8523,79.8523,5.5882000000000005,5.5882000000000005,5.447716666666669,10.3186,10.3186,10.348933333333335,-0.585000000000008,0.0,79.611,82.2003,79.5523,82.173,79.7875,82.2678,2.5892999999999944,2.6206999999999994,2.4802999999999997,,,,,,,-0.7132999999999896,0.0,10.3186,92.83434526822809,0.07538876690373914,0.29615004938484435,0.30990053363169645,1.0,1.0,6.9,13.7,13.7,-121.3,1379.2,9.200000000000003,0.0,189.74,29.44475,29.860999999999994,364.315,349.36316666666664,29.2508,1212.1999999999998,1206.1890909090912,20.067050000000002,20.02109090909091,-120.6,-121.3,29.185699999999997,0.18095719205522487,0.8559260732031317,0.08948485915743995,0.7681804794993163,0.9826416502172877,0.6894325905487447,0.01684237217887774,0.7461440450728496,0.43310955935931983,1.0,0.3645175143248309,0.6233764769351576,0.4509335596194213,0.9459524291505252,0.009792177390947522,0.01894834427102682,0.8486973977206624,7.20033,81.94823333333333,29.2673,29.2673,18.9487,63.2053,35.0592,-123.83333333333331,0.9013024595697801,0.36191438411044974,0.019584354781895044,18.9487,148.808,0.0,29.2673,79.611,7.20033,63.2053,189.155,67.4042,35.228583787904356,-95.42440334497911,62.75194092672052,63.99417554996718,54.68774847226355,45.85855860970956,61.131821338577204,592.2926460151195,1.8838744064847819,34.02672357057797,0.15441885258371302,0.009792177390947522,0.010392894062807615,1.0,0.9826416502172877,0.7461440450728496,0.6233764769351576,0.08948485915743995,0.18095719205522487,0.6894325905487447,,,,,,0.4559165725496687,0.265495070670404,0.8280692756569408,0.9405980642938968,1.1850659465577795,1.5635020412914495,0.8529088230762271,0.8836471343051595,0.5017311480862483,0.38306379046208505
1493961600,1.0,63.1677,34.7003,842.328,79.4243,35.05939262210884,61.86190840278205,1.6475,0.5799382563988418,-7.34383,-6.2155,0.0,-0.20400000000000063,0.0,-0.3814000000000064,0.0,1.7735000000000056,0.0,1.904600000000002,0.0,-0.3204999999999991,0.0,209.96000000000004,0.0,-0.9077999999999982,1.2828399999999993,0.0,0.0,34.8967,-0.19640000000000413,0.0,46.1593,81.5385,0.0,0.3218678778464824,0.11636337929226692,0.011276336591540592,0.8762419076113641,0.29066986824248675,0.017591684212195147,0.9871597792890429,57.0288,-0.11233000000000004,0.0,79.4243,79.4243,79.3287,79.3287,0.09560000000000457,0.09560000000000457,0.1670833333333353,85.502,85.502,80.008,80.008,5.494,5.494,5.476516666666669,9.731300000000001,9.731300000000001,9.977283333333334,0.25499999999999545,0.0,79.4243,81.8318,79.3287,81.7807,79.3903,81.9452,2.407499999999999,2.451999999999998,2.5549000000000035,,,,,,,-0.18670000000000186,0.0,9.731300000000001,89.88032423837868,0.03633158359434033,0.33065448180766077,0.29615004938484435,1.0,1.0,3.8,7.8,7.8,-101.9,1589.16,19.39999999999999,0.0,189.155,29.259050000000002,29.279416666666663,393.0665,463.93516666666665,29.039,1212.1999999999998,1238.1033333333335,19.8434,19.90501666666666,-120.55,-101.9,28.888599999999997,0.027680375599886547,0.8425377393379357,0.012840220710957176,0.7613013305519624,0.9824083157878049,0.6781321221535176,0.01709342640341238,0.7093301317575132,0.40664100541858594,1.0,0.3002152447214837,0.8836366207077331,0.4323560504807765,0.9314008702216362,0.015211675416641477,0.01942535215417799,0.8580461486337886,8.48317,81.3779,28.3595,28.3595,18.6282,61.3942,34.8967,-120.83333333333333,0.908211970524365,0.055360751199773094,0.030423350833282955,18.6282,292.477,0.0,28.3595,79.4243,8.48317,61.3942,189.41,69.3088,35.05939262210884,-82.64351432748145,61.86190840278205,65.93014170203207,54.35507465440004,45.853610976237874,62.23488632195298,937.1661786243624,2.1448893280289307,33.85485603213368,0.12375809238863592,0.015211675416641477,0.9887236634084594,1.0,0.9824083157878049,0.7093301317575132,0.8836366207077331,0.012840220710957176,0.027680375599886547,0.6781321221535176,,,,,,0.7135784516053101,0.8762169682782225,0.6475779718227329,0.8342677844837011,1.16161342614677,1.190088550490467,0.9300476567607515,0.7076572768708564,0.7520124476437514,0.6584921999085532
