DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM112,SYM246,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1492134000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.306,,,,,,,,,,,,,,,,,-7.40265026038856,-5.415424184169894,1.0,1.0,47.0,,140.8,,,,,189.374,31.5004,,-8.298415,,30.3457,1049.71,,19.241950000000003,,-93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492134600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3743,,,,,,,,,,,,,,,,,-17.836321603432054,-7.40265026038856,1.0,1.0,46.8,,46.8,,,,,190.731,31.4565,,-8.298415,,31.538,1015.444,,18.72795,,-89.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492135200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5673,,,,,,,,,,,,,,,,,,,,,46.9,,93.8,,,,,189.056,30.86035,,-8.298415,,30.0757,852.9645,,18.520000000000003,,-92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492135800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9798,,,,,,,,,,,,,,,,,-2.1721728512646816,,,,46.9,,93.8,,,,,188.923,30.25495,,-8.301085,,30.1642,642.375,,18.46415,,-92.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492136400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8913,,,,,,,,,,,,,,,,,-5.770078548865381,-2.1721728512646816,1.0,1.0,0.0,,0.0,,,,,189.218,30.119950000000003,,-8.301085,,29.3488,281.97774999999996,,18.42135,,-92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492137000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8143,,,,,,,,,,,,,,,,,-0.8486032794857644,-5.770078548865381,1.0,1.0,0.0,,0.0,,,,,189.123,29.71225,,-8.12317,,29.2892,20.8641,,18.3621,,-88.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492137600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5987,,,,,,,,,,,,,,,,,-2.258205803408652,-0.8486032794857644,1.0,1.0,25.1,,25.5,,,,,188.254,29.319000000000003,,-7.8462499999999995,,29.274,20.8641,,18.29915,,-88.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492138200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3452,,,,,,,,,,,,,,,,,0.06720563555086391,-2.258205803408652,1.0,1.0,14.4,,18.4,,,,,189.263,29.319000000000003,,-7.8462499999999995,,29.2892,20.8641,,18.247999999999998,,-92.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492138800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3447,,,,,,,,,,,,,,,,,-0.4033792596427366,0.06720563555086391,1.0,1.0,1.2,,2.4,,,,,189.217,29.2816,,-7.69517,,29.1982,20.8641,,18.2121,,-86.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492139400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0808,,,,,,,,,,,,,,,,,-2.4546293445325422,-0.4033792596427366,1.0,1.0,0.0,,35.1,,,,,189.08,29.2361,,-7.558835,,28.571,20.8641,,18.194249999999997,,-91.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7472,,,,,,,,,,,,,,,,,-11.655769253365547,-2.4546293445325422,1.0,1.0,0.0,,0.0,,,,,189.245,28.8846,,-7.476414999999999,,27.7772,3.30825,,18.1184,,-91.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492140600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4035,,,,,,,,,,,,,,,,,-1.460780724288397,-11.655769253365547,1.0,1.0,8.9,,11.600000000000001,,,,,189.65,28.174100000000003,,-7.042165000000001,,27.6177,20.8641,,18.1184,,-94.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492141200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8903,,,,,,,,,,,,,,,,,-0.2803049117824182,-1.460780724288397,1.0,1.0,2.7,,9.3,,,,,189.048,27.69745,,-6.732,,27.5258,47.79235,,18.0199,,-87.69999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492141800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7737,,,,,,,,,,,,,,,,,-1.5084112447953961,-0.2803049117824182,1.0,1.0,2.4,,4.9,,,,,189.161,27.57175,,-6.732,,27.3545,52.377250000000004,,17.8523,,-84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492142400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9,,,,,,,,,,,,,,,,,-0.7278718727236275,-1.5084112447953961,1.0,1.0,10.2,,11.6,,,,,189.528,27.440150000000003,,-6.41733,,27.2995,65.7005,,17.67875,,-87.69999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492143000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.818,,,,,,,,,,,,,,,,,-0.2637396741974113,-0.7278718727236275,1.0,1.0,26.0,,28.1,,,,,189.036,27.440150000000003,,-6.2309149999999995,,27.2995,83.2069,,17.552,,-87.69999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492143600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4312,,,,,,,,,,,,,,,,,-0.046205335511035776,-0.2637396741974113,1.0,1.0,1.9,,4.0,,,,,188.662,27.440150000000003,,-6.341915,,27.6253,94.59425,,17.4339,,-87.69999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492144200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1028,,,,,,,,,,,,,,,,,-0.13510137329473165,-0.046205335511035776,1.0,1.0,2.6,,5.0,,,,,189.537,27.326999999999998,,-6.1211649999999995,,27.6253,123.91135,,17.376600000000003,,-87.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492144800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7625,,,,,,,,,,,,,,,,,-0.02212649267453844,-0.13510137329473165,1.0,1.0,2.4,,5.0,,,,,188.289,27.17015,,-6.1211649999999995,,27.0333,439.2455,,17.304250000000003,,-85.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492145400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2903,,,,,,,,,,,,,,,,,-0.040007430311634534,-0.02212649267453844,1.0,1.0,2.1,,3.7,,,,,189.207,27.03705,,-6.215,,26.9157,439.2455,,17.18615,,-85.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492146000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.6342,,,,,,,,,,,,,,,,,-0.011157480545088099,-0.040007430311634534,1.0,1.0,2.5,,5.2,,,,,188.977,26.9745,,-5.886165,,26.7373,451.4765,,16.9396,,-82.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492146600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3823,,,,,,,,,,,,,,,,,-0.002301717947380197,-0.011157480545088099,1.0,1.0,3.4,,6.4,,,,,188.265,26.826500000000003,,-5.886165,,26.6393,797.3734999999999,,16.495849999999997,,-81.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492147200,1.0,58.6163,33.9022,47.7537,56.8007,,,3.6115,0.013712838627912727,2.15683,,,,,,,,,,,,,,,,,,,,,,37.9937,56.3823,,0.013712838627912727,,,,0.243149589366628,0.15717454650681273,0.5536353272763643,42.5188,,,,,12.799,91.04755719529282,0.09993855615223746,0.005234092894722165,-0.002301717947380197,1.0,1.0,4.0,8.0,8.0,-94.2,1050.13,,,189.256,26.826500000000003,27.3268,-5.06925,47.7537,26.6393,909.93,1050.13,16.102899999999998,14.5278,-81.75,-94.2,27.3268,0.42121246827815284,0.8424249365563057,0.4463646727236356,0.4463646727236356,0.8428254534931873,0.9862871613720873,0.15717454650681273,0.756850410633372,0.243149589366628,,,,,,0.019088043645037602,0.038176087290075204,,3.62933,56.8007,,,14.5278,,,-94.2,0.5536353272763643,0.8424249365563057,0.038176087290075204,14.5278,,,27.3268,56.8007,3.62933,,189.491,61.5605,,-76.18331418613599,,,41.99144798580068,37.359164370181546,,52.44918312038895,3.6207163086753185,28.46312544475478,,0.019088043645037602,,,0.8428254534931873,0.756850410633372,,0.4463646727236356,0.42121246827815284,0.9862871613720873,,,,0.33893689332222804,,,0.7617917394620934,0.7947546400482849,,0.7501248231261043,0.33101944419180535,0.5336549330920608
1492147800,1.0,58.5182,33.6433,35.136,58.7715,34.13072082243574,,3.63867,0.013712838627912727,5.5595,3.40267,0.0,-0.11069999999999425,0.0,0.2115000000000009,0.0,-0.0981000000000023,0.0,-0.14579999999999416,0.0,-0.25009999999999977,0.0,-0.08000000000015461,0.0,0.2394999999999996,-0.08099999999999996,0.0,0.0,33.9022,-0.258899999999997,0.0,37.883,56.3823,,0.012572448905864841,,,0.9695923676002066,0.3446176963560965,0.255473530023551,0.798148000611192,42.7303,0.027169999999999916,0.0,1.970800000000004,0.0,13.288599999999999,68.2834182113296,0.12947978344742456,0.0030185530707790443,0.005234092894722165,1.0,1.0,3.5,7.1,7.1,-82.7,1050.05,11.5,0.0,189.491,26.826500000000003,27.44655,0.3412499999999996,41.44485,27.3268,986.2719999999999,1050.0900000000001,15.836749999999999,14.40275,-81.75,-82.7,27.44655,0.30556482504631494,0.8424249365563057,0.20185199938880807,0.4463646727236356,0.744526469976449,0.9874275510941352,0.255473530023551,0.6553823036439035,0.3446176963560965,,,,,,0.09612162658423065,0.1922432531684613,0.9695923676002066,3.54833,57.786100000000005,,,14.2777,,33.9022,-88.45,0.798148000611192,0.6111296500926299,0.1922432531684613,14.2777,-12.6177,0.0,27.5663,58.7715,3.54833,58.6163,189.271,61.4147,34.13072082243574,-74.06309097455949,,,42.50564368639359,37.76191512509523,,51.45612349290714,3.694378884563815,28.108646627591497,0.030407632399793362,0.09612162658423065,,,0.744526469976449,0.6553823036439035,,0.20185199938880807,0.30556482504631494,0.9874275510941352,,,0.718068131696813,0.1835060171523034,,,0.7377971412104241,0.8658648713846524,,0.7955122691256912,0.5892932009165701,0.2650860972417268
1492148400,1.0,58.4292,33.4065,55.7635,60.5263,33.83764355804023,,3.44383,0.01393966004828917,6.04883,0.4893299999999998,0.0,-0.0020000000000024443,0.0,0.3932000000000002,0.0,-0.08899999999999864,0.0,-0.056900000000005946,0.0,-0.16799999999999926,0.0,0.06999999999993634,0.0,0.3359000000000023,0.3663400000000001,0.0,0.0,33.6433,-0.23680000000000234,0.0,37.881,56.3823,,0.01393966004828917,,,0.9529463510897144,0.44004674311138536,0.29838229701884955,0.685095048100314,43.1235,-0.19483999999999968,0.0,1.754799999999996,0.0,13.7925,84.26433293823642,0.0628855050361844,0.002878929148740765,0.0030185530707790443,1.0,1.0,2.8,5.4,5.4,-84.9,1050.12,-2.200000000000003,0.0,189.271,27.032049999999998,27.598433333333332,20.658165000000004,46.21773333333333,27.5663,1010.469,1050.1,15.52525,14.305066666666665,-82.25,-84.9,27.598433333333332,0.6701418587256333,0.8424249365563057,0.31490495189968604,0.4463646727236356,0.7016177029811504,0.9860603399517108,0.29838229701884955,0.5599532568886146,0.44004674311138536,,,,,,0.03004683299334753,0.1922432531684613,0.9695923676002066,3.91467,58.6995,,,14.1097,,33.6433,-87.26666666666667,0.798148000611192,0.6597162825487335,0.06009366598669506,14.1097,20.627499999999998,0.0,27.9022,60.5263,3.91467,58.5182,188.793,61.3578,33.83764355804023,-70.59069346665336,,,43.02085359025127,38.13987204243213,,66.1768722964593,3.3800886732038173,27.990057259194636,0.04705364891028561,0.03004683299334753,,,0.7016177029811504,0.5599532568886146,,0.31490495189968604,0.6701418587256333,0.9860603399517108,,,0.8241062191738138,0.5419436564260973,,,0.8876690461986668,0.8416019733921279,,0.38927985743728666,0.9122392525736689,0.44237504595711036
