DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES6,RES7,RES8,SYM157,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC6,UNC7,UNC8
1491634800,1.0,63.864,36.4,129.496,73.3573,36.7966084808499,,2.9925,1.0,6.1225,9.086829999999999,0.0,-0.042200000000001125,0.0,0.08249999999999602,0.0,0.07879999999999399,0.0,0.07079999999999131,0.0,0.25430000000000064,0.0,0.13999999999987267,0.0,0.16969999999999885,-0.4209999999999994,0.0,0.0,36.4023,-0.0022999999999981924,0.0,43.2895,73.5498,49.8105,0.4700000000000002,0.0,-0.037500000000008527,0.0,14.349199999999998,108.41460696441565,0.06416313014331063,0.007072373356645684,0.01344229656584534,1.0,1.0,4.9,10.3,10.3,-129.1,1050.04,-2.5,0.0,189.441,27.63195,27.6479,108.1705,115.6794,27.5972,1050.045,1050.5008333333333,13.965399999999999,13.807933333333333,-106.6,-129.1,27.58696666666666,0.8116893445280986,0.740072022460655,0.737749051989477,0.821072876006907,0.5579992488977209,1.0,0.473269839895003,0.864801913254043,0.8562450618635311,,,,0.0033459342929132545,0.011876498808252364,0.28293847850420983,4.45117,73.539325,,13.3175,,36.4023,-109.09999999999998,0.821072876006907,0.3766213109438028,0.0033459342929132545,13.3175,-48.14699999999999,0.0,27.6667,73.3573,4.45117,63.7852,189.054,65.7713,36.7966084808499,-78.96614614912215,,,49.90495775909976,41.760223272969846,119.44515930635046,2.8856479261938874,28.88394151550802,0.12353432759573553,0.0033459342929132545,,,0.5579992488977209,0.864801913254043,0.737749051989477,0.8116893445280986,1.0,,,0.6083107443493779,0.42234511634693467,,,0.5372383534750965,0.3747697752878567,0.5765083065468107,0.44655488548645395,0.8971306439556127
1491635400,1.0,63.7465,36.4,70.4952,,,,3.56333,1.0,6.26133,,,,,,,,,,,,,,,,,,,,,,43.3,73.3948,49.9,,,,,14.383000000000001,,0.07765024696302229,0.005947280440820537,,,,2.9,5.9,5.9,-94.0,1049.81,,,,27.71,27.6811,98.8107,115.64963333333333,27.66665,1049.81,1049.8233333333333,13.4533,13.405433333333335,-101.8,-94.0,27.66665,,,,,,1.0,,,,,,,0.01575618242392341,0.01575618242392341,,,,,13.4533,,,-107.46666666666665,,,0.01575618242392341,13.4533,,,27.8363,73.1268,3.7455,,189.686,65.4883,,-70.63104921316074,,,,,,,28.669233613364945,,0.01575618242392341,,,,,,,1.0,,,,0.44157699285486557,,,,,,,1.0249102875263252
1491636000,1.0,63.5318,36.3495,55.3858,72.9,36.8334229273398,,3.69117,1.0,-3.903,-10.16433,0.0,0.0,1.0,-0.07099999999999795,0.0,-0.21470000000000056,0.0,-0.37829999999999586,0.0,0.02069999999999972,0.0,0.13000000000010914,0.0,-0.03550000000000253,-0.29349999999999987,0.0,0.0,36.4,-0.050499999999999545,0.0,43.3,73.2608,49.829,0.12783999999999995,0.0,-0.22679999999999723,0.0,14.326799999999999,136.5271213433202,0.08939165701042874,0.005737421661361844,0.005947280440820537,1.0,1.0,2.9,6.199999999999999,6.199999999999999,-96.9,1049.94,-2.9000000000000057,0.0,189.686,27.8008,27.711366666666663,70.4952,101.17466666666667,27.818550000000002,1049.855,1049.8525,13.463650000000001,13.422574999999998,-96.9,-96.9,27.818550000000002,0.2077208098599629,0.4154416197199258,0.7989428653871272,0.7989428653871272,0.7097316679056968,1.0,0.7097316679056968,0.8686390371206564,0.8686390371206564,,,,0.014130638068909938,0.015349796335170043,0.06024502585321034,3.452,72.9,,13.474,,36.4,-105.83333333333333,0.7989428653871272,0.4154416197199258,0.014130638068909938,13.474,-15.109399999999994,0.0,27.8008,72.9,3.452,63.7465,189.674,65.11,36.8334229273398,-71.22221002320191,,,49.65134654067124,41.634502096883395,40.567617228757925,3.794367543261469,28.651411883752232,0.06024502585321034,0.014130638068909938,,,0.7097316679056968,0.8686390371206564,0.7989428653871272,0.2077208098599629,1.0,,,0.7617308552759098,0.43047535594852815,,,0.46228738111735834,0.516219721253063,1.1633943369545452,0.29306708793845565,1.207360300142559
1491636600,1.0,63.3055,36.3,36.1537,72.7337,36.78077499177155,,3.709,1.0,-1.80533,2.09767,0.0,0.0,2.0,-0.0367999999999995,0.0,-0.22629999999999484,0.0,-0.26779999999999404,0.0,-0.11350000000000016,0.0,0.08999999999991815,0.0,0.0707000000000022,-0.0021700000000000053,0.0,0.0,36.3495,-0.049500000000001876,0.0,43.3,73.1268,49.7922,0.017830000000000013,0.0,-0.16630000000000678,0.0,14.511000000000001,85.7741735654591,0.09983274538165648,0.0047716086513706546,0.005737421661361844,1.0,1.0,4.8,9.0,9.0,-100.0,1050.03,-3.0999999999999943,0.0,189.674,27.818550000000002,27.751399999999997,62.9405,84.91942499999999,27.8363,1049.9,1049.888,13.4533,13.41016,-98.45,-100.0,27.836199999999998,0.23742895429721436,0.4748579085944287,0.4181692671423583,0.7989428653871272,0.7071523606434632,1.0,0.7097316679056968,0.8686281208632177,0.8686390371206564,,,,0.014351440470591972,0.015053811447257691,0.06024502585321034,3.44983,72.81685,,13.3605,,36.3495,-104.375,0.7989428653871272,0.4748579085944287,0.014351440470591972,13.3605,-19.232100000000003,0.0,27.8715,72.7337,3.44983,63.5318,188.888,64.8422,36.78077499177155,-76.45691405105151,,,49.62703876975635,41.6214368285421,42.14986690884183,3.7992844643186454,28.621997934189167,0.059762482489542225,0.014351440470591972,,,0.7071523606434632,0.8686281208632177,0.4181692671423583,0.23742895429721436,1.0,,,0.7015904195952508,0.6534312346987218,,,0.5464875671068345,0.6127615677177402,0.9028160930633746,0.1979091059745587,1.2057509233027874
1491637200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3573,,,,,,,,,6.767820924634629E-4,0.0047716086513706546,1.0,1.0,3.0,,6.4,,,,,188.888,27.796149999999997,,62.9405,,27.8008,1049.94,,13.463650000000001,,-98.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491637800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1268,,,,,,,,,9.394528398009747E-4,6.767820924634629E-4,1.0,1.0,4.1,,8.2,,,,,189.219,27.818550000000002,,45.76975,,27.8432,1049.94,,13.463650000000001,,-97.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491638400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0134,,,,,,,,,-0.004515542135212204,,,,3.3,,6.3,,,,,,27.822400000000002,,45.76975,,27.8085,1049.895,,13.463650000000001,,-95.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491639000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,,,,,,,,,-0.022120150877118425,,,,2.3,,4.9,,,,,,27.8715,,36.1537,,28.029,1049.855,,13.463650000000001,,-96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491639600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7337,,,,,,,,,-0.07453674095594572,-0.022120150877118425,1.0,1.0,2.4,,4.6,,,,,189.176,27.8715,,-4.5815,,27.85125,1049.855,,13.463650000000001,,-89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491640200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5338,,,,,,,,,-0.1786938054330847,-0.07453674095594572,1.0,1.0,2.1,,4.4,,,,,188.382,27.799999999999997,,-5.357585,,27.6735,1049.89,,13.463650000000001,,-91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491640800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5093,,,,,,,,,-0.25951669611186307,,,,8.8,,17.6,,,,,,27.741,,-6.2335,,26.9801,1048.58,,13.5449,,-90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491641400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.71225000000001,,,,,,,,,-3.3960767160683467,-0.25951669611186307,1.0,1.0,0.0,,35.1,,,,,189.429,27.6735,,-6.33333,,26.209600000000002,1036.255,,13.8468,,-91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491642000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9397,,,,,,,,,-1.1541404396854458,,,,0.0,,0.0,,,,,,27.6735,,-6.33333,,26.2612,1037.4850000000001,,13.7759,,-86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491643800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.59885,,,,,,,,,38.89720128711458,,,,63.7,,174.2,,,,,,26.27395,,-8.042,,26.8647,665.873,,15.605,,-104.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.00007418444151,,,,,,,,,,
1491644400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.16735,,,,,,,,,-24.13156265402002,38.89720128711458,,,0.0,,0.0,,,,,190.19,26.56295,,-7.919835000000001,,26.96685,388.6505,,16.067149999999998,,-92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491645000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1347,,,,,,,,,4.438324527046822,-24.13156265402002,,,0.0,,0.1,,,,,188.925,26.96685,,-8.115085,,27.069,388.6505,,16.067149999999998,,-75.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.00007418444151,,,,,,,,,,
1491645600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.962450000000004,,,,,,,,,-68.70752651356315,,,,93.9,,187.7,,,,,,27.069,,-8.42017,,27.75365,65.39765,,16.80805,,-114.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491646200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5842,,,,,,,,,-3.036155529292448,-68.70752651356315,1.0,1.0,36.7,,36.7,,,,,189.937,28.2815,,-8.42017,,28.4383,10.1429,,18.151049999999998,,-91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491646800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5842,,,,,,,,,-16.316684487770562,,,,0.2,,37.1,,,,,,27.75365,,-8.2925,,28.6839,0.0788333,,19.2153,,-95.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491647400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.179,,,,,,,,,-4.513143476512296,-16.316684487770562,1.0,1.0,86.9,,173.8,,,,,189.148,28.389000000000003,,-8.34125,,28.6346,0.6434166499999999,,19.240000000000002,,-85.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491648000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.93915,,,,,,,,,-5.2926006667255665,-4.513143476512296,1.0,1.0,141.3,,235.10000000000002,,,,,187.748,28.39655,,-8.92325,,28.3548,0.6434166499999999,,19.476100000000002,,-103.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491648600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.6993,,,,,,,,,-0.9726638745179118,-5.2926006667255665,1.0,1.0,19.3,,31.4,,,,,191.114,28.4383,,-8.51767,,28.3548,0.6434166499999999,,19.8285,,-114.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491649200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9623,,,,,,,,,0.3373382249366932,,,,34.4,,42.5,,,,,,29.0242,,35.7188,,29.0242,944.531,,20.8377,,-133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491649800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.6993,,,,,,,,,-0.003849698706450061,0.3373382249366932,1.0,1.0,10.2,,20.9,,,,,188.994,28.71435,,-7.77725,,29.0242,1.208,,20.5475,,-114.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491650400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.830799999999996,,,,,,,,,0.006156598762102652,-0.003849698706450061,1.0,1.0,6.0,,11.9,,,,,189.899,28.761699999999998,,1.6468149999999993,,29.3548,2.60475,,20.6386,,-116.19999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491651000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.830799999999996,,,,,,,,,0.01816377257405444,0.006156598762102652,1.0,1.0,10.1,,19.9,,,,,188.989,29.189500000000002,,16.378549999999997,,29.8257,32.753,,20.783700000000003,,-119.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491651600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9623,,,,,,,,,0.007919786975945866,0.01816377257405444,1.0,1.0,14.3,,26.3,,,,,188.183,29.59025,,25.41975,,30.381,503.01775,,20.86475,,-119.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491652200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9672,,,,,,,,,0.0072275760189035,0.007919786975945866,1.0,1.0,6.3,,15.100000000000001,,,,,189.566,30.10335,,32.24225,,31.0612,503.01775,,20.86475,,-121.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491652800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1027,,,,,,,,,0.047280636835360317,0.0072275760189035,1.0,1.0,10.8,,19.0,,,,,189.594,30.7211,,36.34625,,31.4363,985.0255,,21.01375,,-121.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491653400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5515,,,,,,,,,-0.01437888761327029,0.047280636835360317,1.0,1.0,3.6,,7.800000000000001,,,,,189.042,31.24445,,36.34625,,31.4363,986.2655,,21.18125,,-121.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491654000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8271,,,,,,,,,-0.005132567930439267,,,,4.7,,8.8,,,,,,31.0612,,28.7657,,31.3425,972.375,,21.1357,,-119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491654600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.54089999999999,,,,,,,,,-0.011597078947714296,-0.005132567930439267,1.0,1.0,7.6,,16.6,,,,,189.276,31.3423,,28.7657,,31.3424,972.375,,21.2268,,-132.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491655200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5921,,,,,,,,,0.008928857372254429,-0.011597078947714296,1.0,1.0,16.0,,31.5,,,,,190.002,31.3425,,29.5842,,31.3425,1025.52,,21.2745,,-132.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491655800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.04785,,,,,,,,,-0.01665938478645996,0.008928857372254429,1.0,1.0,11.3,,23.1,,,,,189.31,31.73175,,36.33295,,32.121,1025.52,,21.6683,,-128.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491656400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.64965,,,,,,,,,0.0043376528149666445,-0.01665938478645996,1.0,1.0,14.3,,28.1,,,,,189.394,32.117,,43.0817,,32.121,1029.67,,21.721,,-132.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491657000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6982,,,,,,,,,0.023685285052302364,0.0043376528149666445,1.0,1.0,9.4,,18.9,,,,,189.886,32.119,,46.54495,,32.2748,1027.595,,21.69465,,-128.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491657600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8083,,,,,,,,,0.02439431107028378,,,,13.1,,26.0,,,,,,32.5943,,124.428,,32.5943,1052.01,,22.4937,,-152.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491658200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9442,,,,,,,,,0.025442539133681902,0.02439431107028378,1.0,1.0,12.1,,24.2,,,,,189.966,32.2748,,78.4477,,32.690799999999996,1032.4,,22.201349999999998,,-139.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491658800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.73005,,,,,,,,,0.02809639362139335,,,,8.0,,16.5,,,,,,32.92865,,75.20660000000001,,32.92865,1032.45,,22.6246,,-133.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491659400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4459,,,,,,,,,0.054420252672673926,0.02809639362139335,1.0,1.0,9.1,,18.0,,,,,189.696,32.7873,,78.4477,,33.1638,1039.28,,22.4937,,-134.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491660000,1.0,59.7383,37.6638,80.7587,69.6912,,,3.15933,0.7223024069038032,-7.64483,,,,,,,,,,,,,,,,,,,,,,43.7855,66.35905,50.8228,,,,,10.750400000000003,89.91852401261123,0.17589708771175278,0.0060457863091255976,0.054420252672673926,1.0,1.0,11.3,23.4,23.4,-133.9,1049.96,,,189.749,33.1638,33.7402,80.7587,80.7587,33.263,1044.51,1049.96,22.5432,22.9898,-133.9,-133.9,33.7402,0.7635539833288539,0.47289203334229213,0.3534032702430139,0.3534032702430139,0.3278469251231071,0.7223024069038032,0.3278469251231071,0.5840803826974927,0.5840803826974927,,,,0.05602027201557407,0.05602027201557407,,4.13867,69.6912,,22.9898,,,-133.9,0.3534032702430139,0.47289203334229213,0.05602027201557407,22.9898,,,33.7402,69.6912,4.13867,,188.776,63.0348,,-122.9911449309597,,,51.2282127255806,44.027184540324555,89.81319576450505,3.0690878111513116,36.65529611161304,,0.05602027201557407,,,0.3278469251231071,0.5840803826974927,0.3534032702430139,0.7635539833288539,0.7223024069038032,,,,0.35528312902814524,,,0.7640433983844215,0.8002604087866682,0.6454302554351949,0.6017880478369604,0.4656510733536829
1491660600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2808,,,,,,,,,0.021691745209901532,0.0060457863091255976,1.0,1.0,15.0,,29.6,,,,,188.776,33.131,,102.39585,,33.1638,1039.28,,22.5927,,-134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491661200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.96375,,,,,,,,,0.04117777051365005,0.021691745209901532,1.0,1.0,11.5,,22.3,,,,,189.897,33.2134,,101.68485000000001,,33.4647,1049.74,,22.7555,,-131.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491661800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6518,,,,,,,,,0.08426384424672415,,,,9.2,,19.9,,,,,,33.57635,,51.6036,,33.8897,1017.45,,22.7555,,-126.44999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491662400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3092,,,,,,,,,0.04057370055940153,0.08426384424672415,1.0,1.0,14.0,,27.1,,,,,189.493,33.602450000000005,,101.68485000000001,,33.8897,1037.4,,22.8099,,-134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491663000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5002,,,,,,,,,0.005596047686888271,,,,6.5,,13.8,,,,,,33.7402,,80.7587,,34.05625,1049.97,,22.9223,,-133.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491663600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0153,,,,,,,,,0.011897860811595608,,,,13.7,,27.4,,,,,,34.0912,,59.84165,,34.2927,1027.6950000000002,,22.92865,,-137.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491664200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6708,,,,,,,,,0.024775804254377188,0.011897860811595608,1.0,1.0,7.0,,14.0,,,,,188.573,34.0437,,77.222,,34.1682,1037.94,,23.1018,,-137.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491664800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.941,,,,,,,,,-0.009450247072351948,0.024775804254377188,1.0,1.0,5.8,,11.6,,,,,189.336,34.133250000000004,,75.4724,,34.287,1038.6100000000001,,23.1184,,-125.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491665400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0153,,,,,,,,,-0.04056920051323949,,,,5.9,,11.4,,,,,,34.158249999999995,,60.12480000000001,,34.0687,1043.95,,23.1184,,-124.44999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491666000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4895,,,,,,,,,0.027238725665334352,-0.04056920051323949,1.0,1.0,15.3,,29.200000000000003,,,,,189.685,34.2228,,77.7883,,34.3932,1049.3899999999999,,23.189149999999998,,-126.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491666600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6708,,,,,,,,,0.09640576187580178,0.027238725665334352,1.0,1.0,10.8,,22.200000000000003,,,,,189.467,34.2927,,55.4728,,34.5738,1043.38,,23.2695,,-135.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491667200,1.0,59.943,37.5,133.472,71.3027,,,2.71867,0.6241422393518575,-4.02767,,,,,,,,,,,,,,,,,,,,,,45.709,71.6708,53.6,,,,,11.294,95.52883896116322,0.147927171048265,0.013667685590049121,0.09640576187580178,1.0,1.0,9.4,20.5,20.5,-145.4,1051.04,,,189.091,34.4304,34.6867,69.63355,133.472,34.6867,1036.73,1051.04,23.39945,23.3927,-131.1,-145.4,34.6867,0.6295917063757871,0.7408165872484258,0.40756823202508785,0.40756823202508785,0.9160711113856543,0.6241422393518575,0.9160711113856543,0.7355061685944169,0.7355061685944169,,,,0.007489701663012385,0.007489701663012385,,4.67067,71.3027,,23.3927,,,-145.4,0.40756823202508785,0.7408165872484258,0.007489701663012385,23.3927,,,34.6867,71.3027,4.67067,,189.451,63.1572,,-118.10060850596989,,,52.48767892906747,45.30209125923416,139.71906436993586,2.671518399806425,37.057325920299476,,0.007489701663012385,,,0.9160711113856543,0.7355061685944169,0.40756823202508785,0.6295917063757871,0.6241422393518575,,,,0.4773065974676538,,,0.28644283195186604,0.7089176338855084,0.6427561473701459,0.6265494757711929,0.3924918786874613
1491667800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7378,,,,,,,,,0.020036400000983057,0.013667685590049121,1.0,1.0,4.6,,10.399999999999999,,,,,189.451,34.630250000000004,,38.8705,,34.6867,1036.73,,23.452849999999998,,-123.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491668400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6708,,,,,,,,,0.08683438756919958,,,,8.4,,16.2,,,,,,34.5762,,62.8995,,34.5762,1027.6950000000002,,23.4077,,-123.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
