DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND45463,IND45464,IND45465,IND45466,IND45467,IND45468,IND45469,IND45470,IND45471,IND45510,IND45511,IND45512,IND45513,IND45514,IND45515,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5106,IND5114,IND5118,IND5126,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5309,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND63786,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM246,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1495972200,1.0,63.1832,36.7282,280.683,76.7948,36.98082632054216,62.15511148343532,2.5755,0.5687815216288429,4.409,8.148,0.0,0.09649999999999892,0.0,-0.08869999999999578,0.0,1.2856999999999985,0.0,0.2878000000000043,0.0,0.11570000000000036,0.0,-87.34000000000015,0.0,2.0974999999999966,-1.1774999999999993,0.0,0.0,36.7488,-0.020600000000001728,0.0,45.9965,0.16669111777048118,0.6035743892571865,0.02610103216764781,0.051538335441477234,0.6931375559272954,0.29082979301749556,0.2487044622476644,0.11063607166545175,54.2015,0.5899999999999999,0.0,76.7948,76.8245,76.6162,76.6162,0.20829999999999416,0.20829999999999416,0.23968333333333428,74.9715,74.9715,69.4933,69.4933,5.478200000000001,5.478200000000001,5.621766666666668,9.285799999999998,9.285799999999998,8.535549999999999,-0.44899999999998386,0.0,76.6262,76.9468,76.4172,76.7742,76.6985,76.9488,0.3205999999999989,0.3569999999999993,0.25030000000000996,76.6162,76.8245,-0.11149999999999238,-0.0036999999999949296,0.0,0.0,-0.10000000000000853,0.0,9.285799999999998,110.26783012645288,0.26904962570026275,0.11781680863184599,0.30027385903124487,1.0,1.0,13.5,27.0,27.0,-146.9,1175.55,18.5,0.0,189.474,32.2985,319.12475,1137.042,23.74991,-146.9,32.25176666666667,0.9084113801639746,0.9697729233128938,0.8893639283345482,0.6959926933764773,0.7512955377523356,0.39642561074281346,0.13043986141204586,0.7091702069825044,0.2909164289918107,0.8333088822295188,0.5250853982149335,0.9738989678323522,0.14925641545292911,0.6579343736581578,0.027592311720917896,0.028850159413042573,0.715583302687196,5.44617,76.75555714285714,33.855,,24.5692,,61.8975,36.7488,-154.775,0.8088211161481724,0.1831772396720508,0.05518462344183579,24.5692,0.26904962570026275,-128.632,0.0,33.855,76.7948,5.44617,61.8975,189.025,67.2488,36.98082632054216,-132.90641076816615,62.15511148343532,66.48080069059023,53.884357913062054,45.678788445571676,61.36128063817242,254.5465886815026,2.3934033559925285,37.270216926217444,0.3068624440727045,0.027592311720917896,0.9484616645585228,0.8333088822295188,0.7512955377523356,0.7091702069825044,0.9738989678323522,0.8893639283345482,0.9084113801639746,0.39642561074281346,,0.5137989582624601,0.2268785434870291,0.8933468083327889,0.48493752119250955,0.6111552520268528,0.8770446299716561,0.820214764275768,0.6545596527533373,1.0311133413271878,0.654802169847269
1495972800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0058,77.0998,76.8567,76.8567,0.24309999999999832,0.24309999999999832,0.2257333333333354,75.1827,75.1827,69.704,69.704,5.4787000000000035,5.4787000000000035,5.587466666666669,8.412500000000001,8.412500000000001,8.366799999999998,,,76.6262,77.0058,76.4172,76.8567,76.6985,77.0998,0.3795999999999964,0.43950000000000955,0.4013000000000062,,,,,,,,,,,,0.2840482640831138,0.11781680863184599,1.0,1.0,13.3,,26.9,,,,,189.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495973400,1.0,61.884,36.864,256.106,77.241,,,2.26617,0.589868256296549,5.3485,,,,,,,,,,,,,,,,,,,,,,46.5203,0.0011903809758433415,0.6130546874556395,0.19771141223027833,,,0.25432731993468805,0.16617573628015037,0.3332510866532167,54.8543,,,77.241,77.2602,77.0493,77.0493,0.2108999999999952,0.2108999999999952,0.214000000000001,75.4,75.4,69.906,69.906,5.494,5.494,5.554383333333336,10.241500000000002,10.241500000000002,8.377849999999999,,,76.7948,77.241,76.6162,77.0493,76.8245,77.2602,0.4462000000000046,0.43309999999999604,0.4356999999999971,77.0493,77.2602,,,,,,,10.241500000000002,102.25564625962454,0.14763876220490213,0.1797086138770509,0.2840482640831138,1.0,1.0,9.9,21.4,21.4,-158.5,1130.96,,,189.703,32.84194,306.521,1152.1544444444444,24.048288888888887,-158.5,34.43535,0.5408008386481234,0.9700442901112525,0.6667489133467833,0.6854415178448771,0.8338242637198496,0.3869453125443605,0.17592221215455178,0.745672680065312,0.2908510728165212,0.9988096190241567,0.5237515260581626,0.8022885877697217,0.18559766303594102,,0.004843343329832368,0.035165048316753184,,5.49267,76.91425,35.0157,,24.7742,,,,-155.51999999999998,0.8119799151757472,0.9183983227037531,0.009686686659664736,24.7742,0.14763876220490213,,,35.0157,77.241,5.49267,,189.249,68.1363,,-122.67010683292546,,64.96200028484866,54.20183914337676,46.02657211771163,61.14859234926549,250.45658539945384,2.2424128576038136,37.47089857303019,,0.004843343329832368,,0.9988096190241567,0.8338242637198496,0.745672680065312,0.8022885877697217,0.6667489133467833,0.5408008386481234,0.3869453125443605,,,0.29353004106033076,,0.9815595374754562,0.818288461562052,0.6524002072217652,0.5888864653598798,0.2751585874272767,0.9854116209514543,0.38483786334922987
1495974000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0742,77.0825,76.9245,76.9245,0.15800000000000125,0.15800000000000125,0.19366666666666768,75.4745,75.4745,70.0075,70.0075,5.467000000000013,5.467000000000013,5.507133333333337,8.8322,8.8322,8.498133333333334,,,76.7948,77.241,76.6162,77.0493,76.8245,77.2602,0.4462000000000046,0.43309999999999604,0.4356999999999971,,,,,,,,,,,,0.33184703714408686,0.1797086138770509,1.0,1.0,23.4,,45.099999999999994,,,,,189.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495974600,1.0,62.7828,37.0057,551.562,77.3923,,,1.99417,0.6106846129060263,-1.33333,,,,,,,,,,,,,,,,,,,,,,47.0477,0.0,0.6217934171423014,0.19974162130978812,,,0.38717314771523803,0.13806130493155244,0.22939022849927393,55.5277,,,77.3923,77.3923,77.2417,77.2417,0.1506000000000114,0.1506000000000114,0.18966666666666754,75.9622,75.9622,70.5598,70.5598,5.4024,5.4024,5.475716666666671,8.9436,8.9436,8.836599999999999,,,76.7948,77.3923,76.6162,77.2417,76.8245,77.388,0.5975000000000108,0.6254999999999882,0.5635000000000048,77.2417,77.388,,,,,,,8.9436,103.0630290527559,0.12067493812048344,0.3431404109661258,0.33184703714408686,1.0,1.0,11.3,23.6,23.6,-159.9,1385.29,,,190.425,33.602375,374.41650000000004,1192.2875,24.332475000000002,-159.9,34.3985,0.7395574563507726,0.9703156569096112,0.7706097715007261,0.7446445569622404,0.8619386950684476,0.3782065828576986,0.1807954500917525,0.612826852284762,0.2908267824348308,1.0,0.5237515260581626,0.8002583786902119,0.19923406903991067,,0.005778839983972111,0.04503396314552962,,7.03383,77.02299999999998,33.7813,33.7813,24.8377,,,,-157.675,0.871456576443669,0.5208850872984547,0.011557679967944223,24.8377,0.12067493812048344,,,33.7813,77.3923,7.03383,,189.388,69.946,,-127.06473241118033,,65.85781153674377,54.747956694599395,47.21330783527206,62.06788786093093,535.1695996802757,1.9133772281684656,37.65889006867036,,0.005778839983972111,,1.0,0.8619386950684476,0.612826852284762,0.8002583786902119,0.7706097715007261,0.7395574563507726,0.3782065828576986,,,0.7313719332071121,,0.6559603102881216,0.9202693539264878,0.23164167620318124,0.6759701557764192,0.6748129264356568,0.8930645099928535,0.28546997452069767
1495975200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0985,77.1582,76.9597,76.9597,0.19849999999999568,0.19849999999999568,0.19489999999999932,76.1778,76.1778,70.7498,70.7498,5.4280000000000115,5.4280000000000115,5.4580500000000045,9.267,9.267,9.163766666666668,,,76.7948,77.3923,76.6162,77.2417,76.8245,77.388,0.5975000000000108,0.6254999999999882,0.5635000000000048,,,,,,,,,,,,0.2868707284146442,0.3431404109661258,1.0,1.0,11.9,,23.4,,,,,189.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495975800,1.0,61.9072,37.1905,553.762,77.281,,,1.98817,0.6187256635470892,0.9565,,,,,,,,,,,,,,,,,,,,,,47.565,0.0,0.6187256635470892,0.7297591174431541,,,0.6442521713063422,0.11171779235368684,0.21342583942930704,56.1933,,,77.281,77.3922,77.1388,77.1388,0.2533999999999992,0.2533999999999992,0.20241666666666683,76.4582,76.4582,71.0367,71.0367,5.421500000000009,5.421500000000009,5.448600000000006,8.982199999999995,8.982199999999995,9.113166666666666,,,77.0058,77.3923,76.8567,77.2417,77.0825,77.3922,0.3865000000000123,0.3849999999999909,0.3097000000000065,77.1388,77.3922,,,,,,,8.982199999999995,103.54173012327945,0.17998723919935256,0.3581570920282075,0.2868707284146442,1.0,1.0,10.4,20.8,20.8,-152.7,1378.99,,,188.885,34.239666666666665,453.80999999999995,1234.2814285714287,24.590371428571427,-152.7,33.85165,0.7268630281775674,0.9705870237079699,0.786574160570693,0.786574160570693,0.8882822076463132,0.3812743364529107,0.1856686880289532,0.35574782869365784,0.38717314771523803,1.0,0.16669111777048118,0.2702408825568459,0.25884996434188356,,0.006674604564897862,0.014581982256611094,,7.00583,77.09178333333332,33.922,33.922,24.9398,,,,-157.0333333333333,0.9309332377115909,0.5462739436448651,0.013349209129795724,24.9398,0.17998723919935256,,,33.922,77.281,7.00583,,190.21,69.5762,,-121.82363319137136,,65.37112718683677,55.26066770820752,48.81836581975337,62.4914901124146,534.8201148857341,1.9135102191725863,37.82769611967487,,0.006674604564897862,,1.0,0.8882822076463132,0.35574782869365784,0.2702408825568459,0.786574160570693,0.7268630281775674,0.3812743364529107,,,0.4299192712703925,,1.0993136188182795,0.7030626912380744,0.785345453511975,0.7298600768195148,0.5941258884793464,0.8195811748118381,0.5035524627795107
1495976400,1.0,61.6355,37.2347,394.782,77.1995,37.37653948626379,62.2007479955787,2.0025,,-3.42017,-4.37667,0.0,0.11250000000000426,0.0,0.19850000000000279,0.0,-0.2717000000000027,0.0,-1.5581999999999994,0.0,0.2339999999999982,0.0,-131.18000000000006,0.0,-0.028199999999998226,-0.6223299999999998,0.0,0.0,37.1905,0.044199999999996464,0.0,47.6775,0.0039880657305252365,0.6189892204271887,0.8245144600665079,0.7791236329077907,0.50365044095199,0.5526580208480212,0.07375460903891995,0.5865593128539202,56.3918,0.014329999999999954,0.0,77.1995,77.1995,77.0358,77.0358,0.16370000000000573,0.16370000000000573,0.18918333333333473,76.6512,76.6512,71.202,71.202,5.449200000000005,5.449200000000005,5.44368333333334,8.719999999999999,8.719999999999999,9.164416666666664,-1.3950000000000102,0.0,77.0742,77.3923,76.9245,77.2417,77.0825,77.3922,0.31810000000000116,0.3171999999999997,0.3097000000000065,77.0358,77.1988,-0.10300000000000864,-0.1933999999999969,0.0,0.0,-0.08150000000000546,0.0,8.719999999999999,97.94056326678968,0.14908373149526125,0.2861814945793038,0.3581570920282075,1.0,1.0,11.7,24.1,24.1,-156.0,1247.81,-3.3000000000000114,0.0,190.21,34.1532,439.05299999999994,1235.9725000000003,24.6633,-156.0,33.9079,0.5786137267071243,0.9575398484569158,0.41344068714607984,0.7825830633032013,0.92624539096108,0.38101077957281126,,0.4473419791519788,,0.9960119342694748,0.1313845350481699,0.17548553993349214,0.6120318291678365,0.932007324925382,0.007328019532194893,0.014637524862445113,0.6922340214884617,6.3835,77.1339,33.8938,,25.1738,,61.9072,37.1905,-156.77499999999998,0.8448397564971732,0.8427725465857514,0.014656039064389786,25.1738,0.14908373149526125,-158.97999999999996,0.0,33.8938,77.1995,6.3835,61.9072,188.815,68.018,37.37653948626379,-128.69342704705105,62.2007479955787,65.10185997940287,55.20115929383756,48.530077299859386,62.470370556081875,403.08324440060187,1.972327074359781,37.87546138709562,0.49634955904801004,0.007328019532194893,0.22087636709220926,0.9960119342694748,0.92624539096108,0.4473419791519788,0.17548553993349214,0.41344068714607984,0.5786137267071243,0.38101077957281126,,0.7084209640421248,0.6532008571129335,0.5189495014255663,0.7641519933936466,0.7478839505403961,0.6392690793119211,0.9577884451165405,0.50333500242207,0.7445352692314761,0.6007590726752727
1495977000,1.0,63.3825,37.2758,468.442,77.1333,37.44500917215342,62.04168251479784,1.89217,0.618857441987139,2.5895,6.00967,0.0,-0.11019999999999897,0.0,0.0081999999999951,0.0,1.7469999999999999,0.0,0.6127000000000038,0.0,-0.16580000000000084,0.0,63.340000000000146,0.0,-0.7404999999999973,0.43150000000000066,0.0,0.0,37.2347,0.041100000000000136,0.0,47.5673,0.027476555541451897,0.6160672135331087,0.18005994792937652,0.009396478788908702,0.5327387585457054,0.6442773798792133,0.05995257584145908,0.7489302258107364,56.4,-0.11033000000000004,0.0,77.1333,77.2365,77.0188,77.0188,0.21770000000000778,0.21770000000000778,0.19031666666667016,76.8538,76.8538,71.3815,71.3815,5.472300000000004,5.472300000000004,5.440066666666674,8.145300000000002,8.145300000000002,8.81505,0.4089999999999918,0.0,77.0742,77.3923,76.9245,77.2417,77.0825,77.3922,0.31810000000000116,0.3171999999999997,0.3097000000000065,77.0188,77.2365,-0.016999999999995907,0.037700000000000955,0.0,0.0,-0.06619999999999493,0.0,8.145300000000002,95.86723509324209,0.13645869405722671,0.3040934822201079,0.2861814945793038,1.0,1.0,11.2,21.7,21.7,-163.7,1311.15,-7.699999999999989,0.0,188.815,33.6876,492.137,1244.3255555555554,24.7016,-163.7,33.65636666666666,0.48672554872799684,0.9720190605819818,0.2510697741892635,0.7785919660357095,0.9400474241585409,0.3839327864668914,0.17592221215455178,0.3557226201207867,0.5984550960771817,0.9725234444585481,0.09708383665596654,0.8199400520706235,0.49430454089251885,0.8810460942528515,0.004165984644989333,0.01461901066050044,0.691330487049628,6.815,77.17365000000001,33.1533,33.1533,25.008,61.6355,61.6355,37.2347,-158.075,0.8399317317611636,0.9734510974559937,0.008331969289978666,25.008,0.13645869405722671,73.66000000000003,0.0,33.1533,77.1333,6.815,61.6355,189.224,68.6307,37.44500917215342,-123.73205891377336,62.04168251479784,66.74755427667128,55.10593788510077,48.846543809094506,62.59245748789349,488.6361847657184,1.8902255848164942,37.89903986711293,0.4672612414542946,0.004165984644989333,0.9906035212110913,0.9725234444585481,0.9400474241585409,0.3557226201207867,0.8199400520706235,0.2510697741892635,0.48672554872799684,0.3839327864668914,,0.45462565134524996,0.5955261970343873,0.6458889985259019,1.0931462473431888,0.4374148944010663,0.2634678847520234,0.6376402296091718,0.3398486065523106,0.7968612247931808,0.7198870239566182
1495977600,1.0,62.4118,37.319,335.99,77.1442,37.455401678698976,62.98153395799062,2.07933,0.618857441987139,-1.85867,-4.44817,0.0,-0.06730000000000302,0.0,0.0326999999999984,0.0,-0.9707000000000008,0.0,-0.14220000000000255,0.0,-0.07669999999999888,0.0,-119.13000000000011,0.0,1.1565000000000012,-0.8013300000000001,0.0,0.0,37.2758,0.0432000000000059,0.0,47.5,0.010618814734215665,0.6162971589336708,0.51949841145343,0.7831904512689277,0.4884869413311298,0.5747188621575438,0.05905592303090079,0.4783135013735188,56.4327,0.18716000000000022,0.0,77.1442,77.185,77.0033,77.0033,0.1817000000000064,0.1817000000000064,0.19426666666667103,77.0077,77.0077,71.5378,71.5378,5.4698999999999955,5.4698999999999955,5.4405500000000035,9.378500000000003,9.378500000000003,8.906099999999999,0.36600000000001387,0.0,77.0985,77.3923,76.9597,77.2417,77.1582,77.3922,0.2938000000000045,0.2819999999999965,0.23400000000000887,77.0033,77.185,-0.015500000000002956,-0.05150000000000432,0.0,0.0,0.01089999999999236,0.0,9.378500000000003,,0.1663709515154639,0.227069811507389,0.3040934822201079,1.0,1.0,13.4,26.4,26.4,-156.7,1192.02,7.0,0.0,189.224,33.81204,460.90759999999995,1250.9155555555556,24.76861111111111,-156.7,33.78563333333333,,0.9444926732058615,,0.7785919660357095,0.9409440769690992,0.38370284106632924,0.17592221215455178,0.42528113784245625,0.609485516731943,,0.026470671211344,,0.6246287644482921,0.8331349773511739,,0.015809427737236755,0.6904269526107943,6.01367,77.23188333333333,34.3098,,24.9313,,63.3825,37.2758,-157.8,0.6677447693323283,0.9141349746664993,0.016962816410083723,24.9313,0.1663709515154639,-132.452,0.0,34.3098,77.1442,6.01367,63.3825,189.59,68.4885,,-132.51749498224348,,65.82684489807461,,,62.48414653959226,337.38713788813374,2.0557427137248716,,,0.008481408205041861,,0.9893811852657843,,,0.48050158854656994,0.5216864986264812,0.5429325126667504,,,,0.5789134128162587,,1.2292574975657493,,,0.9775441936028074,0.7590016279138303,0.6922449499183203,
1495978200,1.0,61.662,37.363,219.071,,37.51633230152636,,2.12783,0.618857441987139,0.947167,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,47.4443,,0.6165403448088376,,,0.5132930971717613,0.42020135148367677,0.04280915995122614,0.44192427908650644,56.5,,0.0,,77.4287,,77.1857,0.2430000000000092,,0.20966666666667066,,77.0577,,71.5,5.557699999999997,,,,9.285600000000002,8.963099999999999,,0.0,,,,,,,0.25549999999999784,0.2259999999999991,0.2705000000000126,77.1857,77.4287,,,0.0,0.0,,0.0,,100.04495306369176,0.08805100326109251,,0.227069811507389,1.0,1.0,,21.8,21.8,-159.7,1073.83,,0.0,,,,,,,,0.21299995340482328,0.9162666486851262,0.5580757209134936,0.7785919660357095,0.9571908400487739,0.38345965519116243,0.17592221215455178,0.5797986485163232,0.609485516731943,,,,,,0.004694545071037307,0.015809427737236755,0.6448688842373405,,77.24932857142858,,,,,,37.319,-157.76,0.6677447693323283,0.42599990680964656,0.009389090142074613,24.8532,,,0.0,34.1388,77.354,5.31417,,189.352,66.7615,37.51633230152636,-123.61404406430677,,,55.01803477672284,47.7400070621776,,218.97256512333263,2.228012178765137,37.98772987609427,0.48670690282823875,0.004694545071037307,,,0.9571908400487739,0.5797986485163232,,0.5580757209134936,0.21299995340482328,0.38345965519116243,,0.7341793291304346,0.4292123885025342,,,0.8085085836878101,0.17161162767221463,,0.740547177004942,0.5420331078823188,0.9008927604045636
1495978800,1.0,62.3573,37.5413,188.041,77.6775,37.597563271667255,,2.39233,0.618857441987139,-2.86183,-3.8089969999999997,0.0,-0.18609999999999616,0.0,0.0,1.0,0.6953000000000031,0.0,-0.44180000000000064,0.0,0.09759999999999991,0.0,-7.679999999999836,0.0,-0.020800000000001262,-0.29249999999999954,0.0,0.0,37.363,0.17830000000000013,0.0,47.2582,,0.5966560306203796,,,0.3665953442815836,0.38761815580928793,0.04278553032667354,0.2961511684210214,56.5,0.26449999999999996,0.0,77.6775,77.7905,77.4813,77.4813,0.3091999999999899,0.3091999999999899,0.2281166666666697,77.0505,77.0505,71.4628,71.4628,5.587699999999998,5.587699999999998,5.493050000000001,9.167200000000001,9.167200000000001,8.946466666666666,0.22999999999998977,0.0,77.1333,77.6775,77.0033,77.4813,77.185,77.7905,0.5441999999999894,0.47800000000000864,0.6054999999999922,77.4813,77.7905,0.2956000000000074,0.36179999999998813,0.0,0.0,0.3234999999999957,0.0,9.167200000000001,104.7407296980271,0.12104140654403814,0.08422011684163133,0.1471449664509412,1.0,1.0,12.5,25.5,25.5,-154.5,1066.15,5.199999999999989,0.0,189.352,33.92261666666666,360.0146666666666,1217.9722222222222,24.89311111111111,-154.5,34.18886666666666,0.33629822064642495,0.9162666486851262,0.7038488315789786,0.7785919660357095,0.9572144696733265,0.4033439693796204,0.1521185206058514,0.6123818441907121,0.609485516731943,,,,,,0.008721615881382453,0.017203024086424316,0.5728384578911029,5.02167,77.31168571428572,,,24.9508,,,37.363,-157.21666666666664,0.5324364071137195,0.6725964412928499,0.017443231762764907,24.9508,0.12104140654403814,-31.03,0.0,34.118,77.6775,5.02167,61.662,189.582,66.3197,37.597563271667255,-130.88407023682782,,,54.995563041217196,47.423773068262605,,179.52996942271824,2.4335528132314033,38.02431110082763,0.6334046557184164,0.008721615881382453,,,0.9572144696733265,0.6123818441907121,,0.7038488315789786,0.33629822064642495,0.4033439693796204,,0.6060402903039241,0.6282199128967911,,,0.8864572281736316,0.42330660645611345,,0.99243455520861,0.5390187808873281,0.9647561181272549
1495979400,1.0,62.305,37.7,102.71,77.823,37.90528181257089,,2.9115,0.618857441987139,2.61583,5.47766,0.0,-0.2880000000000038,0.0,-0.302500000000002,1.0,-0.052300000000002456,0.0,-0.6748999999999938,0.0,-0.0020000000000024443,0.0,-15.740000000000009,0.0,-1.5020000000000024,-0.5125000000000002,0.0,0.0,37.5413,0.15870000000000317,0.0,46.9702,,0.5705831837745745,,,0.6128657472967427,0.2906662402375788,0.050224132054003,0.7395388162468846,56.1975,0.5191700000000004,0.0,,77.995,,77.6152,0.379800000000003,0.379800000000003,0.249183333333337,,76.489,,71.0388,5.4502000000000095,5.4502000000000095,5.497833333333334,,7.667200000000001,8.727300000000001,-0.22999999999998977,0.0,,,,,,,0.6896999999999878,0.6119000000000057,0.8100000000000023,77.6152,77.995,0.13389999999999702,0.20450000000001012,0.0,0.0,0.1454999999999984,0.0,7.667200000000001,88.01506983724322,0.12115200801921418,,0.08422011684163133,1.0,1.0,,20.2,20.2,-132.2,1050.41,22.30000000000001,0.0,,33.70495,284.83933333333334,1204.0677777777778,24.935288888888888,-132.2,33.62426666666667,0.84983952268503,0.9162666486851262,0.2604611837531154,0.7372293015398523,0.949775867945997,0.42941681622542555,0.12488954864261964,0.7093337597624212,0.609485516731943,,,,,,0.04163955400800804,0.017203024086424316,0.5527705057334648,4.50917,77.3756,,,24.9488,,,37.5413,-153.79999999999998,0.6630490645504024,0.3003209546299399,0.08327910801601608,24.9488,0.12115200801921418,-85.331,0.0,32.616,77.823,4.50917,62.3573,189.352,65.6448,37.90528181257089,-120.6517541130138,,,54.7859946130048,46.66548323853054,,116.6959251295608,2.784546637296465,38.05633974910004,0.3871342527032573,0.04163955400800804,,,0.949775867945997,0.7093337597624212,,0.2604611837531154,0.84983952268503,0.42941681622542555,,0.6595530337206091,0.4260032512398763,,,0.3726977925517821,0.4886960613456549,,1.0054790149917479,0.9037960190009745,1.031630191117124
1495980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.734,,77.5627,,0.3287999999999869,,,76.024,,70.7563,,5.267700000000005,,,7.364700000000003,,8.501416666666668,,,77.1333,77.823,77.0033,77.6152,77.185,77.995,,,,,,,,,,,,,,,0.0026527581700285896,,1.0,1.0,7.3,,,,,,,189.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495980600,1.0,62.0788,37.603,122.169,77.6213,,,2.97133,0.618857441987139,2.536,,,,,,,,,,,,,,,,,,,,,,46.4,,0.5891109724657653,,,,0.34463394196093056,0.1895226309982494,0.18179453143761126,55.3057,,,77.6213,77.81,77.5028,77.5028,0.3072000000000088,0.3072000000000088,0.29161666666666736,76.1588,76.1588,70.7177,70.7177,5.441100000000006,5.441100000000006,5.462383333333335,9.567899999999998,9.567899999999998,8.738516666666666,,,77.1442,77.823,77.0033,77.6152,77.185,77.995,0.6787999999999954,0.6119000000000057,0.8100000000000023,77.5028,77.81,,,,,,,9.567899999999998,115.32350192146372,0.17131435324402874,0.003987258704047145,0.0026527581700285896,1.0,1.0,8.6,16.3,16.3,-127.8,1050.25,,,189.438,33.92486,193.5962,1195.0999999999997,24.946355555555556,-127.8,33.52885,0.740165385087139,0.8784537606261253,0.8182054685623887,0.7785919660357095,0.8104773690017506,0.4108890275342348,0.12488954864261964,0.6553660580390694,0.609485516731943,,,,,,0.01926035984041362,0.027981975721796074,,4.36633,77.404225,,,24.8738,,,,-146.17999999999998,0.6630490645504024,0.519669229825722,0.03852071968082724,24.8738,0.17131435324402874,,,34.4417,77.6213,4.36633,,188.891,65.1172,,-112.57919649731264,,,54.78896600408717,46.41891146746722,,105.93590895565947,2.886688225418782,38.06688196998732,,0.01926035984041362,,,0.8104773690017506,0.6553660580390694,,0.8182054685623887,0.740165385087139,0.4108890275342348,,,0.8444055079924309,,,0.7532238360495288,0.558569099355713,,0.47025336601895323,1.0647884696500423,0.7784782392160864
1495981200,1.0,62.3415,37.6,186.1,77.8477,37.84737455961439,,2.26367,0.6187915527671142,-2.76333,-5.299329999999999,0.0,0.0,1.0,0.06629999999999825,1.0,0.2627000000000024,0.0,0.5053000000000054,0.0,-0.08899999999999864,0.0,20.3599999999999,0.0,-0.6064999999999969,0.8073400000000008,0.0,0.0,37.603,-0.0030000000000001137,0.0,46.4,,0.5881357727325216,,,0.6726475763227823,0.33181173280193843,0.17439652275124795,0.7596952849346458,55.372,-0.7076600000000002,0.0,77.8477,77.9405,77.6925,77.6925,0.24800000000000466,0.24800000000000466,0.3026666666666671,76.3,76.3,70.7787,70.7787,5.5212999999999965,5.5212999999999965,5.470950000000002,9.0504,9.0504,8.683833333333334,0.8000000000000114,0.0,77.354,77.8477,77.1857,77.6925,77.4287,77.995,0.493700000000004,0.5067999999999984,0.5662999999999982,77.6925,77.9405,0.18970000000000198,0.13049999999999784,0.0,0.0,0.22639999999999816,0.0,9.0504,92.25613367373246,0.1284604545709332,0.07907802418087496,0.003987258704047145,1.0,1.0,8.4,16.1,16.1,-128.5,1070.61,-0.7000000000000028,0.0,188.891,33.82994,163.6182,1182.6509999999998,24.930200000000003,-128.5,34.13845,0.2860534603735006,0.8606131536059384,0.24030471506535425,0.7746008687682178,0.825603477248752,0.41186422726747834,0.14714510938647632,0.6681882671980616,0.5921021894447434,,,,,,0.01508842787996017,0.032262821740147066,0.6128657472967427,5.17367,77.4750625,,,24.7848,,,37.603,-140.54,0.7418866686378476,0.5721069207470012,0.03017685575992034,24.7848,0.1284604545709332,63.931,0.0,33.8352,77.8477,5.17367,62.0788,189.691,65.6225,37.84737455961439,-111.98294603913627,,,54.74270677008897,46.299512085238085,,201.7210049774578,2.327227898295756,38.04759911614728,0.32735242367721773,0.01508842787996017,,,0.825603477248752,0.6681882671980616,,0.24030471506535425,0.2860534603735006,0.41186422726747834,,0.6696566000436625,0.8437701476429971,,,0.5161467096854669,0.4232563563079437,,1.0477128417094315,0.3925825759175266,0.1412328402300654
