DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND36351,IND36356,IND36361,IND36364,IND36369,IND36372,IND36377,IND36380,IND4,IND447,IND448,IND45384,IND45385,IND45386,IND45387,IND45388,IND45389,IND45390,IND45392,IND45393,IND45394,IND45397,IND45398,IND45399,IND45400,IND45401,IND45402,IND45403,IND45426,IND45427,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5213,IND5214,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD55,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES55,RES6,RES7,RES8,SYM1921,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC55,UNC6,UNC7,UNC8
1493178000,1.0,62.6425,29.7672,355.018,69.9197,29.583087773279438,61.98416692304311,2.1355,0.3225426071298578,4.05317,-1.5434999999999999,0.0,-0.1325999999999965,0.0,-0.16370000000000573,1.0,1.0871999999999957,0.0,-0.2353999999999985,0.0,-0.2061700000000002,0.0,38.47000000000003,0.0,0.726899999999997,0.2908299999999997,0.0,0.0,29.7072,0.05999999999999872,0.0,40.0227,70.258,0.1152737249452006,0.11175977384022606,0.22545392629560357,0.1755765596498553,0.24361611393285243,0.31125934774372077,0.31179829533774994,0.4263299691731597,46.9145,-0.11482999999999999,0.0,69.9197,69.9817,69.7518,69.7518,0.22990000000000066,0.22990000000000066,0.3618500000000016,71.2882,71.2882,65.9712,65.293,5.995199999999997,5.995199999999997,6.161966666666666,16.2552,16.2552,15.411250000000003,,,-0.16949999999999932,0.0,16.2552,100.36097877501727,0.10421626422913188,0.2845507949428856,0.2444562627027713,1.0,1.0,11.5,22.2,22.2,-156.8,1190.43,9.799999999999983,0.0,189.52,24.115250000000003,24.066499999999998,336.44399999999996,331.32649999999995,24.2837,1133.95,1153.3016666666665,8.98875,8.911375833333333,-154.85000000000002,-156.8,24.191066666666664,0.5763575557479036,0.753071883809421,0.5736700308268403,0.6434680555959518,0.6882017046622501,0.8882402261597739,0.23334282755596258,0.6887406522562792,0.42586092913992224,0.8847262750547994,0.5206043451926484,0.7745460737043964,0.21106281383171188,0.7222043942077843,0.0014777996030264817,0.011669037790710194,0.142511905553896,5.92183,70.23875555555554,24.5082,,8.253,61.5553,29.7072,-156.85,0.7174004430934049,0.8472848885041928,0.0029555992060529635,8.253,37.14799999999997,0.0,24.5082,69.9197,5.92183,61.5553,190.192,66.0583,29.583087773279438,-98.57426185308515,61.98416692304311,64.981479877318,46.80467657422633,39.70705856801907,62.004869705833514,353.74106981943277,2.1068228401792495,26.84281020456207,0.7563838860671476,0.0014777996030264817,0.8244234403501447,0.8847262750547994,0.6882017046622501,0.6887406522562792,0.7745460737043964,0.5736700308268403,0.5763575557479036,0.8882402261597739,,,0.5545259387289084,0.6726605143228848,0.5638593115213003,1.5466651577351007,0.6077313003989273,0.39662733541179923,1.0956588908011848,0.8204118224015207,0.47451817751786335,0.5954840289424157
1493178600,1.0,63.2585,29.9013,342.468,69.8028,29.633448774888272,62.61021846546118,1.98583,0.28402378307117704,-5.607,-9.66017,0.0,-0.022700000000000387,0.0,0.0847000000000051,0.0,0.6159999999999997,0.0,0.305499999999995,0.0,-0.20167000000000002,0.0,-10.160000000000082,0.0,-0.1958999999999982,0.10684000000000005,0.0,0.0,29.7672,0.1341000000000001,0.0,40.0,70.2347,0.23605446631983173,0.10329023203254362,0.10338979495697553,0.18271776802862694,0.10471093230496586,0.3332396445415521,0.27910898562333164,0.9198390122764623,46.9992,-0.14966999999999997,0.0,69.8028,69.8028,69.6265,69.6265,0.1763000000000119,0.1763000000000119,0.3703666666666692,71.0422,71.0422,65.7658,65.159,5.883199999999988,5.883199999999988,6.111216666666664,16.26097,16.26097,15.585973333333332,,,-0.11690000000000111,0.0,16.26097,89.97262453098107,0.13816762237773839,0.2601495370474936,0.2845507949428856,1.0,1.0,10.4,21.6,21.6,-131.7,1180.27,25.100000000000023,0.0,190.192,24.1667,24.088416666666664,348.743,353.35866666666664,24.3123,1161.4,1160.3574999999998,8.91075,8.798264166666666,-152.3,-131.7,24.200599999999998,0.541002114950693,0.8302508088309463,0.0801609877235377,0.6434680555959518,0.7208910143766684,0.8967097679674564,0.24470965926591595,0.6667603554584479,0.4045703198076376,0.7639455336801683,0.49996639880036264,0.8966102050430245,0.20386725759976604,0.6577004005137153,0.006449608309372581,0.011669037790710194,0.142511905553896,6.02867,70.1610111111111,24.3123,,8.05133,62.6425,29.7672,-151.88333333333333,0.7174004430934049,0.9179957700986141,0.012899216618745163,8.05133,-12.549999999999955,0.0,24.3123,69.8028,6.02867,62.6425,189.508,66.3638,29.633448774888272,-97.29857598996063,62.61021846546118,65.8272991816707,46.82304961118351,39.755770604432854,62.252289685103435,380.63577869963655,1.96750192206354,26.811707221292593,0.8952890676950341,0.006449608309372581,0.8172822319713731,0.7639455336801683,0.7208910143766684,0.6667603554584479,0.8966102050430245,0.0801609877235377,0.541002114950693,0.8967097679674564,,,0.6045486392075188,0.5090240164989666,0.5824117209285081,1.1644595764652006,0.3902902559121494,0.35407505233856357,1.1316695814150433,0.44523327128799883,0.3388733915703207,0.17043868747706
1493179200,1.0,63.3672,29.9915,320.405,69.7045,29.77220217930077,62.816021638386076,2.1505,0.24989581830435192,0.093,5.7,0.0,-0.09649999999999892,0.0,7.999999999981355E-4,0.0,0.10869999999999891,0.0,-0.25079999999999814,0.0,-0.19566000000000017,0.0,-14.470000000000027,0.0,-0.5505999999999993,-0.28083999999999953,0.0,0.0,29.9013,0.09019999999999939,0.0,39.9035,70.123,0.39722105453569045,0.09001011861888764,0.10427436952401781,0.22373975436317606,0.18085653898481868,0.3434278241731885,0.28925760203664796,0.6527362583190998,47.0,0.1646700000000001,0.0,69.7045,69.7045,69.5755,69.4987,0.20579999999999643,0.20579999999999643,0.37816666666666754,70.62,70.62,65.3572,64.7267,5.893300000000011,5.893300000000011,6.0558,15.906030000000001,15.906030000000001,15.779983333333334,,,-0.09830000000000894,0.0,15.906030000000001,96.63277479501632,0.1546171337704838,0.23138306213738757,0.2601495370474936,1.0,1.0,13.2,25.6,25.6,-142.2,1165.8,-10.5,0.0,189.508,24.1667,24.116149999999998,348.743,371.24,24.3123,1168.32,1164.5124999999998,8.80358,8.670389166666666,-152.3,-142.2,24.194066666666664,0.4579428061404368,0.8662856233086024,0.34726374168090024,0.6434680555959518,0.710742397963352,0.9099898813811124,0.27139596636064156,0.6565721758268115,0.3833515554520892,0.6027789454643095,0.4690214901605435,0.8957256304759822,0.20386725759976604,0.6577004005137153,0.005163005522990744,0.011669037790710194,0.17205256123173746,5.74783,70.08287777777778,23.7617,,7.85567,63.2585,29.9013,-150.31666666666666,0.6879773861743296,0.9158856122808736,0.010326011045981487,7.85567,-22.063000000000045,0.0,23.7617,69.7045,5.74783,63.2585,188.711,66.113,29.77220217930077,-105.33844188121901,62.816021638386076,65.94205652420149,46.83954392103044,39.804390272921616,62.3824677755418,331.5696984585859,2.153435034492043,26.762232796896182,0.8191434610151813,0.005163005522990744,0.7762602456368239,0.6027789454643095,0.710742397963352,0.6565721758268115,0.8957256304759822,0.34726374168090024,0.4579428061404368,0.9099898813811124,,,0.3294058402115133,0.8522441323973287,0.5762925319698063,0.8376989353080664,0.2501206288102144,0.43950861632326527,1.166275163199061,0.8951022891041742,0.4046040622347933,0.15933345815598737
1493179800,1.0,63.5357,30.0903,600.837,69.8732,29.86407359120857,62.84124349118034,2.09683,0.2175205237575122,-3.75683,-3.84983,0.0,-0.05519999999999925,0.0,0.026000000000003354,0.0,0.16850000000000165,0.0,1.4787000000000035,0.0,-0.22316999999999965,0.0,217.77999999999997,0.0,0.19759999999999778,1.2476699999999994,0.0,0.0,29.9915,0.09880000000000067,0.0,39.8483,70.0892,0.06160291969836884,0.07618412997410151,0.15081398160512882,0.16277015120053095,0.17241161655416248,0.36346349823044566,0.29443026467628064,0.43716783277893734,47.026,-0.053669999999999884,0.0,69.8732,69.8732,69.7643,69.7643,0.10889999999999134,0.10889999999999134,0.20823333333333474,70.2898,70.2898,65.019,64.3838,5.906000000000006,5.906000000000006,6.0213166666666655,16.3268,16.3268,15.951804999999997,,,0.16870000000000118,0.0,16.3268,100.08322498104589,0.15706668572653848,0.27217202048500916,0.23138306213738757,1.0,1.0,17.2,34.3,34.3,-177.0,1383.58,-34.80000000000001,0.0,188.711,24.121499999999997,24.101083333333328,348.743,408.30899999999997,23.9593,1168.32,1180.9816666666666,8.698915,8.545041666666666,-154.25,-177.0,24.0111,0.7759599520853964,0.8662856233086024,0.5628321672210627,0.6434680555959518,0.7055697353237194,0.9238158700258985,0.28672044793331886,0.6365365017695543,0.3598740899833927,0.9383970803016312,0.40743293445718065,0.8491860183948712,0.20386725759976604,0.6577004005137153,0.0014732942643921481,0.011669037790710194,0.17874530837715463,6.9955,70.03154444444445,23.9593,23.9593,7.6325,63.3672,29.9915,-154.33333333333331,0.6390162665400942,0.44808009582920727,0.0029465885287842963,7.6325,280.432,0.0,23.9593,69.8732,6.9955,63.3672,190.262,67.5917,29.86407359120857,-122.19885466065392,62.84124349118034,66.17425396099745,46.8820323120845,39.91387158916146,62.69622831801604,600.3373693381569,2.0029099261817573,26.692416786659575,0.8275883834458375,0.0014732942643921481,0.837229848799469,0.9383970803016312,0.7055697353237194,0.6365365017695543,0.8491860183948712,0.5628321672210627,0.7759599520853964,0.9238158700258985,,,0.23221844440919884,0.7227758427047363,0.27867505702231576,0.9471518352107473,0.3839293943758489,0.37345091741125086,1.305818634893745,0.4936322692140326,0.32678905850355,0.5616399392144156
1493180400,1.0,62.66,30.0167,644.123,69.9232,29.95603848118275,62.88848627006819,2.02567,0.19769939510996914,0.178667,3.935497,0.0,0.14689999999999515,0.0,-0.23100000000000165,0.0,-0.8757000000000019,0.0,0.6847999999999956,0.0,-0.07967000000000013,0.0,42.320000000000164,0.0,-0.3841000000000001,0.28117000000000036,0.0,0.0,30.0903,-0.073599999999999,0.0,39.9952,69.9232,0.0,0.07599801855847044,0.5370944978049477,0.6090879307437984,0.49164060721289515,0.34909694345609765,0.40844965255736787,0.757563300440866,46.795,-0.07116000000000033,0.0,69.9232,69.9232,69.8022,69.4928,0.4303999999999917,0.4303999999999917,0.21105000000000018,69.8782,69.8782,64.6347,63.8417,6.036500000000004,6.036500000000004,6.001366666666667,16.02237,16.02237,16.015583333333332,,,0.04999999999999716,0.0,16.02237,96.48444395579382,0.1341391048377898,0.3020627461903808,0.27217202048500916,1.0,1.0,15.2,30.299999999999997,30.299999999999997,-150.6,1425.9,26.400000000000006,0.0,190.262,23.8703,23.982999999999997,348.743,430.12016666666665,23.7617,1175.5549999999998,1207.6,8.551585,8.423666666666666,-153.7,-150.6,23.7654,0.5783606451531426,0.8662856233086024,0.24243669955913405,0.6434680555959518,0.5915503474426321,0.9240019814415296,0.29313709901637247,0.6509030565439023,0.34910363479569984,1.0,0.40743293445718065,0.4629055021950524,0.3023678066261891,0.5971692878006842,0.004910140924640986,0.011189455401874899,0.227926220195844,7.27667,69.99693333333335,23.5752,23.5752,7.55283,63.5357,30.0903,-154.15,0.7056534004749949,0.8432787096937149,0.009820281849281971,7.55283,43.28600000000006,0.0,23.5752,69.9232,7.27667,63.5357,189.154,68.2765,29.95603848118275,-114.55290734393594,62.88848627006819,64.90548377734586,46.8442356363365,39.942499808872526,62.75319109831361,667.5925917084802,1.9953298494829004,26.639070637870937,0.5083593927871048,0.004910140924640986,0.39091206925620153,1.0,0.5915503474426321,0.6509030565439023,0.4629055021950524,0.24243669955913405,0.5783606451531426,0.9240019814415296,,,0.4910621642248218,0.7553808672349682,0.5001895915016167,1.091842658748778,0.5912486509810874,0.4452266493901136,1.174770537311171,0.5122719204153118,0.26968288188214967,0.6239317081694794
1493181000,1.0,61.8627,30.0,534.849,69.54,29.875313651436585,62.613874315689294,2.049,0.1724907202561378,1.50333,1.3246630000000001,0.0,-0.023499999999998522,0.0,-0.33919999999999817,0.0,-0.7972999999999999,0.0,-0.3859999999999957,0.0,-0.1665000000000001,0.0,-75.56000000000017,0.0,-0.42520000000000024,-0.49967000000000006,0.0,0.0,30.0167,-0.01670000000000016,0.0,39.9717,69.9197,0.0,0.0757416473684972,0.8825028518638797,0.8579005863188761,0.3591321810478736,0.3632608979130202,0.6721675851626385,0.40263642909384123,46.4558,0.023330000000000073,0.0,69.54,69.54,69.4633,69.0688,0.4712000000000103,0.4712000000000103,0.270416666666667,69.5925,69.5925,64.3558,63.5405,6.052,6.052,5.961033333333334,15.763669999999998,15.763669999999998,16.089173333333335,,,-0.383199999999988,0.0,15.763669999999998,100.44410992347778,0.10124096207761547,0.3247863204880913,0.3020627461903808,1.0,1.0,13.6,26.799999999999997,26.799999999999997,-154.7,1350.34,-4.099999999999994,0.0,189.154,23.860500000000002,23.87778333333333,444.9335,466.28333333333336,23.5752,1185.35,1222.5583333333332,8.356085,8.286194166666666,-152.64999999999998,-154.7,23.5615,0.5378766689040374,0.9050690096048399,0.5973635709061588,0.6493914406157814,0.3278324148373615,0.9242583526315028,0.30745628767238264,0.6367391020869798,0.34910363479569984,1.0,0.40743293445718065,0.11749714813612029,0.5341057101646962,0.6712910946375679,0.0029408226229907237,0.011189455401874899,0.3198606791537214,6.777,69.93215555555555,23.15,23.15,7.38633,62.66,30.0167,-152.16666666666666,0.6390162665400942,0.9242466621919252,0.0058816452459814475,7.38633,-109.274,0.0,23.15,69.54,6.777,62.66,189.077,67.8905,29.875313651436585,-107.64278665285815,62.613874315689294,64.10600943455286,46.83541393614366,40.054032544418504,62.83099364128312,532.4841848939362,2.0320536845855988,26.585524777204782,0.6408678189521264,0.0029408226229907237,0.14209941368112392,1.0,0.3278324148373615,0.6367391020869798,0.11749714813612029,0.5973635709061588,0.5378766689040374,0.9242583526315028,,,0.6259700622183272,0.46280855427001816,0.9799084985901908,0.8268216986165724,0.4807798542389431,0.7237632963149914,1.018468274338993,0.5209763543592933,0.22211495672128162,0.7831460188822642
1493181600,1.0,61.5383,30.0,368.171,69.13,29.8563552573885,62.25978352123075,2.15883,0.1412318343491115,4.875,3.37167,0.0,-0.21249999999999858,0.0,-0.38800000000000523,0.0,-0.32439999999999714,0.0,-1.2937000000000012,0.0,-0.10949999999999971,0.0,-144.28999999999996,0.0,-0.4283000000000001,-0.76783,0.0,0.0,30.0,0.0,1.0,39.7592,69.8732,0.0060302095726543214,0.07235755780612241,0.962189502533885,0.8453154656247266,0.33055291018921107,0.3960418578718923,0.7617833626321912,0.6679912309303857,46.0678,0.1098300000000001,0.0,69.13,69.1625,69.0252,69.0252,0.1372999999999962,0.1372999999999962,0.25498333333333295,69.2192,69.2192,64.0582,63.3008,5.918399999999998,5.918399999999998,5.948233333333334,15.444869999999998,15.444869999999998,15.95411833333333,,,-0.4100000000000108,0.0,15.444869999999998,96.59399180689459,0.15404556702506336,0.26642869007657655,0.3247863204880913,1.0,1.0,14.7,30.6,30.6,-156.2,1206.05,-1.5,0.0,189.077,23.66845,23.580033333333333,451.51,468.4755,23.15,1197.995,1230.7324999999996,8.152165,8.140582499999999,-152.64999999999998,-156.2,23.148966666666666,0.6422805457786229,0.9050690096048399,0.3320087690696143,0.5914401858863292,0.23821663736780882,0.9276424421938776,0.3842868132524634,0.6039581421281077,0.35971990929878955,0.9939697904273457,0.27634611337379644,0.03781049746611493,0.6234465863196806,0.8484617457982639,0.004038283464305567,0.011189455401874899,0.34159487821781104,6.00917,69.80682222222222,22.7217,,7.27683,61.8627,30.0,-152.06666666666666,0.6641774877775642,0.7154389084427542,0.008076566928611134,7.27683,-166.67800000000005,0.0,22.7217,69.13,6.00917,61.8627,189.645,66.5968,29.8563552573885,-115.09412171848163,62.25978352123075,63.86346036413546,46.61296988982818,39.91093189873244,62.82301025264681,381.1531060192928,2.1083954427562643,26.519310545477236,0.6694470898107889,0.004038283464305567,0.15468453437527335,0.9939697904273457,0.23821663736780882,0.6039581421281077,0.03781049746611493,0.3320087690696143,0.6422805457786229,0.9276424421938776,,,0.3981577677828318,0.9286342535764035,0.5815630598337924,0.9184509052942745,0.2666674690573073,0.8510914613628915,0.8147195245686386,1.0610004332435268,0.22275210696896144,1.003262532164934
1493182200,1.0,62.7373,30.0727,431.06,68.9222,29.850826692943066,62.05726947615491,1.88517,0.12237103445651334,-4.5645,-9.439499999999999,0.0,-0.26189999999999714,0.0,-0.0677999999999983,0.0,1.198999999999998,0.0,-0.18949999999999534,0.0,-0.15233000000000008,0.0,52.090000000000146,0.0,0.522000000000002,0.47365999999999975,0.0,0.0,30.0,0.0727000000000011,1.0,39.4973,69.8028,0.08804608218847942,0.06155351301344525,0.5759412786385322,0.16678561998540897,0.1794521066353194,0.46771302911456425,0.7065138794508261,0.9222427782714103,46.0,-0.27366,0.0,68.9222,68.9222,68.8177,68.724,0.19819999999999993,0.19819999999999993,0.25863333333333094,69.0778,69.0778,63.9935,63.4055,5.672299999999993,5.672299999999993,5.913083333333335,16.1192,16.1192,15.930489999999995,,,-0.20779999999999177,0.0,16.1192,91.0947680595076,0.12719352505001674,0.2624106142220448,0.26642869007657655,1.0,1.0,11.7,22.2,22.2,-144.3,1258.14,11.899999999999977,0.0,189.645,23.40945,23.401933333333332,482.95450000000005,483.24083333333334,23.15,1205.8049999999998,1244.735,7.9535,7.9869433333333335,-152.64999999999998,-144.3,23.038466666666665,0.28525868052158726,0.9050690096048399,0.07775722172858969,0.5709605649253959,0.29348612054917395,0.9384464869865548,0.6062381020113209,0.5322869708854358,0.3634128481510893,0.9119539178115206,0.23605446631983173,0.4240587213614678,0.5759412786385322,0.8453154656247266,0.0033794392187340497,0.011189455401874899,0.34159487821781104,6.48283,69.65608888888887,23.2437,,7.1245,61.5383,30.0,-154.16666666666666,0.7351702830632458,0.5705173610431745,0.006758878437468099,7.1245,62.88900000000001,0.0,23.2437,68.9222,6.48283,61.5383,189.573,66.4073,29.850826692943066,-98.31907167424941,62.05726947615491,65.1251304300438,46.4797438310154,39.884918427924404,62.922555791157016,473.19951428869143,1.9519981533438044,26.437451512378384,0.8205478933646806,0.0033794392187340497,0.833214380014591,0.9119539178115206,0.29348612054917395,0.5322869708854358,0.4240587213614678,0.07775722172858969,0.28525868052158726,0.9384464869865548,,,0.6959023987910422,0.8057338855751105,0.4262620303673193,1.0490123246143634,0.24198858681417923,0.6716231661272506,1.2101558408039013,0.6320174476252406,1.1082168665885452,0.7626828077130398
1493182800,1.0,63.3277,30.0893,343.157,68.8468,29.935875519337955,62.65454372767043,2.11067,0.11788251885146683,-5.5255,-0.9610000000000003,0.0,-0.09730000000000416,0.0,0.08370000000000033,0.0,0.5904000000000025,0.0,0.19950000000000045,0.0,-0.028999999999999915,0.0,-77.34000000000015,0.0,-0.09700000000000131,-0.5601599999999998,0.0,0.0,30.0727,0.016600000000000392,1.0,39.4,69.7045,0.19596686155073229,0.05616794084293253,0.3170197602783579,0.16650824934359754,0.30249492663531874,0.46859809870707325,0.5996079312229656,0.8495014062773246,46.0837,0.2254999999999998,0.0,68.8468,68.864,68.7342,68.7342,0.12980000000000302,0.12980000000000302,0.2459666666666654,68.885,68.885,63.8202,63.2693,5.615700000000004,5.615700000000004,5.866816666666667,16.051199999999998,16.051199999999998,15.954684999999998,,,-0.07540000000000191,0.0,16.051199999999998,92.67602728138479,0.1844438403625392,0.19897563932543405,0.2624106142220448,1.0,1.0,14.2,28.1,28.1,-152.5,1180.8,-8.199999999999989,0.0,189.573,23.196849999999998,23.29943333333333,482.95450000000005,487.0328333333333,23.1467,1205.8049999999998,1252.8024999999998,7.744085,7.840457499999999,-153.6,-152.5,23.037366666666664,0.5996647989312315,0.9050690096048399,0.15049859372267538,0.5709605649253959,0.4003920687770343,0.9438320591570675,0.6540276716777202,0.5314019012929267,0.3878972679615306,0.8040331384492677,0.22603256512755687,0.6829802397216421,0.5662295834301361,0.7862585819044945,0.0040204287628360725,0.010199578746806609,0.34159487821781104,5.92267,69.51804444444443,23.1467,,7.0955,62.7373,30.0727,-155.88333333333333,0.82651687981821,0.800670402137537,0.008040857525672145,7.0955,-87.90300000000002,0.0,23.1467,68.8468,5.92267,62.7373,189.649,66.6068,29.935875519337955,-110.16793685750946,62.65454372767043,65.92828048640125,46.372086200149646,39.83634531440816,62.921744922086965,370.27590636583926,2.071794218868217,26.358356672305383,0.6975050733646813,0.0040204287628360725,0.8334917506564025,0.8040331384492677,0.4003920687770343,0.5314019012929267,0.6829802397216421,0.15049859372267538,0.5996647989312315,0.9438320591570675,,,0.6723632153402056,0.38203485347606897,0.5978606925684544,0.8107063582480661,0.2524971305931073,0.5801746159663713,1.1588465170061595,0.9573754019709879,0.8049677758761783,0.621562977835225
1493183400,1.0,63.4098,30.1305,307.925,68.8492,29.95627319870958,62.84911239115343,2.1575,0.10964238838830545,-2.84717,2.67833,0.0,-0.14569999999999794,0.0,0.1004999999999967,0.0,0.08209999999999695,0.0,-0.32150000000000034,0.0,-0.046499999999999986,0.0,-35.36999999999989,0.0,0.054999999999999716,-0.24666999999999994,0.0,0.0,30.0893,0.0411999999999999,1.0,39.2543,69.54,0.3210983021350695,0.05028149932302017,0.2623997473815374,0.21912021549445848,0.26440535024525613,0.4343902533970031,0.34755076201873225,0.6123175404896051,46.1842,0.04683000000000037,0.0,68.8492,68.8492,68.844,68.7072,0.1419999999999959,0.1419999999999959,0.25148333333333284,68.5608,68.5608,63.4988,62.998,5.562800000000003,5.562800000000003,5.809616666666667,16.1527,16.1527,15.92566833333333,,,0.0023999999999944066,0.0,16.1527,96.98062583521107,0.13947973925299506,0.24781200680307366,0.19897563932543405,1.0,1.0,12.7,26.5,26.5,-156.1,1145.43,-3.5999999999999943,0.0,189.649,23.175849999999997,23.173166666666663,399.6155,438.21416666666664,23.2017,1198.24,1247.7916666666665,7.592665,7.698388333333335,-153.6,-156.1,23.197366666666667,0.5769307664807919,0.8987354313367034,0.387682459510395,0.5709605649253959,0.6524492379812677,0.9497185006769798,0.6540276716777202,0.5656097466029969,0.42480315451572537,0.6789016978649305,0.22603256512755687,0.7376002526184626,0.5662295834301361,0.7862585819044945,0.0024921046115079066,0.010199578746806609,0.34159487821781104,5.676,69.39909999999999,23.2017,,7.049,63.3277,30.0893,-152.4,0.82651687981821,0.8461384670384162,0.004984209223015813,7.049,-35.23199999999997,0.0,23.2017,68.8492,5.676,63.3277,188.831,66.2853,29.95627319870958,-106.97978946253272,62.84911239115343,65.96060572328729,46.141705271645165,39.511059218523094,62.86953683126826,317.5118714156623,2.125567690674057,26.30669052386011,0.7355946497547439,0.0024921046115079066,0.7808797845055415,0.6789016978649305,0.6524492379812677,0.5656097466029969,0.7376002526184626,0.387682459510395,0.5769307664807919,0.9497185006769798,,,0.7534390677484252,0.08002876880594449,0.7117215379638269,0.9634488588890151,0.29787507516031964,0.7308096533177166,1.365019522049861,0.3078300103052248,0.6701076692347774,0.8380920622727694
1493184000,1.0,63.3215,30.2018,221.299,68.9252,29.99961161118756,,2.477,0.09997020367912962,-5.83517,-2.9879999999999995,0.0,-0.1700000000000017,0.0,0.01580000000000581,0.0,-0.08829999999999671,0.0,-0.505100000000013,0.0,-0.057000000000000384,0.0,-64.53999999999996,0.0,-0.7776999999999994,-0.5763300000000005,0.0,0.0,30.1305,0.07129999999999725,1.0,39.0843,69.13,,0.04574410979149346,,,0.21111689292536462,0.3549820429563566,0.21403154181371287,0.5351629825389819,46.2,0.3194999999999997,0.0,68.9252,69.1388,68.8178,68.8178,0.32099999999999795,0.32099999999999795,0.23325000000000054,68.18,68.18,63.0877,62.5548,5.625200000000007,5.625200000000007,5.741066666666667,15.431999999999999,15.431999999999999,15.82727333333333,,,0.07600000000000762,0.0,15.431999999999999,98.00593983102851,0.1570733008214257,0.14938334477569204,0.24781200680307366,1.0,1.0,15.6,32.0,32.0,-158.5,1080.89,-2.4000000000000057,0.0,188.831,23.14835,22.981299999999997,355.664,367.74350000000004,23.1467,1185.615,1226.6325,7.4695800000000006,7.560721666666667,-155.39999999999998,-158.5,22.924133333333334,0.8234733999280303,0.8987354313367034,0.46483701746101813,0.5709605649253959,0.7859684581862871,0.9542558902085065,0.6540276716777202,0.6450179570436434,0.42480315451572537,,,,,,0.003980447391292091,0.009384353119114262,0.34159487821781104,5.09967,69.30158888888889,,,6.992,,30.1305,-153.71666666666664,0.82651687981821,0.3530532001439395,0.007960894782584183,6.992,-86.626,0.0,22.424,68.9252,5.09967,63.4098,189.798,65.7802,29.99961161118756,-117.75526551012581,,,45.853208401964125,39.14227094156216,,225.80162016867587,2.368302389632802,26.23123648326417,0.7888831070746354,0.003980447391292091,,,0.7859684581862871,0.6450179570436434,,0.46483701746101813,0.8234733999280303,0.9542558902085065,,33.00007418444151,0.5063121552177428,1.1731958702195093,,,0.5697212077683859,0.6247430988165638,,0.5819668502442578,0.7241180936501219,0.5815044508577702
