DATETIME,IND1679,IND1680,IND1681,IND1682,IND1683,IND323,IND5088,IND5105,IND5113,IND5115,IND5117,IND5125,SYM157
1489133160,,,,,,52.8,188.627,26.7367,-3.005,26.826700000000002,0.0,19.1033,
1489133220,,,,,,52.8,185.352,26.746699999999997,-3.0275,26.8625,0.0,19.1025,
1489133280,,,,,,52.8,194.765,26.7575,-3.005,26.955,0.0,19.1017,
1489133340,,,,,,52.77334999999999,186.655,26.7583,-3.0275,27.019199999999998,0.0,19.10085,
1489133400,,,,,,52.7467,187.87,26.759999999999998,-3.005,27.049999999999997,0.0,19.1017,
1489133460,,,,,,52.723349999999996,192.21,26.762500000000003,-3.0275,27.104999999999997,0.0,19.1025,
1489133520,,,,,,52.7,184.813,26.765,-3.005,27.186700000000002,0.0,19.1033,
1489133580,,,,,,52.7,191.943,26.768349999999998,-3.0275,27.2592,0.0,19.1025,
1489133640,,,,,,52.7,189.908,26.77165,-3.05,27.32835,0.0,19.1017,
1489133700,,,,,,52.7,183.338,26.77915,-3.051665,27.385849999999998,0.0,19.10085,
1489133760,,,,,,52.7,195.105,26.78665,-3.05333,27.3992,0.0,19.1,
1489133820,,,,,,52.7,187.333,26.7925,-3.051665,27.43335,0.0,19.1,
1489133880,,,,,,52.7,188.225,26.79835,-3.05333,27.46165,0.0,19.1,
1489133940,,,,,,52.67,193.01,26.8,-3.09833,27.47165,0.0,19.1,
1489134000,,,,,,52.64,185.395,26.810850000000002,-3.05333,27.48665,0.0,19.1,
1489134060,,,,,,52.620000000000005,190.813,26.826700000000002,-3.09833,27.504150000000003,0.0,19.1,
1489134120,,,,,,52.6,190.625,26.8625,-3.14333,27.559150000000002,0.0,19.1,
1489134180,,,,,,52.6,183.57,26.955,-3.146665,27.618299999999998,0.0,19.1,
1489134240,,,,,,52.6,194.0,27.019199999999998,-3.14333,27.634149999999998,0.0,19.1,
1489134300,,,,,,52.6,188.402,27.049999999999997,-3.1183300000000003,27.63585,0.0,19.09585,
1489134360,,,,,,52.6,185.618,27.104999999999997,-3.14333,27.638350000000003,0.0,19.0917,
1489134420,,,,,,52.57415,194.583,27.186700000000002,-3.146665,27.64665,0.0,19.052500000000002,
1489134480,,,,,,52.5483,186.66,27.2592,-3.14333,27.65915,0.0,19.0133,
1489134540,,,,,,52.526650000000004,187.398,27.32835,-3.1183300000000003,27.65915,0.0,19.0075,
1489134600,,,,,,52.505,192.472,27.385849999999998,-3.09333,27.67165,0.0,19.0017,
1489134660,,,,,,52.5025,184.567,27.3992,-3.1183300000000003,27.67165,0.0,19.00085,
1489134720,,,,,,52.5,194.373,27.43335,-3.09333,27.67165,0.0,19.0,
1489134780,,,,,,52.5,188.562,27.46165,-3.084165,27.67165,0.0,19.0,
1489134840,,,,,,52.5,183.812,27.47165,-3.09333,27.68,0.0,19.0,
1489134900,,,,,,52.5,194.782,27.48665,-3.1183300000000003,27.68,0.0,19.0,
1489134960,,,,,,52.5,186.057,27.504150000000003,-3.09333,27.68,0.0,19.0,
1489135020,,,,,,52.45915,188.733,27.559150000000002,-3.1183300000000003,27.68,0.0,19.0,
1489135080,,,,,,52.4183,191.08,27.605,-3.09333,27.68,0.0,19.0,
1489135140,,,,,,52.40915,183.585,27.61335,-3.1183300000000003,27.685000000000002,0.355,19.0,
1489135200,,,,,,52.4,194.953,27.622500000000002,-3.09333,27.6933,0.71,19.0,
1489135260,,,,,,52.4,187.983,27.62915,-3.1183300000000003,27.6983,1.5825,19.0,
1489135320,,,,,,52.4,186.093,27.634149999999998,-3.14333,27.7,2.455,19.0,
1489135380,,,,,,52.4,192.795,27.63585,-3.1183300000000003,27.7042,2.9066650000000003,18.98085,
1489135440,,,,,,52.4,184.705,27.638350000000003,-3.09333,27.7067,3.35833,18.9733,
1489135500,,,,,,52.3575,192.328,27.645,-3.084165,27.707500000000003,5.644164999999999,18.9675,
1489135560,,,,,,52.315,188.988,27.65165,-3.09333,27.7083,7.93,18.9617,
1489135620,,,,,,52.3075,186.317,27.65915,-3.1183300000000003,27.71665,10.674150000000001,18.96085,
1489135680,,,,,,52.3,194.155,27.67165,-3.11333,27.72585,13.4183,18.96,
1489135740,,,,,,52.3,186.19,27.68,-3.1033299999999997,27.7292,13.895,18.96,
1489135800,,,,,,52.3,189.887,27.685000000000002,-3.12833,27.7292,14.3717,18.96,
1489135860,,,,,,52.3,190.047,27.6933,-3.12833,27.7292,17.3642,18.96,
1489135920,,,,,,52.3,184.392,27.6983,-3.12833,27.73,19.7033,18.96,
1489135980,,,,,,52.3,195.415,27.69915,-3.12833,27.735799999999998,20.03,18.96085,
1489136040,,,,,,52.3,187.063,27.70085,-3.146665,27.735799999999998,20.3567,18.9617,
1489136100,,,,,,52.269999999999996,188.887,27.7042,-3.146665,27.7533,20.41835,18.9625,
1489136160,,,,,,52.24,192.007,27.7067,-3.146665,27.7733,20.48,18.9633,
1489136220,,,,,,52.22,184.168,27.707500000000003,-3.12833,27.785800000000002,20.76415,18.9658,
1489136280,,,,,,52.2,192.127,27.7083,-3.12833,27.795,21.0483,18.9683,
1489136340,,,,,,52.2,188.91,27.71665,-3.12833,27.79835,20.76415,18.9658,
1489136400,,,,,,52.2,186.107,27.72585,-3.1033299999999997,27.8,21.0483,18.9683,
1489136460,,,,,,52.2,193.272,27.7292,-3.12833,27.8,21.95665,18.970799999999997,
1489136520,,,,,,52.2,185.47,27.7325,-3.146665,27.802500000000002,22.865,18.9733,
1489136580,,,,,,52.2,190.723,27.735799999999998,-3.146665,27.80585,23.01165,18.97665,
1489136640,,,,,,52.2,190.343,27.7383,-3.15,27.809199999999997,22.865,18.98,
1489136700,,,,,,52.1625,183.628,27.750799999999998,-3.15,27.809199999999997,22.18585,18.98835,
1489136760,,,,,,52.125,194.985,27.750799999999998,-3.146665,27.815849999999998,22.865,18.98,
1489136820,,,,,,52.1125,187.428,27.750799999999998,-3.15,27.82085,22.18585,18.97665,
1489136880,,,,,,52.1,188.18,27.7533,-3.15,27.823349999999998,21.5067,18.9733,
1489136940,,,,,,52.1,192.028,27.7725,-3.1475,27.823349999999998,21.315849999999998,18.9733,
1489137000,,,,,,52.1,184.662,27.777500000000003,-3.1475,27.82915,21.125,18.9733,33.00007418444151
1489137060,,,,,,52.1,192.22,27.7783,-3.144165,27.83665,21.08665,18.970799999999997,
1489137120,,,,,,52.1,188.905,27.785800000000002,-3.1475,27.8425,21.0483,18.9733,
1489137180,,,,,,52.05585,183.223,27.795,-3.1475,27.85085,20.76415,18.970799999999997,
1489137240,,,,,,52.0117,194.752,27.79835,-3.144165,27.8567,20.48,18.9733,
1489137300,,,,,,52.005849999999995,185.93,27.8,-3.12833,27.8575,20.41835,18.970799999999997,
1489137360,,,,,,52.0,189.628,27.8,-3.1033299999999997,27.8583,20.3567,18.9683,
1489137420,,,,,,52.0,189.92,27.802500000000002,-3.1033299999999997,27.8625,20.03,18.96665,
1489137480,,,,,,52.0,183.162,27.805,-3.09083,27.8717,19.7033,18.965,
1489137540,,,,,,52.0,193.873,27.80585,-3.09083,27.879199999999997,19.619149999999998,18.96665,
1489137600,,,,,,51.96,188.027,27.809199999999997,-3.09083,27.8825,19.535,18.965,
1489137660,,,,,,51.91,187.138,27.815849999999998,-3.09083,27.8833,16.95335,18.96415,
1489137720,,,,,,51.9,193.218,27.82085,-3.081665,27.8875,14.3717,18.9633,
1489137780,,,,,,51.9,185.422,27.823349999999998,-3.081665,27.9192,13.895,18.96415,
1489137840,,,,,,51.88665,189.76,27.82835,-3.09083,27.939999999999998,13.4183,18.965,
1489137900,,,,,,51.83665,190.545,27.832500000000003,-3.10083,27.939999999999998,11.7475,18.96415,
1489137960,,,,,,51.8,183.503,27.83665,-3.081665,27.939999999999998,10.0767,18.965,
1489138020,,,,,,51.8,193.688,27.8425,-3.081665,27.955849999999998,9.003350000000001,18.96665,
1489138080,,,,,,51.78165,188.255,27.85085,-3.081665,27.9825,7.93,18.9683,
1489138140,,,,,,51.73165,186.365,27.8567,-3.081665,28.0125,7.921665,18.970799999999997,
1489138200,,,,,,51.7,193.952,27.8575,-3.10083,28.025,7.91333,18.9683,
1489138260,,,,,,51.7,189.287,27.8583,-3.081665,28.02665,7.35,18.96665,
1489138320,,,,,,51.69585,192.135,27.8625,-3.10083,28.03665,6.78667,18.9683,
1489138380,,,,,,51.65585,185.057,27.8717,-3.129165,28.053350000000002,5.0725,18.970799999999997,
1489138440,,,,,,51.61,184.573,27.879199999999997,-3.129165,28.066699999999997,3.35833,18.9733,
1489138500,,,,,,51.6,194.525,27.8825,-3.129165,28.0717,2.9066650000000003,18.9733,
1489138560,,,,,,51.6,188.62,27.8833,-3.129165,28.07835,2.455,18.9733,
1489138620,,,,,,51.565,185.017,27.8875,-3.10083,28.08915,2.04,18.975,
1489138680,,,,,,51.515,194.512,27.90335,-3.10083,28.08915,1.625,18.9767,
1489138740,,,,,,51.5,186.4,27.92,-3.076665,28.095799999999997,2.04,18.97835,
1489138800,,,,,,51.5,189.32,27.92915,-3.076665,28.09915,1.625,18.98,
1489138860,,,,,,51.5,191.678,27.939999999999998,-3.076665,28.09915,1.468335,18.98835,
1489138920,,,,,,51.4525,184.287,27.955849999999998,-3.076665,28.09915,1.625,18.9967,
1489138980,,,,,,51.4025,192.23,27.9825,-3.10083,28.09915,1.9725,18.998350000000002,
1489139040,,,,,,51.4,188.933,28.0125,-3.1183300000000003,28.09915,2.32,19.0,
1489139100,,,,,,51.4,184.033,28.025,-3.1183300000000003,28.10085,2.3875,19.0,
1489139160,,,,,,51.3875,194.378,28.02665,-3.1183300000000003,28.10835,2.455,19.0,
1489139220,,,,,,51.3375,186.188,28.03665,-3.1183300000000003,28.120849999999997,2.9066650000000003,19.0,
1489139280,,,,,,51.3,190.09,28.045,-3.10583,28.130850000000002,3.35833,19.0,
1489139340,,,,,,51.3,190.983,28.0475,-3.1341650000000003,28.137500000000003,5.0441650000000005,19.0,
1489139400,,,,,,51.285,183.408,28.05,-3.10583,28.14,6.758335000000001,19.0,
1489139460,,,,,,51.2375,195.182,28.05585,-3.10583,28.14,7.35,19.0,
1489139520,,,,,,51.2025,187.222,28.0617,-3.10583,28.14085,7.921665,19.0,
1489139580,,,,,,51.2,187.035,28.066699999999997,-3.10583,28.144199999999998,9.003350000000001,19.0,
1489139640,,,,,,51.2,191.365,28.0717,-3.08,28.15585,10.6342,19.0,
1489139700,,,,,,51.165850000000006,183.233,28.07835,-3.08,28.1725,11.605,19.0,
1489139760,,,,,,51.11585,195.39,28.08915,-3.0683350000000003,28.189999999999998,12.7183,19.0,
1489139820,,,,,,51.1,189.808,28.095799999999997,-3.0633350000000004,28.2125,13.895,19.0,
1489139880,,,,,,51.1,190.195,28.0983,-3.0633350000000004,28.2125,14.4467,19.0,
1489139940,,,,,,51.1,189.755,28.09915,-3.0633350000000004,28.23085,17.02835,19.0,
1489140000,,,,,,51.055,189.1,28.10085,-3.07417,28.248350000000002,19.619149999999998,19.0,
1489140060,,,,,,51.004999999999995,187.297,28.10835,-3.07417,28.28,20.03,19.0,
1489140120,,,,,,51.0,191.993,28.120849999999997,-3.0633350000000004,28.302500000000002,20.41835,19.00085,
1489140180,,,,,,51.0,188.545,28.130850000000002,-3.0633350000000004,28.309150000000002,20.76415,19.005850000000002,
1489140240,,,,,,50.98835,188.99,28.137500000000003,-3.0633350000000004,28.31915,21.08665,19.011650000000003,
1489140300,,,,,,50.93835,186.147,28.14,-3.0633350000000004,28.32,21.315849999999998,19.0183,
1489140360,,,,,,50.9,191.62,28.14085,-3.0633350000000004,28.3542,22.18585,19.0183,
1489140420,,,,,,50.9,184.225,28.144199999999998,-3.046665,28.385849999999998,23.01165,19.0183,
1489140480,,,,,,50.9,194.783,28.15,-3.03583,28.4,23.192500000000003,19.0183,
1489140540,,,,,,50.9,184.982,28.15915,-3.03583,28.41835,23.3075,19.0183,
1489140600,,,,,,50.9,192.492,28.1725,-3.046665,28.43085,23.57665,19.0183,
1489140660,,,,,,50.9,189.98,28.189999999999998,-3.046665,28.445,23.95415,19.0183,
1489140720,,,,,,50.9,182.552,28.2125,-3.03583,28.4575,24.3508,19.0183,
1489140780,,,,,,50.9,194.41,28.23085,-3.03583,28.465,24.9975,19.0183,
1489140840,,,,,,50.9,188.942,28.248350000000002,-3.046665,28.47085,25.605849999999997,19.0183,
1489140900,,,,,,50.9,188.912,28.26415,-3.0633350000000004,28.4767,25.775,19.0275,
1489140960,,,,,,50.9,189.257,28.28415,-3.07417,28.4875,25.84915,19.0325,
1489141020,,,,,,50.9,189.333,28.302500000000002,-3.0825,28.496650000000002,26.6125,19.035,
1489141080,,,,,,50.9,189.645,28.309150000000002,-3.07417,28.525,27.43085,19.0467,
1489141140,,,,,,50.9,188.202,28.31915,-3.0633350000000004,28.55835,27.84835,19.058349999999997,
1489141200,,,,,,50.9,191.483,28.32585,-3.07417,28.630850000000002,28.249200000000002,19.07085,
1489141260,,,,,,50.9,183.61,28.3542,-3.0633350000000004,28.752499999999998,28.7392,19.08585,
1489141320,,,,,,50.9,192.853,28.385849999999998,-3.07417,28.755,29.87,19.09,
1489141380,,,,,,50.9,183.5,28.4,-3.07417,28.755,30.7325,19.09665,
1489141440,,,,,,50.9,192.968,28.41835,-3.07417,28.755,31.081699999999998,19.120800000000003,
1489141500,,,,,,50.9,185.137,28.43085,-3.07417,28.755,31.081699999999998,19.1408,
1489141560,,,,,,50.9,191.183,28.445,-3.0949999999999998,28.755,31.081699999999998,19.1483,
1489141620,,,,,,50.9,182.865,28.4575,-3.0949999999999998,28.755,31.081699999999998,19.160800000000002,
1489141680,,,,,,50.9,195.11,28.465,-3.1183300000000003,28.755,31.081699999999998,19.1775,
1489141740,,,,,,50.9,184.982,28.47085,-3.126665,28.755,31.081699999999998,19.189999999999998,
1489144800,,,,,,51.790800000000004,,28.6,-7.2,29.98,69.86415,19.915,
1489144860,,,,,,52.03665,,28.6,-7.2,29.89,75.41999999999999,19.930799999999998,
1489144920,,,,,,52.1,,28.6,-7.2,29.8,80.7025,19.939149999999998,
1489144980,,,,,,52.1,,28.6,-7.2,29.785,84.09,19.955,
1489145040,,,,,,52.1,,29.175,-4.4475,29.8,88.07085000000001,19.9675,
1489145100,,,,,,52.1,,29.759999999999998,-1.6341649999999999,29.83,91.49584999999999,19.9725,
1489145160,,,,,,52.1,,29.785,-1.1991649999999998,29.86,108.03434999999999,19.97915,
1489145220,,,,,,52.10915,,29.83,-0.4475,29.92,122.8485,19.9833,
1489145280,,,,,,52.25,,29.92,10.57085,29.98,132.12900000000002,19.99165,
1489145340,,,,,,52.400000000000006,,30.01585,13.40835,30.01585,143.8265,20.01915,
1489145400,,,,,,52.6075,187.658,30.0517,11.5333,30.0517,277.4975,20.055,
1489145460,,,,,,52.8625,193.508,30.11335,8.56915,30.11335,579.7560000000001,20.089199999999998,
1489145520,,,,,,53.03415,183.125,30.175,11.5333,30.175,757.8395,20.1142,
1489145580,,,,,,53.30585,193.257,30.15,12.515,30.15,772.145,20.1142,
1489145640,,,,,,53.495850000000004,186.502,30.125,13.4967,30.125,781.2465,20.130850000000002,
1489145700,,,,,,53.65585,191.112,30.15,12.515,30.15,782.1,20.14085,
1489145760,,,,,,53.794200000000004,188.013,30.175,13.4967,30.175,782.1,20.143349999999998,
1489145820,,,,,,53.89085,188.775,30.18,17.3492,30.18,782.1,20.14835,
1489145880,,,,,,53.99665,191.882,30.185,21.2017,30.185,782.1,20.155,
1489145940,,,,,,55.5975,186.13,30.1925,21.206699999999998,30.1925,782.1,20.1583,
1489146000,,,,,,57.2025,190.827,30.2,21.2117,30.2,833.694,20.165,
1489146060,,,,,,57.22665,185.67,30.20915,21.206699999999998,30.20915,915.5675,20.1742,
1489146120,,,,,,57.31915,192.705,30.2183,21.2117,30.2183,946.4495,20.186700000000002,
1489146180,,,,,,57.4358,188.828,30.2408,21.6292,30.2408,978.946,20.20085,
1489146240,,,,,,57.5275,189.678,30.2633,21.2117,30.2633,1012.185,20.265,
1489146300,,,,,,57.6125,189.257,30.27415,21.6292,30.27415,1017.595,20.377499999999998,
1489146360,,,,,,57.665800000000004,187.197,30.285,22.0467,30.285,1025.615,20.447499999999998,
1489146420,,,,,,57.7825,188.23,30.29665,21.6292,30.29665,1031.83,20.60585,
1489146480,,,,,,57.98,189.167,30.3083,21.2117,30.3083,1031.83,20.823349999999998,
1489146540,,,,,,58.2183,191.497,30.31915,21.206699999999998,30.31915,1031.83,20.9,
1489146600,,,,,,58.3675,188.84,30.33,21.2017,30.42335,1031.83,20.9,
1489147200,,,,,,58.726,188.888,30.42335,18.405,30.6117,1047.75,22.1617,
1489147800,,,,,,58.682,188.773,30.5167,15.6083,30.77835,1048.975,22.28835,
1489148400,,,,,,58.726,189.903,30.5483,15.6083,30.9038,1049.17,22.42,
1489149000,,,,,,58.682,188.702,30.654200000000003,14.97455,31.3513,1049.39,22.45,
1489149600,,,,,,58.6446,188.973,30.7935,-1.36667,31.3513,1049.325,22.48585,
1489150200,,,,,,58.6446,189.727,31.1081,-4.1200849999999996,31.2177,1049.26,22.5217,
1489150800,,,,,,59.1133,189.636,31.1511,-3.9755000000000003,31.0845,1049.25,22.5467,
1489151400,,,,,,59.580600000000004,189.899,31.2845,-2.827915,31.2177,1049.24,22.5717,
1489152000,,,,,,56.3202,189.775,31.2845,-2.44325,31.7735,1049.18,22.5883,
1489152600,,,,,,56.3202,189.518,31.4956,-2.44325,32.1353,1044.925,22.77835,
1489153200,,,,,,56.3202,188.96,31.9544,2.896835,32.4135,995.268,23.1543,
1489153800,,,,,,56.3202,189.976,32.2744,18.800584999999998,32.4142,958.5329999999999,24.00105,
1489154400,,,,,,56.3202,189.449,32.41385,22.28135,32.4195,963.7339999999999,24.1079,
1489155000,,,,,,56.4943,189.197,32.41685,27.1269,32.8535,963.7339999999999,24.18125,
1489155600,,,,,,56.5195,189.306,32.6365,32.32985,33.563,963.7339999999999,24.238500000000002,
1489156200,,,,,,57.7692,189.251,33.20825,39.24325,33.9698,984.48,24.30185,
1489156800,,,,,,59.3172,189.232,33.766400000000004,57.998400000000004,34.5382,999.504,24.33135,
1489157400,,,,,,60.6758,189.612,34.254000000000005,34.0403,34.7433,1011.6600000000001,24.38385,
1489158000,,,,,,62.1753,188.759,34.64075,34.0403,34.7882,1012.4100000000001,24.38385,
1489158600,,,,,,64.0688,188.939,34.64075,33.21375,34.7882,1012.4100000000001,24.446199999999997,
1489159200,,,,,,65.7418,189.32,34.704899999999995,19.6777,34.6665,1012.4100000000001,24.507849999999998,
1489159800,,,,,,65.7418,189.071,34.704899999999995,9.585014999999999,34.4077,1012.4100000000001,24.56675,
1489160400,,,,,,65.7418,188.651,34.537099999999995,-0.41049999999999986,34.3522,1012.4100000000001,24.62735,
1489161000,,,,,,65.7418,189.081,34.37995,-2.77325,34.2432,1004.49,24.711,
1489161600,,,,,,65.7418,189.68,34.37995,-2.77325,34.2432,1011.03,24.7715,
1489162200,,,,,,63.7618,189.111,34.48275,3.8365850000000004,34.6133,1011.03,24.7715,
1489162800,,,,,,63.7618,189.092,34.48275,3.8365850000000004,34.6182,1011.03,24.7715,
1489163400,,,,,,63.7618,188.488,34.615750000000006,3.8365850000000004,34.8398,976.5285,24.78625,
1489164000,,,,,,63.7618,190.391,34.729,18.526899999999998,35.0318,976.5285,24.78625,
1489164600,,,,,,63.7618,189.389,34.9358,18.526899999999998,35.0318,976.5285,24.77555,
1489165200,,,,,,63.859,188.847,34.9358,15.377315000000001,35.0318,979.7435,24.77555,
1489165800,,,,,,64.146,188.86,35.122749999999996,2.80858,35.2137,1014.245,24.748649999999998,
1489166400,,,,,,64.1942,189.086,35.122749999999996,2.80858,35.2233,1022.0699999999999,24.7306,
1489167000,,,,,,64.7278,189.651,35.122749999999996,2.892415,35.2233,1034.775,24.71595,
1489167600,,,,,,64.7903,188.86,34.977500000000006,2.892415,33.4473,1045.68,24.6401,
1489168200,,,,,,66.2985,189.384,34.258300000000006,4.057165,33.4473,1049.4850000000001,24.53575,
1489168800,,,,,,67.0657,188.591,33.9394,4.057165,33.7753,1049.4850000000001,24.43725,
1489169400,,,,,,68.6652,189.195,33.6113,4.057165,33.7753,1045.68,24.35725,
1489170000,,,,,,68.6652,188.892,33.56315,-0.5933350000000002,33.679,1034.775,24.30825,
1489170600,,,,,,68.6652,189.416,33.72715,-3.430085,33.679,1034.775,24.2391,
1489171200,,,,,,68.6652,189.185,33.9394,-3.430085,34.2342,1023.8699999999999,24.194699999999997,
1489171800,,,,,,68.6652,188.986,34.16885,-3.430085,34.5655,1016.045,24.132849999999998,
1489172400,,,,,,64.7185,189.038,34.27275,-2.409415,34.5655,983.0695000000001,24.061500000000002,
1489173000,,,,,,63.1673,189.488,34.27275,-0.56183165,34.3113,917.094,23.990900000000003,
1489173600,,,,,,62.5053,189.352,34.27275,-0.56183165,34.0168,851.0525,23.9054,
1489174200,,,,,,61.6763,189.368,34.16405,-0.56183165,33.5822,794.5895,23.839399999999998,
1489174800,,,,,,60.9542,188.948,33.7995,-1.061665,33.1607,768.415,23.7899,
1489175400,,,,,,60.3948,188.848,33.371449999999996,-2.270085,32.5765,758.2719999999999,23.77,
1489176000,,,,,,59.7222,188.982,32.8686,-3.32817,32.1545,742.3409999999999,23.761499999999998,
1489176600,,,,,,58.9825,189.28,32.3655,-3.42542,31.8902,698.367,23.761499999999998,
1489177200,,,,,,58.6405,188.964,32.02235,-3.42542,31.5642,662.8105,23.761499999999998,
1489177800,,,,,,58.5947,188.793,31.829250000000002,-3.427,31.5642,415.63649999999996,23.761499999999998,
1489178400,,,,,,58.5025,188.876,31.8048,-3.49675,31.7683,85.64566500000001,23.761499999999998,
1489179000,,,,,,58.4187,189.162,31.666249999999998,-3.49542,31.7683,5.24275,23.761499999999998,
1489179600,,,,,,58.2818,188.896,31.55125,-3.598,31.4232,4.87,23.77,
1489180200,,,,,,58.1955,189.527,31.500149999999998,-3.598,31.4232,2.57042,23.78465,33.00007418444151
1489180800,,,,,,58.0923,189.057,31.49325,-3.598,31.462,0.991835,23.81455,
1489181400,,,,,,57.8998,188.929,31.4426,-3.6075850000000003,31.462,0.991835,23.8568,
1489182000,,,,,,57.8998,189.002,31.4426,-3.6295,31.5245,0.991835,23.867,
1489182600,,,,,,57.8998,188.259,31.49325,-3.59208,31.6882,2.57042,23.867,
1489183200,,,,,,57.8998,189.686,31.60635,-3.51483,31.7123,4.87,23.867,
1489183800,,,,,,57.8998,188.543,31.700249999999997,3.2498350000000005,31.9738,6.95458,23.867,
1489184400,,,,,,58.2688,189.51,31.843049999999998,18.8234,31.9773,20.728515,23.831,
1489185000,,,,,,61.3897,189.044,31.97555,31.2659,32.2378,479.4216,23.79905,
1489185600,,,,,,63.5773,189.622,32.10755,36.88635,32.5048,986.9290000000001,23.78065,
1489186200,,,,,,65.3307,189.422,32.13275,77.75659999999999,32.5048,1049.91,23.78065,
1489186800,,,,,,66.8012,189.338,32.13275,147.0155,32.0277,1049.995,23.74475,
1489187400,,,,,,68.0635,189.366,32.26625,158.70499999999998,32.0277,1050.085,23.65675,
1489188000,,,,,,69.2565,189.963,32.5884,201.2545,32.672,1050.135,23.5319,
1489188600,,,,,,70.4177,188.783,32.34985,272.725,32.672,1051.31,23.3768,
1489189200,,,,,,71.1942,189.951,31.54345,341.64300000000003,31.0592,1065.7849999999999,23.0253,
1489189800,,,,,,71.674,189.248,30.9212,381.28999999999996,30.463,1081.65,22.3678,

