DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5112,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES6,RES7,RES8,SYM1756,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC6,UNC7,UNC8
1491474600,1.0,62.8905,25.0492,775.926,81.7148,25.12750469429772,62.58432229300529,1.9955,0.0954180738898919,0.767167,6.438997,0.0,-5.000000000023874E-4,0.0,-0.10199999999999676,0.0,0.11149999999999949,0.0,-0.05339999999999634,0.0,0.2190000000000012,0.0,-36.75,0.0,0.4347999999999992,-0.49017,0.0,0.0,25.1183,-0.06910000000000238,0.0,42.0993,82.83155,54.5405,0.1080000000000001,0.0,-2.2335000000000065,0.0,,98.05770068065445,0.12730527395227087,0.25909096285319994,0.31066017338081575,1.0,1.0,11.1,22.1,22.1,-139.4,1523.69,-3.0999999999999943,0.0,189.155,21.9572,22.174599999999998,,942.267,859.0965000000001,21.9667,1616.45,1534.5400000000002,11.4792,12.392666666666665,-139.4,-139.4,22.174599999999998,0.3332302450328177,0.6664604900656353,0.3400121051880276,0.5072401125735946,0.9857194165472647,0.03297874782109096,0.9857194165472647,0.5700498449442966,0.5700498449442966,0.8570148675150495,0.8570148675150495,0.6704405283500107,0.005267537903785407,0.005611161589704447,0.26163746466418414,7.78183,82.83155,22.392,22.392,13.201,62.779,25.1183,-137.85000000000002,0.5072401125735946,0.6664604900656353,0.005267537903785407,13.201,-166.341,0.0,22.392,81.7148,7.78183,62.779,189.447,68.2733,25.12750469429772,-102.8338915391218,62.58432229300529,67.55386588439383,51.05474404694732,42.38400432757809,791.2953236859657,2.041317240041878,28.535959933633634,0.26163746466418414,0.005267537903785407,0.6704405283500107,0.8570148675150495,0.9857194165472647,0.5700498449442966,0.3400121051880276,0.3332302450328177,0.03297874782109096,33.00007418444151,73.19291791789091,0.38452314807754184,0.08737529866826464,0.7896875055587701,1.4036498507353397,1.0075739786194904,0.9441705449739086,0.3609367801107622,0.4435116775133983,0.5642664301974369
1491475200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.83155,,,,,,,,,0.30903226818247165,0.25909096285319994,1.0,1.0,11.9,,24.0,,,,,189.447,21.9667,,,829.176,,22.392,1616.45,,11.6013,,-139.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491475800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.83155,,,,,,,,,0.2678753719365604,0.30903226818247165,1.0,1.0,17.0,,33.4,,,,,189.198,22.392,,,775.926,,22.803,1616.45,,11.9753,,-139.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491476400,1.0,62.6425,25.2467,429.984,77.5708,,,2.01133,0.05156318398475669,-2.75317,,,,,,,,,,,,,,,,,,,,,,41.7982,82.83155,53.4282,,,,,,95.7279728954387,0.20222012776206932,0.1688306050732536,0.2678753719365604,1.0,1.0,16.4,32.4,32.4,-170.2,1232.25,,,189.819,22.5975,22.6905,,738.713,716.059,23.1835,1560.44,1438.7933333333333,12.885,13.561333333333332,-139.3,-170.2,23.7223,0.8516798046713218,0.6664604900656353,0.26229203545801927,0.3645866586080669,0.9821849886538947,0.017264054551184262,0.9857194165472647,0.5505451905981994,0.5700498449442966,0.2176781953085552,0.8570148675150495,,0.0026772901972562085,0.005611161589704447,,6.39783,81.07796666666667,23.7223,,14.501,,,-148.63333333333333,0.3645866586080669,0.2966403906573565,0.0026772901972562085,14.501,,,23.7223,77.5708,6.39783,,189.675,66.3393,,-124.71861243784218,,66.92606281015898,50.57324249409072,42.17347949415942,449.1727830376821,1.8845176478442947,29.185957025796903,,0.0026772901972562085,,0.2176781953085552,0.9821849886538947,0.5505451905981994,0.26229203545801927,0.8516798046713218,0.017264054551184262,33.00007418444151,,,0.10362360134473798,,1.5189397385427466,1.2669360766800022,1.210037291206801,0.6082406871389452,0.9703879939760178,0.557452604283526
1491477000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8264,,,,,,,,,0.23059088185844592,0.1688306050732536,1.0,1.0,14.5,,29.0,,,,,189.675,22.99325,,,709.8444999999999,,23.51,1523.69,,12.982,,-147.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491477600,1.0,62.3343,25.5327,893.724,77.05,,,1.95917,0.04691707494384026,2.1255,,,,,,,,,,,,,,,,,,,,,,41.487,79.35735,52.5587,,,,,,111.6072268349179,0.17266316194383896,0.28276002355801777,0.23059088185844592,1.0,1.0,10.0,21.1,21.1,-147.8,1517.64,,,189.421,23.34675,23.397866666666665,,709.8444999999999,699.8779999999999,23.7223,1517.64,1458.505,13.201,13.848049999999999,-152.0,-147.8,23.9008,0.26325670212398,0.6314737186112165,0.9825609564390685,0.8280673819813181,0.9688273267128719,0.018599193105910565,0.9852732922144434,0.4435546028444687,0.5700456764213774,0.9533493615299947,0.9292657380262584,,0.0032575739878214012,0.005525255668224687,,7.799,80.070975,24.0793,24.0793,14.7082,,,-152.46666666666664,0.8280673819813181,0.52651340424796,0.0032575739878214012,14.7082,,,24.0793,77.05,7.799,,188.976,68.2672,,-103.11766948120311,,66.70730409884531,50.749979871763124,42.284750431040834,800.7761014633381,2.037963000802272,29.381968609564456,,0.0032575739878214012,,0.9533493615299947,0.9688273267128719,0.4435546028444687,0.9825609564390685,0.26325670212398,0.018599193105910565,33.00007418444151,,,0.342212726673071,,1.3008232769086638,0.8543129705849783,1.0289234537122192,0.5315930683119283,0.48572790291349643,0.7562670216425278
1491478200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7767,,,,,,,,,0.20007101990966172,0.28276002355801777,1.0,1.0,17.8,,36.1,,,,,188.976,23.61615,,,709.8444999999999,,24.0793,1517.64,,13.6258,,-152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491478800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7767,,,,,,,,,0.1351500476560473,0.20007101990966172,1.0,1.0,16.3,,34.5,,,,,189.198,23.9008,,,805.9565,,24.1532,1517.64,,13.9182,,-158.14999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491479400,1.0,61.511,25.8533,669.641,80.1537,,,1.84733,0.04227096590292383,-0.814833,,,,,,,,,,,,,,,,,,,,,,42.5375,78.7767,53.5468,,,,,,93.5120119845106,0.13319431635800225,0.31035330654313253,0.1351500476560473,1.0,1.0,13.2,26.5,26.5,-162.1,1447.45,,,189.272,24.11625,24.0563,,805.9565,664.4496666666666,24.2777,1447.45,1456.2940000000003,14.501,14.2071,-161.1,-162.1,24.3673,0.20337071969830312,0.5964869471567977,0.09294556774554319,0.6735738075235678,0.9803818558295799,0.017232118082421324,0.9848271678816222,0.6673941992629042,0.6187220221036004,0.9870553575199643,0.9702023595249796,,0.0027517309249134436,0.005439349746744927,,7.55783,79.12232499999999,24.3673,24.3673,15.6433,,,-160.0333333333333,0.6735738075235678,0.40674143939660623,0.0027517309249134436,15.6433,,,24.3673,80.1537,7.55783,,189.846,68.8342,,-115.38187075098853,,66.33063308297997,50.81480446626869,42.415022414086714,716.1015850144684,1.954281084308052,29.691774176931617,,0.0027517309249134436,,0.9870553575199643,0.9803818558295799,0.6673941992629042,0.09294556774554319,0.20337071969830312,0.017232118082421324,33.00007418444151,,,0.5929409363190737,,1.6152608537528688,0.44763236444269117,0.9328075867542055,0.7747093066164582,0.8523812234958914,0.2816467592486615
1491480000,1.0,62.719,25.8778,730.028,78.3445,25.852270432879777,62.04799401053295,2.121,0.037624856862007394,0.5095,1.324333,0.0,0.16029999999999944,0.0,0.15440000000000254,0.0,1.2079999999999984,0.0,-0.9643999999999977,0.0,0.32949999999999946,0.0,21.909999999999854,0.0,0.22639999999999816,-0.2171599999999998,0.0,0.0,25.8533,0.024499999999999744,0.0,42.6978,78.7758,53.7012,0.2736700000000001,0.0,-1.8092000000000041,0.0,,110.50412492860869,0.1628502575377997,0.3180352601797246,0.31035330654313253,1.0,1.0,11.6,22.6,22.6,-134.4,1469.36,27.69999999999999,0.0,189.846,24.215449999999997,24.346766666666667,,811.876,764.4643333333333,24.3673,1458.405,1458.4716666666666,14.6046,14.501383333333331,-153.95,-134.4,24.4805,0.8516349771717553,0.5615001757023789,0.9688903599399488,0.9723080090647287,0.9804427603987995,0.017028822641606826,0.984381043548801,0.6575413187918333,0.660004538909601,0.8270866572631359,0.9617758605274871,0.8331628056032759,0.00843305500906996,0.006316634944545825,0.4483195719995401,7.34067,78.27975,24.5937,24.5937,15.9728,61.511,25.8533,-148.09999999999997,0.9723080090647287,0.2967300456564894,0.00843305500906996,15.9728,60.38700000000006,0.0,24.5937,78.3445,7.34067,61.511,189.366,67.8698,25.852270432879777,-108.25202676602078,62.04799401053295,67.24056190158025,50.98177087246596,42.67114182340859,660.6341622737028,1.9927208046160974,29.740076799659633,0.4483195719995401,0.00843305500906996,0.8331628056032759,0.8270866572631359,0.9804427603987995,0.6575413187918333,0.9688903599399488,0.8516349771717553,0.017028822641606826,33.00007418444151,81.02726519223985,0.3181003145023196,0.5991182393315492,0.803317276690428,1.809533010310832,0.8604162245787103,0.9131975945592821,0.5212999527007901,0.5924973872525394,0.5687351939359253
1491480600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3445,,,,,,,,,0.3266353465164261,0.3180352601797246,1.0,1.0,18.2,,36.8,,,,,189.366,24.322499999999998,,,885.0765,,24.5858,1493.5,,14.72635,,-143.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491481200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3445,,,,,,,,,0.19905448011266927,0.3266353465164261,1.0,1.0,12.8,,25.3,,,,,190.124,24.47655,,,940.0295,,24.5937,1493.5,,14.8035,,-142.64999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491481800,1.0,62.1075,26.182,1107.92,80.4403,,,1.75633,0.017931623828547412,-1.33933,,,,,,,,,,,,,,,,,,,,,,43.0667,78.613,53.9863,,,,,,99.98432887369655,0.1453950454753529,0.16193298990451313,0.19905448011266927,1.0,1.0,8.6,17.7,17.7,-128.0,1601.68,,,189.907,24.58975,24.737066666666664,,940.0295,835.8629999999999,25.2327,1493.5,1453.6760000000002,15.0221,15.459100000000001,-142.64999999999998,-128.0,25.2502,0.027228477961245636,0.4666274218222831,0.5243257554800225,0.9757256581895086,0.9772009490746917,0.011019462834622396,0.9813138745263471,0.6083625394537293,0.6624677590273688,0.9834945858265561,0.9852749716732603,,0.008160716834881291,0.008296885921975625,,8.80367,78.997125,25.2502,25.2502,16.4702,,,-141.5,0.9757256581895086,0.05445695592249127,0.008160716834881291,16.4702,,,25.2502,80.4403,8.80367,,188.997,69.434,,-99.1629419963312,,67.32351619570066,51.68947103011752,43.229302056253644,1108.0936507555705,2.2667836729436646,30.2852235836492,,0.008160716834881291,,0.9834945858265561,0.9772009490746917,0.6083625394537293,0.5243257554800225,0.027228477961245636,0.011019462834622396,33.00007418444151,,,0.4101120239157857,,1.667674435735254,0.685457182810254,0.6619583316571727,0.4925115819986141,0.29723069613449304,0.6393758447190425
1491482400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7758,,,,,,,,,0.2201384734176924,0.16193298990451313,1.0,1.0,12.7,,25.6,,,,,188.997,24.9132,,,823.4704999999999,,25.2502,1493.625,,15.4125,,-142.64999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491483000,1.0,62.901,26.3912,999.611,79.669,,,1.77167,0.01759783918986584,-2.7725,,,,,,,,,,,,,,,,,,,,,,43.4127,79.669,54.3947,,,,,,98.2459173090672,0.1264922140264606,0.23228821785273399,0.2201384734176924,1.0,1.0,9.7,18.799999999999997,18.799999999999997,-149.3,1596.18,,,189.811,25.24145,25.084966666666663,,938.02,945.8530000000001,25.411,1520.99,1477.4266666666665,15.80805,15.677033333333334,-142.64999999999998,-149.3,25.3306,0.03745408278886001,0.4366844306094447,0.30422756987317284,0.9723080090647287,0.9730173488667199,0.012357052992482282,0.9808783174625733,0.5168081273195397,0.660004538909601,0.9497111224108505,0.9843847787499082,,0.003118732608603027,0.008228801378428458,,8.541,79.65187499999999,25.411,25.411,16.7667,,,-137.23333333333335,0.9723080090647287,0.07490816557772002,0.003118732608603027,16.7667,,,25.411,79.669,8.541,,189.691,69.257,,-101.94582647827195,,68.00140039118,52.46854416334747,44.00181386844979,1017.4580556415092,2.152682659141478,30.360022080424336,,0.003118732608603027,,0.9497111224108505,0.9730173488667199,0.5168081273195397,0.30422756987317284,0.03745408278886001,0.012357052992482282,33.00007418444151,,,0.08151590720856614,,1.6942596150405402,0.36926023216253456,0.3649483539655469,0.9476534348519219,0.4208187559855991,0.4675910682620592
1491483600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6958,,,,,,,,,0.24433633309410893,0.23228821785273399,1.0,1.0,14.0,,27.8,,,,,189.691,25.3306,,,987.7325000000001,,25.438,1545.355,,16.018050000000002,,-147.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491484200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6918,,,,,,,,,0.2532840773183629,0.24433633309410893,1.0,1.0,14.4,,30.1,,,,,190.076,25.424500000000002,,,987.7325000000001,,25.528,1547.4099999999999,,16.266750000000002,,-147.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491484800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.669,,,,,,,,,0.2641640879628933,0.2532840773183629,1.0,1.0,12.2,,24.0,,,,,188.955,25.482999999999997,,,886.4315,,25.8122,1547.4099999999999,,16.470599999999997,,-153.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491485400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.669,,,,,,,,,0.23546150310681513,0.2641640879628933,1.0,1.0,16.4,,33.099999999999994,,,,,190.158,25.670099999999998,,,886.4315,,25.9255,1547.4099999999999,,16.618850000000002,,-153.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491486000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6918,,,,,,,,,0.1650827724576481,0.23546150310681513,1.0,1.0,16.6,,33.0,,,,,189.843,25.868850000000002,,,983.8085000000001,,26.065,1547.4099999999999,,16.76895,,-153.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491486600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6958,,,,,,,,,0.07603179817854748,0.1650827724576481,1.0,1.0,20.3,,43.7,,,,,189.539,25.99525,,,983.8085000000001,,26.289,1579.6999999999998,,16.78085,,-157.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491487200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6958,,,,,,,,,0.16773675800530558,0.07603179817854748,1.0,1.0,28.0,,55.4,,,,,189.351,26.147100000000002,,,1060.9915,,26.289,1594.605,,16.96865,,-158.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491487800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9127,,,,,,,,,0.0573206017149293,0.16773675800530558,1.0,1.0,21.9,,43.8,,,,,189.375,26.2591,,,1261.35,,26.3633,1596.7649999999999,,17.20665,,-163.35000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491488400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9455,,,,,,,,,0.11399971575776358,0.0573206017149293,1.0,1.0,24.5,,49.1,,,,,189.62,26.3146,,,1392.685,,26.3402,1598.93,,17.33165,,-170.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491489000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0488,,,,,,,,,0.09977241474358342,0.11399971575776358,1.0,1.0,18.3,,37.900000000000006,,,,,190.313,26.35175,,,1392.685,,26.3637,1610.72,,17.55055,,-176.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491489600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6137,,,,,,,,,0.17696309730022575,0.09977241474358342,1.0,1.0,23.4,,45.7,,,,,190.182,26.363500000000002,,,1392.685,,26.4697,1614.46,,17.77215,,-180.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491490200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6137,,,,,,,,,0.1710714219159488,0.17696309730022575,1.0,1.0,21.5,,44.4,,,,,189.986,26.4167,,,1335.5,,26.936,1614.46,,17.86725,,-181.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491490800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6137,,,,,,,,,0.13727062779069757,0.1710714219159488,1.0,1.0,30.1,,58.5,,,,,190.166,26.677599999999998,,,1235.31,,26.936,1623.225,,18.014000000000003,,-181.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491491400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6137,,,,,,,,,0.18435381471833004,0.13727062779069757,1.0,1.0,26.0,,52.4,,,,,188.627,26.91075,,,1160.565,,27.2468,1623.225,,18.1774,,-181.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491492000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6137,,,,,,,,,0.05830982227655587,0.18435381471833004,1.0,1.0,18.6,,37.3,,,,,190.474,27.071649999999998,,,1160.565,,27.2073,1638.895,,18.2259,,-181.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491492600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.943,,,,,,,,,0.11134129463428839,0.05830982227655587,1.0,1.0,27.9,,56.9,,,,,189.266,27.071649999999998,,,1160.565,,27.2073,1653.76,,18.26465,,-180.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491493200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9753,,,,,,,,,0.10707435143287566,0.11134129463428839,1.0,1.0,16.8,,33.400000000000006,,,,,189.824,27.154899999999998,,,1300.6950000000002,,27.1025,1655.22,,18.417749999999998,,-184.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491493800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.4605,,,,,,,,,0.10899792178831384,0.10707435143287566,1.0,1.0,21.4,,43.4,,,,,189.317,27.154899999999998,,,1300.6950000000002,,27.1025,1653.76,,18.608249999999998,,-179.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491494400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5693,,,,,,,,,0.23959587437868207,0.10899792178831384,1.0,1.0,23.9,,48.2,,,,,190.046,27.22705,,,1268.75,,27.2538,1639.2350000000001,,18.688299999999998,,-179.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491495000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.113,,,,,,,,,0.08171591506331775,0.23959587437868207,1.0,1.0,23.7,,47.7,,,,,189.142,27.23055,,,1320.375,,27.6023,1639.2350000000001,,18.7135,,-184.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491495600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.113,,,,,,,,,0.1132556778417213,0.08171591506331775,1.0,1.0,28.7,,56.7,,,,,189.073,27.42805,,,1238.96,,27.6517,1640.6950000000002,,18.74625,,-184.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491496200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5693,,,,,,,,,0.09745933072386248,0.1132556778417213,1.0,1.0,17.2,,39.9,,,,,188.854,27.627000000000002,,,1238.96,,27.6585,1641.08,,18.76365,,-190.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491496800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8888,,,,,,,,,0.09107764819579788,0.09745933072386248,1.0,1.0,42.6,,84.4,,,,,190.559,27.627000000000002,,,1238.96,,27.6585,1656.855,,18.773400000000002,,-194.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491497400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.311,,,,,,,,,0.07649831292330729,0.09107764819579788,1.0,1.0,22.0,,43.8,,,,,189.722,27.627000000000002,,,1315.33,,27.2903,1661.47,,18.773400000000002,,-194.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491498000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.311,,,,,,,,,0.053436568906550144,0.07649831292330729,1.0,1.0,43.4,,84.0,,,,,189.403,27.4463,,,1400.485,,27.1518,1666.81,,18.773400000000002,,-208.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491498600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.311,,,,,,,,,0.03400332596228532,0.053436568906550144,1.0,1.0,25.4,,50.8,,,,,189.959,27.223399999999998,,,1441.9299999999998,,27.1518,1669.095,,18.773400000000002,,-225.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491499200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.311,,,,,,,,,0.04259801434415027,0.03400332596228532,1.0,1.0,27.0,,54.3,,,,,190.381,27.223399999999998,,,1487.26,,27.1565,1669.095,,18.773400000000002,,-221.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491499800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4487,,,,,,,,,0.046064931794323256,0.04259801434415027,1.0,1.0,20.3,,41.3,,,,,189.832,27.20925,,,1513.725,,27.262,1671.76,,18.7393,,-221.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491500400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0948,,,,,,,,,0.05841556670822008,0.046064931794323256,1.0,1.0,35.1,,68.0,,,,,190.496,27.15415,,,1539.4,,27.262,1673.63,,18.73415,,-221.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491501000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.7967,,,,,,,,,0.08116790616022078,0.05841556670822008,1.0,1.0,40.4,,79.1,,,,,190.411,27.1386,,,1613.795,,26.9397,1675.76,,18.5959,,-228.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491501600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2138,,,,,,,,,0.06276053512636955,0.08116790616022078,1.0,1.0,32.1,,57.8,,,,,190.091,27.1359,,,1555.04,,26.9397,1678.06,,18.45555,,-223.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491502200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6717,,,,,,,,,0.20204762902647472,0.06276053512636955,1.0,1.0,18.5,,36.2,,,,,188.767,27.188650000000003,,,1555.04,,27.1153,1678.06,,18.2905,,-215.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491502800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6717,,,,,,,,,0.05905346632242919,0.20204762902647472,1.0,1.0,26.3,,52.6,,,,,189.817,27.188650000000003,,,1555.04,,27.6058,1678.06,,18.161250000000003,,-204.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491503400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.6717,,,,,,,,,0.24947246991902364,0.05905346632242919,1.0,1.0,23.4,,48.599999999999994,,,,,190.309,27.36055,,,1418.895,,27.6605,1678.06,,18.0503,,-210.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
