DATETIME,IND1,IND10,IND12,IND13,IND17206,IND17260,IND17261,IND2,IND2006,IND228,IND230,IND263,IND265,IND266,IND268,IND269,IND270,IND271,IND273,IND274,IND276,IND277,IND279,IND280,IND282,IND2822,IND2823,IND283,IND284,IND285,IND286,IND3,IND323,IND4,IND447,IND448,IND4712,IND4713,IND4718,IND4735,IND4832,IND4833,IND4834,IND4835,IND4836,IND4850,IND4851,IND4941,IND4944,IND5,IND5023,IND5024,IND5088,IND5105,IND5106,IND5113,IND5114,IND5115,IND5117,IND5118,IND5125,IND5126,IND5129,IND5130,IND5131,IND5165,IND5166,IND5167,IND5168,IND5169,IND5198,IND5208,IND5209,IND5210,IND5211,IND5212,IND5216,IND5217,IND5218,IND5220,IND5261,IND5265,IND5271,IND5275,IND5278,IND5310,IND5312,IND5315,IND5528,IND5532,IND5535,IND6,IND672,IND673,IND7,IND700,IND8,IND87,IND89,IND9,MOD100038,MOD100039,MOD100040,MOD3,MOD4,MOD5,MOD6,MOD7,MOD8,RES100038,RES100039,RES100040,RES3,RES4,RES5,RES6,RES7,RES8,SYM1994,UNC100038,UNC100039,UNC100040,UNC3,UNC4,UNC5,UNC6,UNC7,UNC8
1491544200,1.0,64.0952,24.0995,1888.34,91.9768,24.259860671761068,63.24022604910551,2.21183,0.08405217852537616,1.69683,6.09333,0.0,-0.2779999999999987,0.0,0.04800000000000182,0.0,0.18970000000000198,0.0,0.06260000000000332,0.0,0.267100000000001,0.0,8.779999999999973,0.0,-0.43620000000000303,1.141,0.0,0.0,24.2233,-0.12379999999999924,0.0,41.4915,90.4995,56.2565,0.5534999999999999,0.0,-2.179699999999997,0.0,8.861499999999998,101.24904218567539,0.043314083786674104,0.05190560610833558,0.059901886899674336,1.0,1.0,10.3,25.200000000000003,25.200000000000003,-162.6,1682.06,-52.69999999999999,0.0,189.144,19.55585,19.602383333333332,1836.31,1776.2133333333334,19.546,1679.91,1630.0488888888888,10.094100000000001,10.092566666666666,-136.25,-162.6,19.4996,0.002915013618936705,0.2633544573043559,0.7696653596428379,0.6995955956544806,0.9845271685193049,0.0435051395050218,0.9840139190015891,0.6140980558399874,0.678814595253626,0.9733926112128916,0.9805524223876265,0.9499882576462277,0.00140391228559771,0.012426603788674585,0.5883845861862592,10.7535,89.96627142857142,19.2583,19.2583,10.3968,63.9055,24.2233,-140.16666666666666,0.6995955956544806,0.00583002723787341,0.00140391228559771,10.3968,530.01,0.0,19.2583,91.9768,10.7535,63.9055,189.228,70.6063,24.259860671761068,-105.79323520121858,63.24022604910551,69.06083484480271,53.02259409983324,41.61352875969181,1865.0448036210266,3.5487193280129024,27.539741596555338,0.1910928906614798,0.00140391228559771,0.9048364537727207,0.9733926112128916,0.9845271685193049,0.6140980558399874,0.7696653596428379,0.002915013618936705,0.0435051395050218,,0.6493657646763541,0.839937662158505,1.2363090089307864,1.8284025644673885,1.0663989015576165,0.22050655933471836,0.7271038281435339,0.34011491090282325,0.5486430582421546
1491544800,1.0,65.0298,24.0693,1959.55,93.7317,24.299615821355157,63.38526217255237,4.22667,0.08178575379766387,4.95517,3.2583399999999996,0.0,-0.36820000000000164,0.0,-0.22620000000000573,0.0,0.934599999999989,0.0,0.4539999999999935,0.0,0.3968999999999987,0.0,-2.0499999999999545,0.0,-0.30579999999999785,0.6342999999999996,0.0,0.0,24.0995,-0.03020000000000067,0.0,41.1233,91.9768,56.0303,2.0148400000000004,0.0,1.7549000000000063,0.0,8.158800000000001,99.44319564171995,0.054238746728955546,0.04355550251929398,0.05190560610833558,1.0,1.0,14.1,23.299999999999997,23.299999999999997,-167.3,1680.01,-4.700000000000017,0.0,189.228,19.517899999999997,19.4178,1880.56,1814.27,19.2583,1680.2,1635.045,10.094100000000001,10.162680000000002,-164.95,-167.3,19.301766666666666,0.027073637685710583,0.2594098533833396,0.3279810009170035,0.6645607136603019,0.9836617927181429,0.03690782561851713,0.9838781366684334,0.5230590264331001,0.6738141695687909,,,0.9964370867255863,8.424434616572117E-4,0.012067647241639702,0.4694759445372878,11.3878,90.43695,18.9525,18.9525,10.7937,64.0952,24.0995,-150.98333333333335,0.6645607136603019,0.054147275371421166,8.424434616572117E-4,10.7937,71.21000000000004,0.0,18.9525,93.7317,11.3878,64.0952,190.119,71.0603,24.299615821355157,-102.33699621819022,63.38526217255237,69.76122073273855,53.08600406508924,41.65465408690676,1970.5219521102147,4.990862755186701,27.599174677880796,0.12480281164581956,8.424434616572117E-4,0.9981120398342989,0.9655766004310078,0.9836617927181429,0.5230590264331001,0.3279810009170035,0.027073637685710583,0.03690782561851713,,1.486662989321653,0.3128860475793074,1.2007824858131124,2.720545963999096,1.099690504365659,0.6673302492058014,0.6243483890300113,1.0269651751369515,0.32348167940993283
1491545400,1.0,64.9207,24.104,1660.77,92.0818,24.074600567554167,63.98812846694111,1.55383,0.06815305503648925,7.98867,3.0335,0.0,-0.12400000000000233,0.0,-0.030299999999996885,0.0,-0.10909999999999798,0.0,0.0952000000000055,0.0,-0.20849999999999902,0.0,-0.37999999999988177,0.0,0.4606999999999992,-1.2278000000000002,0.0,0.0,24.0693,0.03470000000000084,0.0,40.9993,92.0818,56.0,-2.6728400000000003,0.0,-1.6499000000000024,0.0,8.828,99.38518063809558,0.038644488188976374,0.027550146149275867,0.04355550251929398,1.0,1.0,3.5,6.7,6.7,-85.9,1679.63,81.4,0.0,190.119,19.4515,19.39238333333333,1836.31,1756.6016666666665,19.2583,1680.2,1656.1450000000002,10.1665,10.227450000000001,-136.25,-85.9,19.208,0.004685839747647257,0.12341073951879414,0.3747978413743013,0.6645607136603019,0.9808120993916837,0.03848249418164235,0.9838781366684334,0.5224767819382262,0.6738141695687909,,,0.981348320786886,0.022310313254914133,0.014271082228383214,0.5102887781252327,10.16,92.24215,19.4132,19.4132,10.5852,65.0298,24.0693,-136.73333333333332,0.6645607136603019,0.009371679495294515,0.022310313254914133,10.5852,-298.78,0.0,19.4132,92.0818,10.16,65.0298,189.263,71.1555,24.074600567554167,-69.01864473778846,63.98812846694111,69.68642423346414,53.54454555633598,41.53319755777005,1671.0439014520502,2.6342816781732727,27.579541187539377,0.5238930559878809,0.022310313254914133,0.9360820229707851,0.9722523573777154,0.9808120993916837,0.5224767819382262,0.3747978413743013,0.004685839747647257,0.03848249418164235,,0.7115679880097816,0.33209620368860493,1.8172828733197126,2.5013333284428763,0.6702296465386994,0.4602114064354544,0.3322863926683233,0.33860777268131936,0.6195229048590797
1491546000,1.0,64.6518,23.9083,1574.74,89.5217,24.10651927437412,63.83237830281038,1.48867,0.057832941287372444,5.32067,-2.668,0.0,-0.0035999999999987153,0.0,-0.08169999999999789,0.0,-0.26890000000000214,0.0,-0.06669999999999732,0.0,-0.06540000000000035,0.0,0.7399999999997817,0.0,0.22409999999999997,-0.1274999999999995,0.0,0.0,24.104,-0.19569999999999865,0.0,40.9957,92.0818,55.9183,-0.0651600000000001,0.0,-2.5601000000000056,0.0,9.1175,97.7692717961844,0.0293559930226763,0.025012151568502523,0.027550146149275867,1.0,1.0,2.6,5.300000000000001,5.300000000000001,-82.5,1680.37,3.4000000000000057,0.0,189.263,19.479599999999998,19.416966666666664,1730.3049999999998,1706.9283333333333,19.4132,1680.38,1680.218,10.2644,10.32458,-136.25,-82.5,19.334333333333333,0.008017822077976543,0.06209247286354181,0.15321256899592522,0.6645607136603019,0.9813594483146053,0.03349081279074391,0.9838781366684334,0.5508323122264368,0.6738141695687909,0.97921643886941,0.9806446151442119,0.981348320786886,0.024876226062845175,0.018815662012703384,0.5102887781252327,10.0325,91.93987777777775,19.6373,19.6373,10.5198,64.9207,24.104,-132.45,0.6645607136603019,0.016035644155953085,0.024876226062845175,10.5198,-86.02999999999997,0.0,19.6373,89.5217,10.0325,64.9207,188.783,71.0888,24.10651927437412,-66.42818423151385,63.83237830281038,69.47772875267432,53.37299671119064,41.34330548485984,1610.6696624301305,2.446141734445227,27.592852921244287,0.14820989220904263,0.024876226062845175,0.8990270855066086,0.97921643886941,0.9813594483146053,0.5508323122264368,0.15321256899592522,0.008017822077976543,0.03349081279074391,,0.7182369868810925,0.18477289985707304,1.499964336853869,1.9970749627645084,0.641609682605344,0.3508161723216331,0.5536355741206117,0.48070487860545213,0.9180038932295164
1491546600,1.0,64.0248,23.6565,1279.66,85.9372,23.94576201526632,63.581143267419684,1.6725,0.05565582270805154,5.6385,0.31782999999999983,0.0,-0.00549999999999784,0.0,-0.28580000000000183,0.0,-0.6269999999999953,0.0,-0.3383000000000038,0.0,-0.31479999999999997,0.0,-3.979999999999791,0.0,0.5785000000000018,-0.8905000000000012,0.0,0.0,23.9083,-0.25179999999999936,0.0,40.9902,92.0818,55.6325,0.18383000000000016,0.0,-3.5844999999999914,0.0,10.010800000000001,103.92694590736451,0.07266003062787137,0.04766722828399718,0.025012151568502523,1.0,1.0,6.2,13.5,13.5,-99.8,1676.39,-17.299999999999997,0.0,188.783,19.52525,19.528599999999997,1617.755,1620.2316666666666,19.6373,1680.38,1679.8700000000001,10.26525,10.313709090909091,-104.85,-99.8,19.755433333333333,0.3468875298259684,0.07413309764292937,0.8719313170135452,0.7696653596428379,0.9775558908777104,0.02885010350662015,0.9836617927181429,0.6113061160608388,0.668813743883956,0.984083690538986,0.9809211934139679,0.9662595548481857,0.017462557976823074,0.0176507782652998,0.49668450026258437,9.142,92.14365555555554,20.2158,20.2158,10.205,64.6518,23.9083,-117.99999999999997,0.7696653596428379,0.6937750596519368,0.017462557976823074,10.205,-295.0799999999999,0.0,20.2158,85.9372,9.142,64.6518,189.048,70.7505,23.94576201526632,-81.89134732903113,63.581143267419684,68.98865537725791,53.44754638972284,41.13505872576002,1231.3072310819443,1.7082215814660993,27.445748631448154,0.07899972867913689,0.017462557976823074,0.7231934564205786,0.984083690538986,0.9775558908777104,0.6113061160608388,0.8719313170135452,0.3468875298259684,0.02885010350662015,,0.5853805836623446,0.3430207574456487,0.6933446684693713,1.0174213927564995,0.3731984259019949,0.40094494947015075,0.5281075689656705,0.32233902975514767,0.21482457099009777
1491547200,1.0,63.2657,23.3783,1278.1,82.3098,23.716770147261347,63.20066534064367,1.64783,0.05320312961053672,1.114,-4.5245,0.0,0.07860000000000156,0.0,-0.4399999999999977,0.0,-0.7590999999999966,0.0,-0.45770000000000266,0.0,0.01869999999999905,0.0,1.240000000000009,0.0,0.561399999999999,0.14317000000000135,0.0,0.0,23.6565,-0.2782000000000018,0.0,41.0688,92.0818,55.1925,-0.024670000000000192,0.0,-3.6274000000000086,0.0,10.553500000000001,98.98014856218268,0.07065126432795521,0.026629666670158116,0.04766722828399718,1.0,1.0,4.6,8.6,8.6,-103.3,1677.63,-3.5,0.0,189.048,19.52525,19.709049999999998,1617.755,1606.86,20.2158,1680.19,1679.3445454545458,10.2746,10.339742727272728,-101.55,-103.3,20.210099999999997,0.16512646070251605,0.2712436651463884,0.34040542397426804,0.7696653596428379,0.9744577553644176,0.022894552730974085,0.9836617927181429,0.629657198651165,0.668813743883956,0.9836560282566077,0.9836560282566077,0.9511707889094854,0.011095213467881816,0.017462557976823074,0.4830802223999361,9.28517,91.23368888888889,20.7772,20.7772,10.2237,64.0248,23.6565,-116.89999999999999,0.7696653596428379,0.3302529214050321,0.011095213467881816,10.2237,-1.5600000000001728,0.0,20.7772,82.3098,9.28517,64.0248,189.355,70.2928,23.716770147261347,-72.30205712625059,63.20066534064367,68.49844670100902,53.232067668258054,41.16337398616359,1291.2690257249453,1.778544376133858,27.443348820867662,0.06006994405204363,0.011095213467881816,0.5386602275766896,0.9836560282566077,0.9744577553644176,0.629657198651165,0.34040542397426804,0.16512646070251605,0.022894552730974085,,0.4865154026732695,0.6693045843818978,0.6397696541406046,0.7199877647723564,0.30677944180140526,0.24820031900477174,0.3814816786837427,0.4668724575700088,0.2824914149184366
1491547800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9768,,,,,,,,,0.15916074140893613,0.026629666670158116,1.0,1.0,7.4,,14.8,,,,,189.355,19.92655,,1427.2,,20.7772,1679.8200000000002,,10.2746,,-101.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491548400,1.0,61.5598,23.0037,479.632,75.15,,,1.894,0.05234930977615238,-1.17017,,,,,,,,,,,,,,,,,,,,,,40.7493,89.5217,53.6623,,,,,11.45763,90.71968733119172,0.15375698317795347,0.2928149609769867,0.15916074140893613,1.0,1.0,11.8,24.200000000000003,24.200000000000003,-142.5,1306.56,,,188.617,20.4965,20.22726,1278.88,1254.5804,20.9517,1679.8200000000002,1645.447272727273,10.2746,10.288094545454546,-101.55,-142.5,20.935000000000002,0.3457195219213702,0.3302529214050321,0.061993238703794154,0.4500946451548318,0.9691130309642332,0.020030509584562494,0.9836617927181429,0.651015471987413,0.668813743883956,0.6672520559161207,0.9836560282566077,,0.004916674288288145,0.017462557976823074,,6.72867,88.10818750000001,21.0928,21.0928,9.63517,,,-102.80000000000001,0.4500946451548318,0.6914390438427404,0.004916674288288145,9.63517,,,21.0928,75.15,6.72867,,189.2,67.578,,-103.23486975604754,,67.28220096168602,51.93496731478092,40.78381416604134,528.6967075283233,1.930014849685041,27.21309111053354,,0.004916674288288145,,0.6672520559161207,0.9691130309642332,0.651015471987413,0.061993238703794154,0.3457195219213702,0.020030509584562494,,,0.8480745219268644,,1.044194122105077,1.1191148304439111,1.0172231558956972,0.5941634822611779,0.5831789719892729,0.9390095510177893
1491549000,1.0,61.6855,22.913,331.093,71.836,23.117777224292016,62.19444027603861,1.981,0.05234930977615238,3.46333,4.6335,0.0,-0.4105999999999952,0.0,-1.0976,0.0,0.12569999999999482,0.0,-2.6400000000000006,0.0,-0.15549999999999997,0.0,-130.8699999999999,0.0,-0.5448000000000022,-0.7483399999999998,0.0,0.0,23.0037,-0.09069999999999823,0.0,40.3387,85.9372,52.5647,0.08700000000000019,0.0,-3.314000000000007,0.0,11.068329999999998,91.60026071522299,0.09748007216993042,0.287938545580607,0.2928149609769867,1.0,1.0,10.9,22.5,22.5,-141.6,1175.69,0.9000000000000057,0.0,189.2,20.662599999999998,20.454220000000003,1140.2649999999999,988.645,20.9517,1678.63,1599.5136363636366,10.21435,10.18690090909091,-110.55,-141.6,20.8204,0.4850070625279499,0.6914390438427404,0.12564022313006332,0.4500946451548318,0.9732889593410173,0.015689735350263162,0.9836617927181429,0.3004363634962455,0.651015471987413,0.015681091446133482,0.9836560282566077,0.9348994917075275,0.004484689373850292,0.017462557976823074,0.4830802223999361,5.98033,85.31812500000001,20.548,,9.47967,61.5598,23.0037,-113.94000000000001,0.4500946451548318,0.9700141250558998,0.004484689373850292,9.47967,-148.539,0.0,20.548,71.836,5.98033,61.5598,188.95,64.938,23.117777224292016,-99.70854276962109,62.19444027603861,67.07266011510171,50.58426162995936,41.65767623228209,361.45421139066246,1.9798575155957314,27.338519789601236,0.17086740532734038,0.004484689373850292,0.24864920670174326,0.015681091446133482,0.9732889593410173,0.3004363634962455,0.12564022313006332,0.4850070625279499,0.015689735350263162,,0.5166565584531367,0.823732837214286,0.8725464156329107,0.8448789919813189,0.9899447995984426,0.9964297259195698,0.5168463466182602,0.6380445724873985,0.7092085731018823
1491549600,1.0,61.261,22.9665,145.578,69.6088,23.101793652213953,,2.86167,0.0435051395050218,-1.16217,-4.6255,0.0,-0.48220000000000596,0.0,-1.2580000000000027,0.0,-0.42449999999999477,0.0,-1.3697000000000017,0.0,0.11999999999999922,0.0,-118.01999999999998,0.0,1.0043000000000006,-1.4071600000000002,0.0,0.0,22.913,0.05349999999999966,0.0,39.8565,82.3098,51.3067,0.8806700000000001,0.0,-2.2271999999999963,0.0,11.95263,96.21353644942256,0.17079531266058334,0.056614340443965544,0.287938545580607,1.0,1.0,12.6,27.299999999999997,27.299999999999997,-130.5,1057.67,11.099999999999994,0.0,188.95,20.864449999999998,20.837220000000002,741.031,702.8126000000001,21.0928,1677.0100000000002,1542.8063636363638,10.21435,10.172173636363636,-124.15,-130.5,21.064366666666665,0.6631092690242164,0.6914390438427404,0.4264693221726868,0.4264693221726868,0.9701904680212597,0.015144046037011128,0.9836617927181429,0.12683429708519725,0.651015471987413,,,,0.010675318218497203,0.017462557976823074,0.44307076121640704,4.57317,82.522125,,,9.59967,,22.913,-123.53999999999999,0.4264693221726868,0.6737814619515672,0.010675318218497203,9.59967,-185.51500000000001,0.0,21.5523,69.6088,4.57317,61.6855,189.359,63.5683,23.101793652213953,-109.38165876345346,,,49.37952112530715,42.037746755315524,151.30719166167154,2.8025299348713286,27.447508175514294,0.26586333896487785,0.010675318218497203,,,0.9701904680212597,0.12683429708519725,0.4264693221726868,0.6631092690242164,0.015144046037011128,,0.7716237251124531,0.5231088932847352,,,0.7034125004531705,0.6989025449191337,0.6713022427565991,0.5702761704421702,0.6750189639414476
1491550200,1.0,60.6198,23.094,137.974,69.1858,23.161448406066256,,2.9425,0.03848249418164235,-3.36467,-2.2024999999999997,0.0,-0.4422999999999959,0.0,-1.0465000000000018,0.0,-0.6412000000000049,0.0,-0.9487999999999985,0.0,-0.05667000000000044,0.0,-6.670000000000073,0.0,0.5539000000000023,-0.07699999999999996,0.0,0.0,22.9665,0.12750000000000128,0.0,39.4142,79.8748,50.2602,0.08082999999999974,0.0,-0.4230000000000018,0.0,12.563200000000002,100.40754808138396,0.12655482332740975,0.0087699695581166,0.056614340443965544,1.0,1.0,8.7,17.299999999999997,17.299999999999997,-111.2,1051.0,19.299999999999997,0.0,189.359,21.02225,21.2153,405.3625,474.47540000000004,21.5523,1674.835,1485.4809090909093,10.167349999999999,10.101037272727272,-124.15,-111.2,21.402166666666666,0.7661505638097846,0.6914390438427404,0.5573697179308454,0.5573697179308454,0.9685245259125693,0.017011090136047628,0.9836617927181429,0.27800747209602156,0.629657198651165,,,,0.012882884599392328,0.017462557976823074,0.3962817095760822,4.49617,79.45388750000001,,,9.543,,22.9665,-125.82000000000001,0.5573697179308454,0.46769887238043073,0.012882884599392328,9.543,-7.604000000000013,0.0,22.1062,69.1858,4.49617,61.261,188.606,62.6195,23.161448406066256,-89.14209795304146,,,48.35846310611568,40.89445360135623,137.41397199358664,2.8517048078663265,27.439792471176997,0.37188363125568036,0.012882884599392328,,,0.9685245259125693,0.27800747209602156,0.5573697179308454,0.7661505638097846,0.017011090136047628,,0.4972936462856849,0.23572415849639622,,,1.3619770590689675,1.3125771513246987,0.42472195279017266,0.4447478490461312,0.9612344983547243
1491550800,1.0,60.4075,23.2118,194.269,69.1222,23.262593950151903,,2.66717,0.03690782561851713,-3.558,-0.19333,0.0,-0.36420000000000385,0.0,-0.7789000000000001,0.0,-0.21229999999999905,0.0,-0.3511999999999986,0.0,0.35617000000000054,0.0,37.38000000000011,0.0,-0.29040000000000177,0.43782999999999994,0.0,0.0,23.094,0.11779999999999902,0.0,39.05,75.15,49.4813,-0.27532999999999985,0.0,-0.06359999999999388,0.0,11.91663,96.75963502118204,0.18785954600729632,0.09034208396782335,0.0087699695581166,1.0,1.0,13.4,25.8,25.8,-133.3,1088.38,-22.10000000000001,0.0,188.606,21.32255,21.42302,262.68100000000004,257.7092,21.8158,1657.5900000000001,1432.308181818182,10.12125,10.080079999999999,-131.9,-133.3,21.824766666666665,0.7730873211285659,0.6914390438427404,0.413000397404551,0.5573697179308454,0.9732431001317863,0.0168310560222439,0.9813594483146053,0.5404828882194043,0.6140980558399874,,,,0.008378139716798176,0.017462557976823074,0.37402737045409573,4.934,76.58393749999999,,,9.89917,,23.094,-131.82000000000002,0.5573697179308454,0.45382535774286814,0.008378139716798176,9.89917,56.295000000000016,0.0,21.8158,69.1222,4.934,60.6198,189.484,62.2683,23.262593950151903,-106.60773740632919,,,47.35376608869073,39.34052311109007,200.7748375213195,2.573939000249131,27.482868083796113,0.3804585880493418,0.008378139716798176,,,0.9732431001317863,0.5404828882194043,0.413000397404551,0.7730873211285659,0.0168310560222439,,0.5369516733849008,1.0124666821237118,,,1.3887706966659412,1.520750652583724,0.5700317259176289,0.9320966546579079,0.6694410673170069
1491551400,1.0,60.4663,23.4777,315.699,69.2875,23.328757685505717,60.32144602339714,2.10117,0.03349081279074391,-3.59617,-0.03817000000000004,0.0,-0.45250000000000057,0.0,-0.6240999999999985,0.0,0.058799999999997965,0.0,0.5764999999999958,0.0,0.38053000000000026,0.0,74.75999999999999,0.0,-0.8384999999999998,0.8963299999999998,0.0,0.0,23.2118,0.26589999999999847,0.0,38.5975,71.836,48.8572,-0.5659999999999998,0.0,0.1652999999999878,0.0,10.6976,92.28989883734887,0.15350657681469146,0.26566039728986995,0.09034208396782335,1.0,1.0,10.4,20.6,20.6,-140.6,1163.14,-7.299999999999983,0.0,189.484,21.32255,21.348733333333332,254.984,267.37416666666667,21.8158,1472.675,1385.1336363636365,10.12125,10.069434545454545,-136.95,-140.6,21.6331,0.6367485647456,0.6937750596519368,0.15000073609795678,0.4264693221726868,0.9761810696762456,0.02636275059781439,0.9808120993916837,0.5369267634115659,0.6113061160608388,0.46920818955174054,0.9837629438272023,0.9360820229707851,0.0036593759879605795,0.017462557976823074,0.41631720503397657,5.83033,74.05466249999999,20.9773,,10.2797,60.4075,23.2118,-133.28333333333333,0.4264693221726868,0.7265028705087999,0.0036593759879605795,10.2797,121.43,0.0,20.9773,69.2875,5.83033,60.4075,189.233,62.8448,23.328757685505717,-96.40621318294495,60.32144602339714,62.93220001563252,46.50253900452141,38.921648874246046,342.0731889157078,2.0523328513955468,27.489105302148477,0.7598603639474106,0.0036593759879605795,0.6579032274601894,0.46920818955174054,0.9761810696762456,0.5369267634115659,0.15000073609795678,0.6367485647456,0.02636275059781439,,0.6362030419743335,0.16143416036150995,1.4637348232343375,0.8698561195117398,0.8899986775900663,1.7689513001453663,0.5225719858945443,1.1642261751158007,0.5276082533781664
1491552000,1.0,60.293,23.635,291.477,69.3373,23.588032313384165,60.41103577725894,2.19917,0.02885010350662015,-2.26467,1.3314999999999997,0.0,-0.36419999999999675,0.0,-0.4151999999999987,0.0,-0.17329999999999757,0.0,-0.2605999999999966,0.0,0.20780000000000065,0.0,-38.37000000000012,0.0,0.10970000000000013,-0.29666000000000015,0.0,0.0,23.4777,0.15730000000000288,0.0,38.2333,69.6088,48.442,0.09799999999999986,0.0,0.04980000000000473,0.0,10.599499999999999,103.68128639199028,0.09451702034996666,0.2666800940210815,0.26566039728986995,1.0,1.0,11.8,24.200000000000003,24.200000000000003,-146.2,1124.77,-5.599999999999994,0.0,189.233,21.31965,21.347766666666665,242.873,236.01500000000001,21.087,1241.125,1334.6572727272728,10.12125,10.041598181818182,-136.95,-146.2,21.293366666666664,0.6602871821053344,0.6937750596519368,0.7388220472796491,0.5573697179308454,0.9767608093800222,0.02865311621725433,0.9775558908777104,0.5364952690343073,0.6113061160608388,0.36391535103294753,0.9836560282566077,0.8990270855066086,0.004246009351446124,0.017462557976823074,0.5381804436693309,5.53367,71.979675,21.087,,10.4875,60.4663,23.4777,-133.9,0.5573697179308454,0.6794256357893311,0.004246009351446124,10.4875,-24.222000000000037,0.0,21.087,69.3373,5.53367,60.4663,189.612,62.5842,23.588032313384165,-103.86991841084102,60.41103577725894,62.81822530632491,45.72777105673816,38.53902939806376,281.12787769434686,2.1448442716278837,27.481461551308662,0.581042606713681,0.004246009351446124,0.49376485160202715,0.36391535103294753,0.9767608093800222,0.5364952690343073,0.7388220472796491,0.6602871821053344,0.02865311621725433,,0.6173353977070861,0.7447687357631729,1.6645044665069473,1.170242376369426,1.2699657312461996,1.599808109753084,0.5001438303050123,0.41344436317285826,0.44520111490683695
1491552600,1.0,60.5765,23.7827,328.119,69.4732,23.72529249250037,60.299571453628495,2.10317,0.02885010350662015,3.29917,5.563840000000001,0.0,-0.2798000000000016,0.0,-0.23629999999999995,0.0,0.28350000000000364,0.0,0.33509999999999707,0.0,0.1454999999999984,0.0,40.87000000000012,0.0,-0.3608000000000011,0.2661600000000002,0.0,0.0,23.635,0.14769999999999683,0.0,37.9535,69.4732,48.2057,-0.09600000000000009,0.0,0.13590000000000657,0.0,10.0932,102.21383320716905,0.06748732290429202,0.3109339806813975,0.2666800940210815,1.0,1.0,8.0,16.4,16.4,-137.4,1165.64,8.799999999999983,0.0,189.612,21.31965,21.377466666666663,242.873,235.51933333333332,20.9773,1170.665,1287.930909090909,10.12125,10.045943636363635,-135.35000000000002,-137.4,20.930166666666665,0.49221704409714057,0.7265028705087999,0.6894448921061805,0.6894448921061805,0.9791225646684165,0.03415701545025132,0.9775558908777104,0.5336872656758717,0.6113061160608388,0.386734658935207,0.9825461309098082,0.7267393960197943,0.0030490191663962705,0.012882884599392328,0.5839287866985354,5.79983,70.3751,20.7262,,10.633,60.293,23.635,-133.2,0.6894448921061805,0.9844340881942811,0.0030490191663962705,10.633,36.64200000000005,0.0,20.7262,69.4732,5.79983,60.293,189.512,62.9193,23.72529249250037,-88.12781884736353,60.299571453628495,63.13261995269378,45.13515026027793,38.310737131161375,321.0123226031078,2.0914219293567378,27.47839814402366,0.5925873266530988,0.0030490191663962705,0.7267393960197943,0.386734658935207,0.9791225646684165,0.5336872656758717,0.6894448921061805,0.49221704409714057,0.03415701545025132,,0.33426419471562235,0.8697061974045317,1.727579469205766,1.2151405037612426,0.9854604401838367,1.0850213181953505,0.5894723396305398,1.2801907131228896,0.5082713491603944
1491553200,1.0,60.2947,23.87,187.095,69.351,23.909834421620992,,2.59783,0.02885010350662015,3.59617,0.2969999999999997,0.0,-0.14280000000000115,0.0,-0.20640000000000214,0.0,-0.28180000000000405,0.0,-0.4613000000000014,0.0,0.44570000000000043,0.0,-103.7800000000002,0.0,1.2373000000000012,-0.9326600000000003,0.0,0.0,23.7827,0.0873000000000026,0.0,37.8107,69.351,47.9993,0.4946600000000001,0.0,-0.12220000000000653,0.0,10.8848,101.76088141740735,0.12555283665867434,0.05547054412267458,0.3109339806813975,1.0,1.0,10.4,20.9,20.9,-119.7,1061.86,17.700000000000003,0.0,189.512,21.4514,21.445999999999998,242.873,242.4388333333333,21.087,1164.39,1231.7027272727273,10.12125,10.096752727272726,-135.35000000000002,-119.7,21.258899999999997,0.7352469681020807,0.7265028705087999,0.6180081197098484,0.6894448921061805,0.9769768883863635,0.03449340238857627,0.9769768883863635,0.5064169421222805,0.6113061160608388,,,,0.011576569899556683,0.011576569899556683,0.5839287866985354,4.86717,70.26131111111111,,,11.0787,,23.7827,-131.4,0.6894448921061805,0.5295060637958386,0.011576569899556683,11.0787,-141.02400000000003,0.0,21.9635,69.351,4.86717,60.5765,189.383,62.458,23.909834421620992,-97.75304913445825,,,45.13989873472768,38.335700598891265,183.85748766519163,2.5160769787594144,27.486804897781894,0.3867935317120563,0.011576569899556683,,,0.9769768883863635,0.5064169421222805,0.6180081197098484,0.7352469681020807,0.03449340238857627,,0.9131576857289773,0.3350675304128852,,,0.9092326370944445,1.0546177234791447,0.6380640322628582,0.41756115269466565,0.7253520068598068
1491553800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3373,,,,,,,,,0.004905600597873042,0.05547054412267458,1.0,1.0,9.7,,20.299999999999997,,,,,189.383,21.4514,,242.873,,21.9635,1143.955,,10.1306,,-135.35000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491554400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3124,,,,,,,,,-0.005800924638593296,,,,3.3,,6.9,,,,,,21.087,,291.477,,22.94765,1124.77,,10.0375,,-137.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
