unixtime,IND1,MOD6,RES6
1489942800,,,
1489948800,,,
1489954800,,,
1489960800,,,
1489966800,,,
1489972800,,,
1489978800,,,
1489984800,,,
1489990800,,,
1489996800,,,
1490002800,,,
1490008800,,,
1490014800,,,
1490020800,,,
1490026800,,,
1490032800,,,
1490038800,,,
1490044800,,,
1490050800,,,
1490056800,,,
1490062800,,,
1490068800,,,
1490074800,,,
1490080800,,,
1490086800,,,
1490092800,,,
1490098800,,,
1490104800,,,
1490110800,,,
1490116800,,,
1490122800,,,
1490128800,,,
1490134800,,,
1490140800,,,
1490146800,,,
1490152800,,,
1490158800,,,
1490164800,,,
1490170800,,,
1490176800,,,
1490182800,,,
1490188800,,,
1490194800,,,
1490200800,,,
1490206800,,,
1490213400,,,
1490219400,,,
1490225400,,,
1490231400,,,
1490237400,,,
1490243400,,,
1490249400,,,
1490255400,,,
1490261400,,,
1490267400,,,
1490273400,,,
1490279400,,,
1490285400,,,
1490291400,,,
1490297400,,,
1490303400,,,
1490309400,,,
1490315400,,,
1490321400,,,
1490327400,,,
1490333400,,,
1490339400,,,
1490345400,,,
1490351400,,,
1490357400,,,
1490363400,,,
1490369400,,,
1490375400,,,
1490381400,,,
1490387400,,,
1490393400,,,
1490399400,,,
1490405400,,,
1490411400,,,
1490417400,,,
1490423400,,,
1490429400,,,
1490435400,,,
1490441400,,,
1490447400,,,
1490453400,,,
1490459400,,,
1490465400,,,
1490471400,,,
1490477400,,,
1490483400,,,
1490489400,,,
1490495400,,,
1490501400,,,
1490507400,,,
1490513400,,,
1490519400,,,
1490525400,,,
1490531400,,,
1490537400,,,
1490543400,,,
1490549400,,,
1490555400,,,
1490561400,,,
1490567400,,,
1490573400,,,
1490579400,,,
1490585400,,,
1490591400,,,
1490597400,,,
1490603400,,,
1490609400,,,
1490615400,,,
1490621400,,,
1490627400,,,
1490633400,,,
1490639400,,,
1490645400,,,
1490651400,,,
1490657400,,,
1490663400,,,
1490669400,,,
1490675400,,,
1490682000,,,
1490688000,,,
1490694000,,,
1490702400,,,
1490708400,,,
1490714400,,,
1490720400,,,
1490726400,,,
1490732400,,,
1490738400,,,
1490744400,,,
1490750400,,,
1490756400,,,
1490762400,,,
1490768400,,,
1490774400,,,
1490780400,,,
1490786400,,,
1490792400,,,
1490798400,,,
1490804400,,,
1490810400,,,
1490816400,,,
1490822400,,,
1490828400,,,
1490834400,,,
1490840400,,,
1490846400,,,
1490852400,,,
1490858400,,,
1490864400,,,
1490870400,,,
1490876400,,,
1490883000,,,
1490889000,,,
1490895600,,,
1490901600,,,
1490907600,,,
1490913600,,,
1490919600,,,
1490925600,,,
1490931600,,,
1490937600,,,
1490943600,,,
1490949600,,,
1490955600,,,
1490962800,,,
1490968800,,,
1490974800,,,
1490980800,,,
1490986800,,,
1490992800,,,
1490998800,,,
1491004800,,,
1491010800,,,
1491016800,,,
1491022800,,,
1491028800,,,
1491034800,,,
1491040800,,,
1491046800,,,
1491052800,,,
1491058800,,,
1491064800,,,
1491070800,,,
1491077400,,,
1491083400,,,
1491089400,,,
1491095400,,,
1491101400,,,
1491108000,,,
1491114000,,,
1491120000,,,
1491126000,,,
1491132000,,,
1491138000,,,
1491144000,,,
1491150000,,,
1491156000,,,
1491162000,,,
1491168000,,,
1491174000,,,
1491180000,,,
1491186000,,,
1491192000,,,
1491198000,,,
1491204000,,,
1491210000,,,
1491216000,,,
1491222000,,,
1491228000,,,
1491234000,,,
1491240000,,,
1491246000,,,
1491252000,,,
1491258000,,,
1491264000,,,
1491270000,,,
1491276000,,,
1491282000,,,
1491288000,,,
1491303600,,,
1491330000,,,
1491336000,,,
1491342000,,,
1491348000,,,
1491354000,,,
1491360000,,,
1491366000,,,
1491372000,,,
1491378000,,,
1491384000,,,
1491390000,,,
1491396000,,,
1491403800,,,
1491409800,,,
1491415800,,,
1491421800,,,
1491427800,,,
1491433800,,,
1491439800,,,
1491445800,,,
1491451800,,,
1491457800,,,
1491463800,,,
1491470400,,,
1491477000,,,
1491483000,1.0,1017.4580556415092,0.30422756987317284
1491489000,,,
1491495000,,,
1491501000,,,
1491507000,,,
1491513000,,,
1491519000,,,
1491525000,1.0,1595.4495707960446,0.09362896286370044
1491531000,1.0,1686.1612652770264,0.1933832516694832
1491537000,,,
1491543000,1.0,1856.2458952525888,0.06509674253378557
1491549000,1.0,361.4542113906625,0.12564022313006332
1491555000,,,
1491561000,,,
1491567000,,,
1491573000,,,
1491579000,,,
1491585000,,,
1491591000,,,
1491597000,,,
1491603000,1.0,186.29277655185783,0.31359546162059004
1491609000,1.0,84.56865722896107,0.15402981387114786
1491615000,,,
1491621000,1.0,,
1491627000,1.0,,
1491633000,1.0,60.226694884988824,0.7497613410205944
1491639000,,,
1491646200,,,
1491652200,,,
1491658200,,,
1491664200,,,
1491670200,,,
1491676200,,,
1491687000,,,
1491693000,,,
1491699000,,,
1491707400,,,
1491714000,1.0,116.78474008130243,0.7047721460299969
1491720000,1.0,,
1491726000,1.0,,
1491732000,,,
1491738000,,,
1491744000,,,
1491750000,,,
1491756000,,,
1491762000,,,
1491769200,1.0,,
1491775200,1.0,45.64335166222972,0.4997580172957633
1491783600,1.0,,
1491793800,1.0,,
1491800400,,,
1491806400,,,
1491832800,,,
1491838800,,,
1491844800,1.0,119.80034302843315,0.8599157063210151
1491850800,1.0,141.09332344783243,0.5524585909716642
1491856800,1.0,1785.4224024887915,0.9142090916503932
1491862800,1.0,569.4582399400813,0.7682162105000824
1491868800,1.0,909.1583814951172,0.4640803912841907
1491874800,1.0,395.6495382506726,0.2381886522455457
1491880800,1.0,608.5110489990932,0.6338184849968074
1491886800,1.0,231.09417485100568,0.8433624168889438
1491892800,1.0,339.46020444651225,0.05073292317922125
1491898800,1.0,70.72649250892219,0.25511305606354817
1491904800,,,
1491910800,,,
1491916800,,,
1491922800,,,
1491928800,,,
1491934800,,,
1491940800,,,
1491946800,1.0,465.90258372853447,0.11919853354705942
1491952800,1.0,839.1506284389546,0.15743222103758026
1491958800,1.0,569.7923650673314,0.3156766889575699
1491964800,1.0,356.8135770602325,0.4719061012025759
1491970800,1.0,190.55375723557285,0.8286633911920154
1491976800,1.0,88.52823993862899,0.9305537061179204
1491982800,,,
1491988800,,,
1491994800,,,
1492001400,1.0,178.9105293859791,0.9001796332273109
1492007400,1.0,344.3559870826527,0.259029266974013
1492013400,,,
1492019400,1.0,272.11788579785787,0.20143441546763524
1492025400,,,
1492031400,1.0,730.7446863787449,1.0
1492037400,,,
1492043400,1.0,285.198928567528,0.7093267858966338
1492049400,,,
1492055400,,,
1492061400,,,
1492067400,1.0,39.25187693475023,0.6784373700743747
1492073400,,,
1492079400,,,
1492085400,1.0,498.57279271400887,0.8496194012507696
1492091400,1.0,416.98293550366,0.9210796866709496
1492097400,,,
1492103400,1.0,366.8605663251742,0.0932663259752811
1492109400,1.0,756.8482221532314,0.5307710777177655
1492115400,1.0,854.3309211380322,0.7475509457937712
1492121400,,,
1492127400,1.0,225.9580922555144,0.6326307292325007
1492133400,,,
1492139400,,,
1492145400,,,
1492151400,1.0,95.60740286901432,0.5562777344009837
1492157400,,,
1492163400,,,
1492169400,1.0,324.38881178058364,0.08410419665173965
1492175400,1.0,253.3410134659521,0.6332709064357409
1492181400,1.0,420.57130275454637,0.7257720557148281
1492187400,1.0,270.59895441490954,0.6998693799514152
1492193400,1.0,426.9623254000967,0.1904261461752532
1492199400,,,
1492205400,,,
1492211400,1.0,373.10455098785485,0.1353574150246942
1492217400,1.0,270.1846495287778,0.162465151938807
1492223400,1.0,202.2592738754749,0.11418707467824404
1492229400,1.0,146.18444231423985,0.1134028316160634
1492235400,1.0,717.2086991617745,0.15644580546786388
1492241400,1.0,578.0852021265447,0.34563218295088394
1492247400,1.0,164.93252792594575,0.6177099162346493
1492253400,1.0,228.49183345252357,0.37222653812343204
1492259400,,,
1492265400,,,
1492271400,,,
1492277400,1.0,471.093199877896,0.4173382782961447
1492283400,1.0,747.5075239909694,0.07997937630680788
1492289400,1.0,1113.16543482444,0.475433802204605
1492295400,1.0,967.4967914358696,0.12097044798798798
1492301400,1.0,657.3005924704305,0.2026685912025709
1492307400,1.0,479.0806766836928,0.0864442323165421
1492313400,1.0,825.671753508322,0.5859258140164297
1492319400,1.0,857.4170773522408,0.2320664105517745
1492325400,1.0,428.8321815233351,0.10050203568259636
1492331400,1.0,125.65461374192499,0.5033980462313867
1492337400,,,
1492343400,,,
1492349400,,,
1492355400,,,
1492361400,1.0,102.5445022084956,0.5013771529368142
1492367400,1.0,111.31007252679134,0.7518107031905021
1492373400,1.0,610.6223249950052,0.3471060896585485
1492379400,1.0,534.8442435026802,0.2614996038149073
1492385400,1.0,1281.6104467187392,0.4426610102914141
1492391400,1.0,575.3017505101467,0.6741449609492574
1492397400,1.0,1012.5266023981288,0.1109611234915008
1492403400,1.0,692.0317755926227,0.007841397330856285
1492409400,1.0,188.02972686517668,0.5892175796944416
1492415400,,,
1492421400,,,
1492427400,,,
1492433400,,,
1492439400,,,
1492445400,,,
1492451400,,,
1492457400,1.0,51.080816891274345,0.4943439832753023
1492463400,1.0,935.7089350640373,0.2746547192029147
1492469400,1.0,1088.6129216582838,0.3117095668644626
1492475400,1.0,578.5892260100353,0.05595777888732492
1492481400,1.0,998.7372331231613,0.6950510976930079
1492487400,1.0,1352.2551605436074,0.26260197317936423
1492493400,1.0,911.2997372119867,0.5410212413821628
1492499400,1.0,492.7623642666427,0.1870111439532271
1492505400,1.0,1030.2384847260853,0.8476837309371494
1492511400,1.0,608.5113914335906,0.410462430687092
1492520400,1.0,612.7628296780259,0.3119499993628854
1492526400,,,
1492532400,,,
1492538400,1.0,1186.715630439926,0.7582731902886154
1492544400,,,
1492550400,,,
1492556400,1.0,1964.7705173640827,0.8190984217742131
1492562400,,,
1492568400,,,
1492576200,,,
1492582200,,,
1492588200,,,
1492594200,1.0,2015.9635572250595,0.615376459160804
1492600200,,,
1492606200,,,
1492612200,,,
1492618200,,,
1492624200,,,
1492630200,,,
1492636200,,,
1492642200,,,
1492648200,,,
1492654200,,,
1492660200,1.0,892.8097031418225,0.4114437727508538
1492666200,1.0,947.5213024411853,0.7148425202909553
1492672200,,,
1492678200,,,
1492684200,,,
1492690200,,,
1492696200,,,
1492702200,,,
1492708200,,,
1492714200,1.0,1096.4140355211837,0.4734526143013011
1492720200,1.0,1014.0546070547356,0.9382377765384058
1492726200,1.0,1136.7985351296809,0.8463451164674787
1492732200,,,
1492738200,1.0,417.9198856043634,0.6935106964894467
1492744200,1.0,102.32738983749184,0.1774532003406931
1492750200,1.0,101.82215393718114,0.3827844920092757
1492756200,1.0,333.2953771933609,0.11821593972336818
1492762200,1.0,76.50864033694762,0.5001216089282654
1492768200,1.0,207.77582549028855,0.5560049923001406
1492774200,,,
1492780200,,,
1492786200,,,
1492792200,1.0,197.1660498649453,0.14727247924684486
1492798200,1.0,317.6808623629717,0.6189381320645373
1492804200,1.0,635.6052183419569,0.5745426410929443
1492810200,1.0,648.8121537814151,0.8636216951674418
1492816200,1.0,293.7562151222245,0.8321944000614201
1492822200,1.0,1289.9305324245236,0.9156224339002988
1492828200,,,
1492834200,,,
1492840200,,,
1492846200,,,
1492852200,,,
1492858200,,,
1492864200,,,
1492870200,,,
1492876200,,,
1492882200,,,
1492888200,,,
1492894200,,,
1492900200,1.0,74.52893457908614,0.4047242087612289
1492906200,,,
1492912200,,,
1492918200,1.0,73.91931005345386,0.5000341849469748
1492924200,1.0,99.03544854411234,0.7173278054541046
1492930200,1.0,193.78454781050377,0.8592035190861868
1492936200,1.0,52.40780405544322,0.2535239468791494
1492942200,,,
1492948200,,,
1492954200,,,
1492960200,,,
1492966200,,,
1492972200,,,
1492978200,,,
1492984200,1.0,407.7684387579772,0.596457463444777
1492990200,1.0,68.86555772768496,0.6039926956167239
1492996200,1.0,56.003501110179606,0.6643986811075007
1493002200,1.0,192.72689711951224,0.5566762072133737
1493008200,,,
1493014200,,,
1493020200,,,
1493026200,,,
1493032200,,,
1493039400,1.0,118.2395840930379,0.7425148580097377
1493045400,,,
1493051400,,,
1493057400,1.0,297.47581452703633,0.4228820078061608
1493063400,,,
1493069400,1.0,2016.449884014032,0.3668323767299335
1493075400,1.0,1055.5606797157784,0.7983981734638034
1493081400,1.0,256.34626957022635,0.3559933471575548
1493087400,1.0,112.94926664948034,0.7047607084441212
1493093400,1.0,1156.1161137494494,0.4252343741807871
1493099400,1.0,325.0698956315165,0.559355274441647
1493105400,1.0,323.56583621880804,0.8041358560390228
1493111400,1.0,245.40034386479093,0.5121842734822917
1493117400,1.0,847.3837781644618,0.6543679559149238
1493123400,,,
1493129400,,,
1493135400,,,
1493141400,1.0,747.5038474321344,0.2180328275519621
1493147400,1.0,139.58816657831096,0.16062089516228115
1493153400,1.0,693.5447382908444,0.02814864140457568
1493159400,1.0,570.9418440699542,0.5356596241548822
1493165400,1.0,95.13479359729523,0.28897689589240505
1493171400,1.0,275.01700050365645,0.09240604539398194
1493177400,1.0,303.53167449586175,0.7722157491915767
1493183400,1.0,317.5118714156623,0.387682459510395
1493189400,1.0,377.3197396329924,0.8132898285866269
1493195400,1.0,939.9383725439008,0.8268421437190357
1493201400,,,
1493207400,,,
1493213400,,,
1493219400,,,
1493225400,,,
1493231400,,,
1493237400,,,
1493243400,,,
1493249400,1.0,862.6775876846292,0.5746127045880565
1493255400,,,
1493261400,,,
1493267400,,,
1493273400,,,
1493279400,1.0,810.8921108090236,0.8519331518930626
1493285400,,,
1493291400,,,
1493297400,,,
1493303400,,,
1493309400,,,
1493315400,,,
1493321400,1.0,966.4606674418567,0.27482426340027843
1493327400,1.0,914.5352001956693,0.6212477175539189
1493333400,,,
1493339400,1.0,1485.8772049103648,0.16153417381908206
1493345400,1.0,1693.0152709943145,0.2593987053629727
1493351400,1.0,951.1535159838679,0.12091403242644813
1493357400,,,
1493363400,1.0,430.31814019536796,0.5184161877604961
1493369400,1.0,515.2606982243769,0.3772837767875533
1493375400,1.0,403.31158973161837,0.4904205836967426
1493381400,1.0,414.9762423391306,0.4651380923406777
1493387400,1.0,244.3420799895423,0.8837980378367989
1493393400,,,
1493399400,,,
1493405400,1.0,469.79640456062486,0.10255231676299456
1493411400,1.0,881.5281883132861,0.6747792478244248
1493417400,1.0,602.1271382160272,0.3672780420852131
1493423400,1.0,148.07549312308853,0.5544144160972196
1493429400,1.0,66.37160577033436,0.7780641091133382
1493435400,1.0,89.11879304782471,0.9495349017198782
1493441400,1.0,252.28414531339612,0.9626881237547988
1493447400,1.0,113.1438422403618,0.916763563129628
1493453400,1.0,494.10988268014887,0.16884102045361846
1493459400,,,
1493465400,1.0,338.35418120770225,0.06298749168613117
1493471400,,,
1493477400,,,
1493483400,,,
1493489400,1.0,773.7163623054845,0.08319742264458545
1493495400,1.0,961.0964736672437,0.6982245962349186
1493501400,1.0,832.0940993494553,0.1346233357622461
1493507400,1.0,878.7152840072957,0.2434577283055259
1493513400,1.0,684.6041407509622,0.5315611611410165
1493519400,,,
1493525400,,,
1493531400,,,
1493537400,,,
1493543400,,,
1493549400,,,
1493555400,,,
1493561400,,,
1493567400,,,
1493573400,,,
1493579400,1.0,418.96148660568537,0.12580115827411978
1493585400,1.0,526.4917657283595,0.2459306666739532
1493591400,1.0,216.1960523074341,0.9646883641863409
1493597400,1.0,624.5041112497089,0.976054810326646
1493603400,1.0,391.030160191242,0.8699140929981509
1493609400,1.0,506.8682690010722,0.9398683806382035
1493615400,1.0,377.9723989612629,0.91723756696346
1493621400,1.0,275.9779926029279,0.903445436350586
1493627400,1.0,115.25976319675287,0.15710110405451125
1493633400,,,
1493639400,,,
1493645400,1.0,266.3476826387748,0.23179654638941666
1493651400,1.0,199.8096624117421,0.4627150475698796
1493657400,1.0,559.561161515318,0.6861573012197831
1493663400,1.0,273.84306484982443,0.51287052383942
1493669400,1.0,284.98180095448413,0.4207334267024326
1493675400,1.0,294.32217326018935,0.3831122111081495
1493681400,1.0,321.8465752973267,0.32597831462494564
1493687400,1.0,138.88690612650558,0.6265075693016399
1493693400,,,
1493699400,,,
1493705400,,,
1493711400,,,
1493717400,,,
1493723400,,,
1493729400,,,
1493735400,,,
1493741400,,,
1493747400,,,
1493753400,1.0,226.39753234874647,0.5570136169995454
1493759400,1.0,880.636249180179,0.7930132168549912
1493765400,1.0,755.6822709095717,0.03601962922322896
1493771400,1.0,300.46411674680905,0.6653610832750125
1493777400,1.0,326.81757690058487,0.5052900009819101
1493783400,1.0,275.79254638352256,0.4727098026191538
1493789400,1.0,280.80067233627284,0.9139625471529236
1493795400,,,
1493802000,,,
1493808000,,,
1493814000,,,
1493820000,,,
1493826000,,,
1493832000,,,
1493838000,,,
1493844000,1.0,35.7475482826172,0.3493188878734952
1493850000,1.0,129.60527115534612,0.6167709063297386
1493856000,,,
1493862000,,,
1493868000,,,
1493874000,,,
1493880000,,,
1493886000,,,
1493892000,,,
1493898000,,,
1493904000,,,
1493910000,,,
1493916000,,,
1493922000,1.0,316.4158582905071,0.6440058293675389
1493928000,1.0,249.2059175871105,0.9567031074280032
1493934000,1.0,791.1935213298552,0.2762035248031886
1493940000,1.0,367.2393208481237,0.7576702042608922
1493946000,1.0,918.237617845056,0.9547818595564802
1493952000,1.0,1064.4459518950355,0.9736409255827834
1493958000,1.0,167.25940147531406,0.2963526537668711
1493964000,1.0,1189.9691874329358,0.6588702939588577
1493970000,,,
1493976000,1.0,437.6335359316958,0.15220443430230232
1493982000,,,
1493988000,,,
1493994000,,,
1494000000,,,
1494006000,1.0,815.2211902946959,0.1186308087668954
1494012000,,,
1494018000,1.0,390.9382879505615,0.9139702308138956
1494024000,1.0,709.431254727545,0.5349601204762977
1494030000,1.0,1135.6728036057386,0.4174233060427083
1494036000,1.0,1129.0522507073629,0.9558164646971152
1494042000,1.0,1080.202946763585,0.9180013000126532
1494048000,1.0,898.7641382616213,0.38044948131256906
1494054000,1.0,379.8424696920826,0.6436081853469259
1494060000,1.0,677.2746035412415,0.6801067385477492
1494066000,1.0,493.19327558803116,0.9278317329324928
1494072000,1.0,447.71722612316535,0.6942674886752065
1494078000,1.0,390.75274324781,0.8875545286652985
1494084000,1.0,564.2787225708241,0.02108029376293602
1494090000,1.0,362.13561114778196,0.4889078848555887
1494096000,1.0,265.1263864368486,0.6335730535378558
1494102000,1.0,76.68849942355476,0.4047778128108896
1494108000,1.0,181.27562102659905,0.8290255859482126
1494114000,1.0,289.97888417056856,0.6657019801577262
1494120000,1.0,141.2600916143907,0.1462427299709387
1494126000,,,
1494132000,,,
1494138000,,,
1494144000,,,
1494150000,,,
1494156000,,,
1494162000,,,
1494168000,,,
1494174000,,,
1494180000,1.0,146.53420427382346,0.6890221276640849
1494186000,1.0,84.16535159234563,0.4951575878486194
1494192000,1.0,994.4316360249201,0.21278179898255647
1494198000,1.0,1207.4141988873107,0.7905596277201612
1494204000,1.0,890.2637219219957,0.5004819766986089
1494210000,1.0,328.99718910545005,0.35835736354001363
1494216000,1.0,453.72257183778504,0.7962274468071339
1494222000,1.0,123.76855552158912,0.8306284777027484
1494228000,,,
1494236400,,,
1494242400,,,
1494248400,,,
1494254400,,,
1494260400,,,
1494266400,,,
1494272400,1.0,418.78344951026565,0.4939450491421684
1494278400,,,
1494284400,,,
1494290400,1.0,560.6448660668109,0.7131062814311355
1494296400,1.0,429.9932759342448,0.884641043497229
1494302400,1.0,626.2665034136952,0.8065724716942705
1494308400,1.0,604.5421161123678,0.34698442559544906
1494314400,1.0,162.9876571263779,0.11113882734124422
1494320400,,,
1494326400,,,
1494332400,,,
1494338400,,,
1494344400,,,
1494350400,1.0,933.7321963736148,0.36027672845391706
1494356400,1.0,147.0238412502255,0.06346551588926069
1494362400,,,
1494368400,1.0,764.8782557350137,0.9263641028049202
1494374400,1.0,292.5875755578677,0.5647026732943281
1494380400,1.0,287.99164390892736,0.6192419456266953
1494386400,1.0,539.4434017152835,0.5237899725863175
1494392400,1.0,1207.3154785402392,0.15725210050750182
1494398400,1.0,265.02868893002517,0.5808095946606465
1494404400,1.0,507.3382660136997,0.3546971083556953
1494410400,1.0,522.0572807861513,0.7099573526380465
1494416400,1.0,656.0675212142096,0.3621408655810676
1494422400,1.0,421.64820196513983,0.3174034597521301
1494428400,1.0,808.1085343064343,0.35572550460758057
1494434400,,,
1494440400,1.0,522.6672386027227,0.09836480215830183
1494446400,,,
1494452400,,,
1494458400,1.0,546.7381731776629,0.886088081367362
1494464400,,,
1494470400,,,
1494476400,,,
1494482400,1.0,727.2773167093213,0.7895442051082601
1494488400,,,
1494494400,,,
1494500400,,,
1494507000,,,
1494513000,,,
1494519000,,,
1494525000,,,
1494531000,1.0,1966.723643804489,0.4542569438087936
1494537000,,,
1494543000,,,
1494549000,,,
1494555000,1.0,1178.140621942389,0.19748468149273554
1494561000,,,
1494567000,,,
1494573000,,,
1494579000,,,
1494585000,,,
1494591000,,,
1494597000,,,
1494603000,,,
1494609000,,,
1494615000,1.0,1316.1185795746308,0.8043545159254666
1494621000,1.0,729.1869954792578,0.3934847894789063
1494627000,,,
1494633600,1.0,1882.0882618137405,0.92874813871678
1494639600,1.0,597.7399968753767,0.9053065655449916
1494645600,1.0,687.2402581539873,0.2359995313938549
1494651600,1.0,300.68699800405545,0.33326524861245393
1494657600,1.0,121.84024802525572,0.4523343675211527
1494663600,1.0,152.13399195146133,0.4265582150022566
1494669600,1.0,536.8545702513272,0.3289582730045412
1494675600,1.0,616.3002311951033,0.09039310221314396
1494681600,1.0,514.0756259761419,0.7854453333351119
1494687600,1.0,403.4747285843583,0.8443246098326826
1494693600,,,
1494699600,1.0,1318.2930518038338,0.972846294825384
1494705600,1.0,241.28284072086888,0.15626748512055724
1494711600,1.0,475.92745506182786,0.2505178862427433
1494717600,1.0,575.3175918420673,0.7276724366655727
1494723600,1.0,511.44786740723157,0.2425062572881648
1494729600,1.0,316.8086218907278,0.08622035353245815
1494735600,1.0,209.39065547743422,0.7029259323122389
1494741600,1.0,127.7801509393696,0.5516543033761527
1494747600,,,
1494753600,1.0,170.48116195915574,0.6890648426496377
1494759600,1.0,150.78334132256703,0.8900425248203779
1494765600,1.0,117.09983163367365,0.8609261253539153
1494771600,,,
1494777600,1.0,96.53053777175992,0.744001703086534
1494783600,,,
1494789600,1.0,172.04439655296872,0.5057270571571075
1494795600,,,
1494801600,1.0,159.51534510181074,0.3604070604574457
1494807600,,,
1494813600,,,
1494819600,,,
1494825600,,,
1494831600,,,
1494843600,,,
1494861600,,,
1494868200,,,
1495468800,,,
1495474800,1.0,228.52625034303642,0.4988156748320992
1495480800,,,
1495486800,1.0,1758.686289961273,0.499391739657806
1495492800,1.0,1183.4654565281055,0.17237338310681175
1495498800,1.0,1256.6864034404246,0.7388233084527689
1495504800,1.0,1303.203213502862,0.8586529880889959
1495510800,1.0,1845.673378858356,0.6147878105332932
1495516800,1.0,889.9932859499703,0.04564478395786962
1495522800,1.0,212.13590134189297,0.5016256495477386
1495528800,1.0,302.91409622849375,0.21012902045230045
1495540200,,,
1495546200,,,
1495552200,1.0,196.73251989684098,0.4618974980721733
1495558200,1.0,401.58647617702127,0.2281013898421692
1495564200,,,
1495570200,,,
1495576200,1.0,1397.777157391746,0.37968901088206175
1495582200,1.0,857.3539741390331,0.6356752684071985
1495588200,1.0,1095.7590418302987,0.7906422435528544
1495594200,1.0,806.4477296647735,0.09866048372690624
1495600200,1.0,644.0862515167933,0.29990151426617195
1495606200,1.0,250.8726044238995,0.8486285853898249
1495612200,,,
1495618200,,,
1495624200,,,
1495630200,,,
1495636200,,,
1495642200,,,
1495648200,,,
1495654200,1.0,216.60614801297456,0.4343733370266679
1495660200,1.0,508.4210785902064,0.6725904511011138
1495666200,1.0,972.2304259345634,0.442379696260856
1495672200,1.0,141.10008987833737,0.9621262323882632
1495678200,1.0,159.493240571547,0.9010611645261848
1495684200,1.0,729.4363072379781,0.9022043748879708
1495690200,1.0,761.2002054997438,0.857863102347471
1495696200,1.0,79.49262110290789,0.5229813887456811
1495702200,,,
1495708200,,,
1495714200,,,
1495720200,,,
1495726200,1.0,647.2168497916633,0.6626633421176333
1495732200,1.0,492.93462070339996,0.39246462683763816
1495738200,1.0,102.14458148364284,0.6793313689289475
1495744200,1.0,222.79125191819543,0.8934391011767358
1495750200,1.0,509.7304894121718,0.3616857507499954
1495756200,1.0,570.6670672000728,0.04394399410720353
1495762200,1.0,506.0359781277797,0.8272136540259625
1495768200,,513.6428532892057,0.5072442046590219
1495774200,,,
1495780200,1.0,688.4030300250117,0.3613721901871578
1495786200,1.0,274.4709089680436,0.17328759601606047
1495794000,1.0,111.20436758545686,0.7424471528903543
1495800000,,,
1495806000,,,
1495812000,,,
1495818000,,,
1495824000,1.0,154.69003963670946,0.629038622616506
1495830000,1.0,575.8902875724258,0.5354404479545466
1495836000,1.0,351.4162023266944,0.9464778080615256
1495842000,1.0,302.5174809709526,0.7511399164062317
1495848000,1.0,314.5834878213901,0.1808455869257819
1495854000,1.0,94.62200934137527,0.7047419117294059
1495860000,1.0,47.189272164789784,0.7410502192567807
1495866000,1.0,147.6361937348615,0.8280976556136099
1495872000,,,
1495878000,1.0,220.7309525838723,0.8284729669499359
1495884000,,,
1495890000,,,
1495896000,,,
1495902000,1.0,129.05092228639032,0.14747732462433413
1495908000,,,
1495914000,1.0,193.19862903545715,0.6886357773889448
1495920000,,,
1495926000,,,
1495932000,1.0,75.25808912915386,0.10589750359119826
1495938000,1.0,546.8313427348611,0.8310518878612428
1495944000,,,
1495950000,,,
1495956000,,,
1495962000,1.0,123.10225645062893,0.6051463983217951
1495968000,1.0,318.996175173526,0.3069734073600965
1495974000,,,
1495980000,,,
1495986000,1.0,140.75467467010756,0.5873669552605889
1495992000,1.0,50.93535356295648,0.4189912568324822
1495998000,1.0,174.2923119811759,0.8295138297017287
1496004000,,,
1496010000,1.0,147.93287040078962,0.6182064109349872
1496016000,1.0,53.75003828648508,0.19432473699463546
1496022000,1.0,442.8030448038074,0.4203731512513851
1496028000,1.0,116.82144043500513,0.8306408188062591
1496034000,,,
1496040000,,,
1496046000,1.0,176.02205482202308,0.16081647808899846
1496052000,1.0,184.715288222175,0.2864942930223657
1496058000,,,
1496064000,,,
1496070000,,,
1496078400,,,
1496084400,1.0,589.7964331375521,0.8315492139720615
1496090400,1.0,235.16560449887348,0.33929538234880824
1496096400,1.0,193.3173696301816,0.5005134452014285
1496102400,1.0,105.79263526333122,0.34619817812576803
1496108400,1.0,380.6433214495192,0.3510591434501095
1496114400,1.0,58.341060511645296,0.4945766336326127
1496120400,1.0,216.2021950847913,0.4343157261207377
1496126400,,,
1496133000,1.0,,
1496139000,1.0,193.76842344273118,0.3112839351038392
1496145000,,121.67863741155405,0.8284197274326255
1496151000,1.0,183.4031241183443,0.3645742836064791
1496157000,,90.91444569051822,0.5782634275453044
1496163000,,,
1496169000,1.0,920.2787459354416,0.5073848555475452
1496175000,1.0,1147.0378484200169,0.8045836803284738
1496181000,1.0,762.6176420125915,0.05883369998660728
1496187000,1.0,616.2703779723313,0.11837970157678247
1496193000,1.0,705.9199759554526,0.3100165523209698
1496199000,1.0,230.1429263132457,0.2291958042493445
1496205000,1.0,677.4748171723314,0.5323106543358038
1496211000,1.0,155.95757363147732,0.6940173819937571
1496217000,,,
1496223000,,,
1496229000,,,
1496235000,,,
1496241000,,,
1496247000,,,
1496253000,,,
1496259000,,,
1496265000,1.0,295.8326930783193,0.6187960747364224
1496271000,1.0,809.1375497763382,0.8401005430034051
