unixtime,WTURNativeStatus,WROTPitchAngleAvgTravNeg,WGENStatorCur,WGENSpeed,WROTSpeed,WNACWindSpeed,WTURPower,WCNVCoolantPress,WTRFPhase3Temp,WGENRotorCur,WGENBearNDETemp,WTURReactivePowerAux,WTURReactivePower,WROTPitchAngleSP,WYAWPressure,WGENPhase3Temp,WTURCosPhi,WGENBearDETemp,WTRMBearTemp,WGENPhase2Temp,WTRFPhase1Temp,WROTPitchAngleAvg,WHDRGroupOilTemp,WGENPhase1Temp,WNACDirection,WCNVHeaterTempBott,WNACWindDirection,WCNVHeaterTempSup,WNACWindSpeedStd10min,WHDRGroupOilPress,WTRMOilTemp,WTURStatus,WNACAmbTemp,WCNVCoolantTemp,WCNVNetVoltage,WNACNacelleTemp,WTURPowerAux,WTRFPhase2Temp,WROTPitchAngleAvgTravPos,WHDRGroupOilPressTravNeg,WHDRGroupOilPressTravPos,WTURPowerMed10min,WGENSpeedStd10min,WTURPowerStd10min,WROTPitchAngleAvgMax10min,WNACWindDirectionCosMin10min,WROTSpeedMin10min,WTURPowerMin10min
1453684800,100.0,-7.8,960.046,1680.06,16.643,9.09667,1228.82,0.0,72.4285,416.095,75.8555,-13.3801,-115.676,1.55982,200.312,93.8492,0.99505,71.0346,69.0156,93.9479,83.3382,1.57283,30.4946,94.3706,198.59400000000002,42.8229,-0.8380879999999999,50.7708,0.262304,189.343,61.6586,100.0,15.8456,39.9454,681.059,23.7046,-13.5332,78.6893,7.6,-105.914,102.008,1196.61,0.791401,86.1094,2.0,0.998616,16.5,1121.01
1453685400,100.0,-4.2,1181.33,1680.07,16.6399,9.81767,1529.79,0.0,73.4655,496.38,76.222,-12.9244,-104.133,1.43181,200.769,95.5645,0.997158,71.3487,69.3157,95.6704,83.9295,1.43783,30.359,96.0931,198.59400000000002,45.8312,-4.20274,53.3003,0.29984099999999997,189.03900000000002,61.9505,100.0,15.9022,42.3911,684.5160000000001,27.3467,-12.6642,79.623,4.1,-92.5,83.0,1526.96,0.719705,61.3172,1.6,0.99316,16.5,1401.49
1453686000,100.0,-3.2,1098.95,1679.92,16.6428,9.83567,1430.22,0.0,73.9671,466.673,76.2633,-15.0015,-108.74700000000001,1.41751,200.86900000000003,97.2496,0.9965280000000001,71.0922,69.3224,97.4048,84.7536,1.42533,30.2082,97.8609,198.59400000000002,41.0504,-6.834980000000001,48.7681,0.22512,188.87099999999998,61.9921,100.0,15.9119,36.3538,683.549,23.7215,-16.3269,80.0234,3.3,-86.5078,102.81299999999999,1439.55,0.731829,59.9113,1.6,0.9822870000000001,16.5,1339.41
1453686600,100.0,-6.2,1003.96,1680.01,16.6437,9.252,1300.39,0.0,74.4788,432.907,76.2199,-12.8867,-112.23700000000001,1.51037,188.69299999999998,96.6423,0.9957379999999999,71.0805,69.1214,96.7719,85.1117,1.5193299999999998,30.0591,97.1859,186.52700000000002,41.0321,0.744863,48.7171,0.268669,189.106,61.6211,100.0,15.7601,37.978,683.9730000000001,27.1121,-12.1481,80.5817,6.2,-101.406,90.7031,1277.06,0.822292,51.9457,1.8,0.9822870000000001,16.5,1232.04
1453687200,100.0,-4.2,1175.63,1680.07,16.6394,9.748,1517.56,0.0,74.9058,493.725,76.7073,-14.5575,-106.959,1.42357,200.622,97.781,0.996973,71.0441,69.3075,97.9426,85.4448,1.4269999999999998,29.943,98.3662,185.78099999999998,45.5716,0.0475875,53.1339,0.260786,189.6,61.7816,100.0,15.772,42.2957,683.543,24.7173,-15.0609,80.9898,4.1,-96.2891,94.2891,1519.15,1.07733,53.5164,1.8,0.9966659999999999,16.5,1373.66
1453687800,100.0,-10.4,942.013,1678.79,16.6267,8.96867,1231.3,0.0,75.4189,410.93699999999995,76.473,-13.8216,-115.63600000000001,1.6684700000000001,200.84,98.2226,0.994585,70.6664,69.057,98.3843,85.8979,1.68317,29.8045,98.7975,185.78099999999998,41.2824,0.92895,49.1406,0.521861,189.213,61.6072,100.0,15.6595,37.0447,681.9830000000001,25.0427,-14.6494,81.3023,11.2,-121.305,122.109,1173.31,3.5049,184.987,2.3,0.996634,16.2994,982.013
1453688400,100.0,-15.0,807.7460000000001,1678.53,16.6227,8.59167,1040.78,0.0,75.2827,365.01,76.8444,-11.4547,-119.292,1.82191,200.886,95.6147,0.9929370000000001,71.0714,68.9214,95.7054,85.8989,1.84667,29.7121,96.0555,185.78099999999998,38.7641,-3.7917400000000003,46.5835,0.207531,189.024,61.8641,100.0,15.4509,35.8237,683.072,28.2342,-10.7499,81.5575,14.3,-130.00799999999998,142.102,1036.22,4.19137,34.7586,2.3,0.995223,16.2994,975.188
1453689000,100.0,-15.3,760.63,1636.33,16.2012,8.43333,970.393,0.0,75.0004,349.964,77.3654,-12.0032,-121.275,1.7864099999999998,200.887,94.2745,0.99119,71.0927,69.4795,94.3549,85.85700000000001,1.81067,29.6953,94.7294,185.78099999999998,40.2443,2.1237,48.0203,0.391933,189.609,63.7308,100.0,15.4474,37.2256,685.653,26.3798,-11.2503,81.4445,15.6,-140.891,122.195,983.194,49.0231,116.273,2.3,0.994712,15.1988,776.475
1453689600,100.0,-19.5,580.321,1450.35,14.3504,7.33967,647.889,0.0,73.8393,295.262,75.8297,-12.4334,-116.728,1.89382,200.894,91.0199,0.983035,68.2902,68.571,91.0449,85.1119,1.91667,29.6953,91.5386,185.78099999999998,37.6692,2.21085,45.3635,0.283008,189.572,63.5408,100.0,15.3067,35.0137,685.163,24.133000000000003,-11.8269,80.6196,19.8,-149.61700000000002,161.61700000000002,637.284,45.3596,63.6717,2.5,0.993611,13.5994,561.094
1453690200,100.0,-19.4,636.326,1520.85,15.0574,7.60283,736.997,0.0,73.2876,310.255,73.2546,-11.4422,-118.913,1.98492,200.959,88.3225,0.98654,63.2733,68.6285,88.2964,84.6658,2.0103299999999997,29.7772,88.8536,185.78099999999998,36.7114,-0.661912,44.2523,0.39611,189.472,63.6507,100.0,14.9028,33.9057,687.05,27.1606,-10.3034,80.1425,19.2,-148.00799999999998,141.805,729.75,61.6818,90.87899999999999,2.6,0.9929290000000001,13.8,579.075
